DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-03-22 00:00:00;3;2;1;2;0;0;0;0
2020-03-22 00:15:00;3;0;0;2;0;0;0;0
2020-03-22 00:30:00;3;2;2;1;0;0;0;0
2020-03-22 00:45:00;0;0;0;0;0;0;0;0
2020-03-22 01:00:00;0;1;0;1;0;0;0;0
2020-03-22 01:15:00;3;5;0;0;0;0;0;0
2020-03-22 01:30:00;1;3;1;0;0;0;0;0
2020-03-22 01:45:00;0;2;0;0;0;0;0;0
2020-03-22 02:00:00;
2020-03-22 02:15:00;
2020-03-22 02:30:00;
2020-03-22 02:45:00;
2020-03-22 03:00:00;0;3;0;0;0;0;0;0
2020-03-22 03:15:00;4;2;1;1;0;0;0;0
2020-03-22 03:30:00;0;2;0;0;0;0;0;0
2020-03-22 03:45:00;1;0;1;1;0;0;0;0
2020-03-22 04:00:00;4;2;2;2;0;0;0;0
2020-03-22 04:15:00;2;2;0;1;0;0;0;0
2020-03-22 04:30:00;5;4;0;0;0;0;0;0
2020-03-22 04:45:00;3;1;1;2;0;0;0;0
2020-03-22 05:00:00;2;4;0;0;0;0;0;0
2020-03-22 05:15:00;6;5;2;2;0;0;0;0
2020-03-22 05:30:00;3;6;0;0;0;0;0;0
2020-03-22 05:45:00;2;5;3;1;0;0;0;0
2020-03-22 06:00:00;1;1;1;1;0;0;0;0
2020-03-22 06:15:00;4;1;1;1;0;0;0;0
2020-03-22 06:30:00;1;3;1;1;0;0;0;0
2020-03-22 06:45:00;1;5;0;0;0;0;0;0
2020-03-22 07:00:00;2;1;1;3;0;0;0;0
2020-03-22 07:15:00;5;1;2;2;0;0;0;0
2020-03-22 07:30:00;2;2;0;0;0;0;0;0
2020-03-22 07:45:00;2;4;4;1;0;0;0;0
2020-03-22 08:00:00;5;7;1;1;0;0;0;0
2020-03-22 08:15:00;3;4;0;3;0;0;0;0
2020-03-22 08:30:00;4;4;1;0;0;0;0;0
2020-03-22 08:45:00;3;8;0;0;0;0;0;0
2020-03-22 09:00:00;1;3;2;1;0;0;0;0
2020-03-22 09:15:00;1;2;2;1;0;0;0;0
2020-03-22 09:30:00;2;3;0;0;0;0;0;0
2020-03-22 09:45:00;1;9;0;0;0;0;0;0
2020-03-22 10:00:00;8;2;1;1;0;0;0;0
2020-03-22 10:15:00;9;5;3;1;0;0;0;0
2020-03-22 10:30:00;7;2;2;1;0;0;0;0
2020-03-22 10:45:00;4;9;2;1;0;0;0;0
2020-03-22 11:00:00;12;3;3;2;0;0;0;0
2020-03-22 11:15:00;4;6;0;2;0;0;0;0
2020-03-22 11:30:00;14;7;0;0;0;0;0;0
2020-03-22 11:45:00;2;12;1;1;0;0;0;0
2020-03-22 12:00:00;9;8;1;1;0;0;0;0
2020-03-22 12:15:00;12;14;1;0;0;0;0;0
2020-03-22 12:30:00;14;7;2;1;0;0;0;0
2020-03-22 12:45:00;9;9;1;2;0;0;0;0
2020-03-22 13:00:00;8;12;0;2;0;0;0;0
2020-03-22 13:15:00;7;7;1;1;0;0;0;0
2020-03-22 13:30:00;13;2;0;1;0;0;0;0
2020-03-22 13:45:00;9;9;0;0;0;0;0;0
2020-03-22 14:00:00;11;10;3;0;0;0;0;0
2020-03-22 14:15:00;4;11;1;1;0;0;0;0
2020-03-22 14:30:00;13;6;0;0;0;0;0;0
2020-03-22 14:45:00;7;13;0;0;0;0;0;0
2020-03-22 15:00:00;12;7;1;2;0;0;0;0
2020-03-22 15:15:00;8;15;2;4;0;0;0;0
2020-03-22 15:30:00;19;7;0;1;0;0;0;0
2020-03-22 15:45:00;8;7;2;3;0;0;0;0
2020-03-22 16:00:00;23;16;2;2;0;0;0;0
2020-03-22 16:15:00;4;11;0;0;0;0;0;0
2020-03-22 16:30:00;21;8;1;2;0;0;0;0
2020-03-22 16:45:00;6;11;1;1;0;0;0;0
2020-03-22 17:00:00;10;7;2;2;0;0;0;0
2020-03-22 17:15:00;9;13;2;1;0;0;0;0
2020-03-22 17:30:00;19;4;1;1;0;0;0;0
2020-03-22 17:45:00;9;12;0;1;0;0;0;0
2020-03-22 18:00:00;12;7;1;1;0;0;0;0
2020-03-22 18:15:00;8;17;1;3;0;0;0;0
2020-03-22 18:30:00;20;9;0;2;0;0;0;0
2020-03-22 18:45:00;14;14;0;0;0;0;0;0
2020-03-22 19:00:00;15;9;2;6;0;0;0;0
2020-03-22 19:15:00;9;17;0;1;0;0;0;0
2020-03-22 19:30:00;15;6;0;0;0;0;0;0
2020-03-22 19:45:00;8;13;1;2;0;0;0;0
2020-03-22 20:00:00;11;16;1;0;0;0;0;0
2020-03-22 20:15:00;5;10;4;1;0;0;0;0
2020-03-22 20:30:00;13;8;0;0;0;0;0;0
2020-03-22 20:45:00;5;14;1;2;0;0;0;0
2020-03-22 21:00:00;12;3;0;0;0;0;0;0
2020-03-22 21:15:00;7;7;2;2;0;0;0;0
2020-03-22 21:30:00;11;4;0;0;0;0;0;0
2020-03-22 21:45:00;5;14;1;1;0;0;0;0
2020-03-22 22:00:00;7;4;0;0;0;0;0;0
2020-03-22 22:15:00;2;5;0;3;0;0;0;0
2020-03-22 22:30:00;4;4;0;0;0;0;0;0
2020-03-22 22:45:00;5;4;3;1;0;0;0;0
2020-03-22 23:00:00;11;5;0;0;0;0;0;0
2020-03-22 23:15:00;3;3;1;0;0;0;0;0
2020-03-22 23:30:00;1;2;0;1;0;0;0;0
2020-03-22 23:45:00;3;3;1;1;0;0;0;0
