DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-02-07 00:00:00;4;0;0;3;3;1;0;0;1;0;0;0;0;0;0
2020-02-07 00:15:00;4;2;5;2;2;3;3;0;6;0;0;0;0;0;0
2020-02-07 00:30:00;2;1;3;2;2;2;2;0;7;0;0;0;0;0;0
2020-02-07 00:45:00;1;1;2;3;3;1;0;0;3;0;0;0;0;0;0
2020-02-07 01:00:00;1;2;2;0;0;0;0;0;3;0;0;0;0;0;0
2020-02-07 01:15:00;2;0;0;4;3;2;2;0;5;0;0;0;0;0;0
2020-02-07 01:30:00;2;1;3;3;3;1;1;0;5;0;0;0;0;0;0
2020-02-07 01:45:00;4;1;2;0;0;0;0;0;4;0;0;0;0;0;0
2020-02-07 02:00:00;5;1;3;2;1;2;2;0;0;0;0;0;0;0;0
2020-02-07 02:15:00;4;1;4;1;1;1;0;0;3;0;0;0;0;0;0
2020-02-07 02:30:00;7;0;2;3;3;0;0;1;3;0;0;0;0;0;0
2020-02-07 02:45:00;3;1;2;0;0;0;0;0;5;0;0;0;0;0;0
2020-02-07 03:00:00;3;1;3;1;1;1;2;0;1;0;0;0;0;0;0
2020-02-07 03:15:00;3;0;2;0;0;0;0;1;2;0;0;0;0;0;0
2020-02-07 03:30:00;2;1;2;4;4;2;1;0;3;0;0;0;0;0;0
2020-02-07 03:45:00;0;2;2;3;3;3;2;0;4;0;0;0;0;0;0
2020-02-07 04:00:00;5;3;4;1;1;1;0;1;1;0;0;0;0;0;0
2020-02-07 04:15:00;9;1;3;3;3;1;0;0;1;0;0;0;0;0;0
2020-02-07 04:30:00;5;7;10;7;8;3;2;3;8;0;0;0;0;0;0
2020-02-07 04:45:00;12;18;26;4;4;2;1;3;10;0;0;0;0;0;0
2020-02-07 05:00:00;8;54;53;6;5;5;5;4;19;0;0;0;0;0;0
2020-02-07 05:15:00;15;147;135;9;8;4;3;4;23;0;0;0;0;0;0
2020-02-07 05:30:00;24;82;81;15;18;2;2;9;76;0;0;0;0;0;0
2020-02-07 05:45:00;43;70;64;86;90;24;23;4;86;0;0;1;1;0;0
2020-02-07 06:00:00;58;60;63;62;74;28;33;4;81;0;0;1;0;0;0
2020-02-07 06:15:00;52;82;74;38;43;21;21;5;79;0;0;0;2;0;0
2020-02-07 06:30:00;70;91;94;24;26;10;10;3;109;0;0;0;0;0;0
2020-02-07 06:45:00;69;61;58;28;31;9;7;2;157;0;0;0;0;0;0
2020-02-07 07:00:00;107;68;71;27;30;7;7;4;132;0;0;0;1;0;0
2020-02-07 07:15:00;124;73;68;17;18;6;6;6;145;0;0;0;1;0;0
2020-02-07 07:30:00;120;84;88;27;32;11;10;16;122;0;0;0;4;0;0
2020-02-07 07:45:00;96;69;60;32;34;16;18;10;152;0;0;0;2;0;0
2020-02-07 08:00:00;91;53;54;23;25;16;18;14;135;0;0;0;2;0;0
2020-02-07 08:15:00;85;55;49;28;32;17;15;6;120;0;0;0;5;0;0
2020-02-07 08:30:00;81;24;33;25;29;20;18;9;101;0;0;0;0;0;0
2020-02-07 08:45:00;84;25;25;23;24;11;11;7;93;0;0;0;0;0;0
2020-02-07 09:00:00;83;21;21;24;26;8;9;7;88;0;0;0;0;0;0
2020-02-07 09:15:00;88;33;31;26;28;22;24;7;84;0;0;0;0;0;0
2020-02-07 09:30:00;98;27;29;26;26;11;11;4;79;0;0;0;0;0;0
2020-02-07 09:45:00;98;30;26;29;30;26;25;5;88;0;0;0;2;0;0
2020-02-07 10:00:00;93;24;31;25;25;17;16;7;64;0;0;0;1;0;0
2020-02-07 10:15:00;85;38;40;22;24;19;19;9;77;0;0;3;0;0;0
2020-02-07 10:30:00;85;33;34;31;35;19;21;5;61;0;0;0;1;0;0
2020-02-07 10:45:00;111;26;25;37;38;14;13;5;96;0;0;2;4;0;0
2020-02-07 11:00:00;93;30;30;32;32;24;23;6;90;0;0;1;0;0;0
2020-02-07 11:15:00;108;37;35;34;30;19;19;8;96;0;0;0;0;0;0
2020-02-07 11:30:00;114;48;47;40;42;25;30;6;100;0;0;0;1;0;0
2020-02-07 11:45:00;120;47;44;36;42;19;19;6;104;0;0;0;0;0;0
2020-02-07 12:00:00;166;40;40;44;51;27;31;12;88;0;0;2;1;0;0
2020-02-07 12:15:00;156;61;58;62;64;29;34;7;89;0;0;0;2;0;0
2020-02-07 12:30:00;135;51;47;46;55;34;38;9;91;0;0;0;2;0;0
2020-02-07 12:45:00;112;37;33;41;42;21;28;12;115;0;0;0;8;0;0
2020-02-07 13:00:00;125;53;46;58;64;32;31;8;115;0;0;0;0;0;0
2020-02-07 13:15:00;146;66;59;66;70;26;27;8;102;0;0;0;4;0;0
2020-02-07 13:30:00;130;72;73;57;62;22;26;12;90;0;0;2;0;0;0
2020-02-07 13:45:00;123;75;73;63;65;26;28;8;96;0;0;0;0;0;0
2020-02-07 14:00:00;170;53;50;99;109;51;58;10;96;0;0;4;0;0;0
2020-02-07 14:15:00;148;41;35;162;182;84;85;3;79;0;0;0;1;0;0
2020-02-07 14:30:00;155;37;42;142;155;57;60;7;80;0;0;1;4;0;0
2020-02-07 14:45:00;145;42;41;85;96;50;59;6;86;0;0;1;0;0;0
2020-02-07 15:00:00;165;56;50;95;101;54;56;3;88;0;0;0;1;0;0
2020-02-07 15:15:00;166;35;35;100;110;45;45;3;104;0;0;0;0;0;0
2020-02-07 15:30:00;166;33;29;53;62;31;33;3;90;0;0;3;1;0;0
2020-02-07 15:45:00;134;40;34;55;60;29;34;4;83;0;0;1;3;0;0
2020-02-07 16:00:00;153;30;34;48;53;28;31;4;73;0;0;0;4;0;0
2020-02-07 16:15:00;138;33;28;62;71;26;31;5;112;0;0;0;0;0;0
2020-02-07 16:30:00;136;33;29;49;51;29;33;5;93;0;0;0;1;0;0
2020-02-07 16:45:00;135;45;42;34;37;26;33;5;67;0;0;1;1;0;0
2020-02-07 17:00:00;145;31;33;38;41;27;30;3;91;0;0;0;1;0;0
2020-02-07 17:15:00;124;26;24;32;31;18;19;3;82;0;0;1;2;0;0
2020-02-07 17:30:00;153;52;53;25;27;24;27;3;101;0;0;1;0;0;0
2020-02-07 17:45:00;126;28;30;29;30;23;21;2;86;0;0;0;1;0;0
2020-02-07 18:00:00;114;31;26;30;35;21;22;4;82;0;0;0;0;0;0
2020-02-07 18:15:00;86;22;23;28;27;24;26;5;72;0;0;1;1;0;0
2020-02-07 18:30:00;99;17;21;26;28;18;23;4;73;0;0;0;0;0;0
2020-02-07 18:45:00;89;25;23;25;23;11;11;3;64;0;0;0;3;0;0
2020-02-07 19:00:00;74;25;22;18;19;14;15;3;55;0;0;0;0;0;0
2020-02-07 19:15:00;74;23;22;13;13;14;13;1;54;0;0;0;0;0;0
2020-02-07 19:30:00;57;18;21;14;14;8;8;1;48;0;0;0;0;0;0
2020-02-07 19:45:00;53;20;19;17;17;10;12;1;43;0;0;0;0;0;0
2020-02-07 20:00:00;53;19;20;14;14;6;4;1;34;0;0;0;0;0;0
2020-02-07 20:15:00;41;16;17;7;7;5;4;1;35;0;0;0;0;0;0
2020-02-07 20:30:00;21;16;14;5;5;5;5;1;23;0;0;0;0;0;0
2020-02-07 20:45:00;22;20;19;6;6;6;6;5;38;0;0;0;0;0;0
2020-02-07 21:00:00;32;62;56;7;8;4;3;7;47;0;0;0;0;0;0
2020-02-07 21:15:00;29;70;72;14;14;2;1;3;38;0;0;0;0;0;0
2020-02-07 21:30:00;33;28;28;10;9;6;8;7;36;0;0;0;0;0;0
2020-02-07 21:45:00;26;9;8;65;69;23;24;1;28;0;0;0;0;0;0
2020-02-07 22:00:00;19;8;9;120;128;27;31;2;18;0;0;1;0;0;0
2020-02-07 22:15:00;18;8;12;31;33;22;25;0;21;0;0;0;0;0;0
2020-02-07 22:30:00;18;1;2;11;10;8;8;1;22;0;0;0;0;0;0
2020-02-07 22:45:00;12;6;6;3;3;2;2;0;28;0;0;0;0;0;0
2020-02-07 23:00:00;22;10;9;3;3;5;4;0;21;0;0;0;0;0;0
2020-02-07 23:15:00;17;6;8;7;7;3;3;1;23;0;0;0;0;0;0
