DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-19 00:00:00;0;5;1;1;2;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0
2020-06-19 00:15:00;0;4;1;8;4;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 00:30:00;2;8;0;4;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
2020-06-19 00:45:00;0;7;0;2;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0
2020-06-19 01:00:00;0;1;0;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 01:15:00;0;2;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 01:30:00;0;1;1;1;4;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 01:45:00;2;2;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 02:00:00;0;6;0;4;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-19 02:15:00;0;1;0;3;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 02:30:00;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 02:45:00;1;8;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 03:00:00;0;3;0;3;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 03:15:00;0;5;0;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 03:30:00;0;3;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 03:45:00;0;7;0;3;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 04:00:00;0;2;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 04:15:00;1;10;0;7;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 04:30:00;0;10;0;5;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-19 04:45:00;1;7;2;6;3;0;0;1;1;1;1;0;2;1;0;0;0;0;0;0
2020-06-19 05:00:00;1;17;1;13;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-19 05:15:00;1;45;8;28;10;2;0;2;1;1;0;1;1;0;0;0;0;0;0;0
2020-06-19 05:30:00;6;42;9;26;13;2;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-06-19 05:45:00;9;56;13;42;14;2;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-06-19 06:00:00;5;50;9;45;25;0;3;1;0;2;2;0;1;2;0;0;0;0;0;0
2020-06-19 06:15:00;20;76;18;44;22;3;2;0;0;2;2;0;3;2;0;0;1;0;0;0
2020-06-19 06:30:00;16;85;28;42;18;5;2;2;0;2;2;0;2;2;0;2;0;0;0;0
2020-06-19 06:45:00;33;96;38;60;25;7;8;1;1;5;2;1;5;2;0;2;0;16;30;0
2020-06-19 07:00:00;15;85;41;35;22;5;5;4;1;3;1;0;3;1;0;8;0;2;0;0
2020-06-19 07:15:00;23;87;38;40;26;3;4;4;1;8;1;0;8;1;0;1;0;3;0;0
2020-06-19 07:30:00;24;94;52;45;30;4;6;3;2;5;3;2;5;3;0;0;0;2;0;0
2020-06-19 07:45:00;22;115;48;50;28;4;4;3;1;6;2;1;6;2;0;2;0;1;0;0
2020-06-19 08:00:00;16;79;29;37;34;4;4;2;2;5;2;2;5;2;0;1;0;25;0;0
2020-06-19 08:15:00;21;84;28;46;53;5;3;2;0;5;3;0;5;3;0;7;0;0;0;0
2020-06-19 08:30:00;17;63;22;41;36;7;1;5;0;7;3;0;7;3;0;1;0;1;0;0
2020-06-19 08:45:00;22;66;24;38;41;5;3;4;1;10;1;1;10;1;0;3;0;1;0;0
2020-06-19 09:00:00;16;74;21;45;31;5;5;5;3;7;1;1;7;1;0;0;0;0;0;0
2020-06-19 09:15:00;22;83;28;44;39;5;8;7;1;9;9;0;9;9;0;0;0;0;0;0
2020-06-19 09:30:00;18;83;23;41;46;7;4;3;2;10;7;1;9;7;0;5;0;6;0;0
2020-06-19 09:45:00;21;78;33;40;57;8;4;4;4;9;8;4;9;8;0;0;0;0;0;0
2020-06-19 10:00:00;18;91;23;43;42;6;5;11;4;8;2;4;7;3;0;1;0;6;0;0
2020-06-19 10:15:00;16;103;27;47;46;3;4;6;7;7;8;3;7;7;1;1;1;0;0;0
2020-06-19 10:30:00;17;79;19;49;59;4;3;9;5;9;6;3;8;6;2;0;2;3;0;0
2020-06-19 10:45:00;19;89;24;56;56;7;5;12;3;11;8;1;10;8;1;3;1;30;0;0
2020-06-19 11:00:00;12;91;23;56;58;5;8;8;6;10;6;4;11;5;1;0;1;1;0;0
2020-06-19 11:15:00;19;101;25;59;49;10;5;5;6;15;8;7;14;8;0;1;0;4;0;0
2020-06-19 11:30:00;16;91;24;69;74;5;6;10;3;9;9;2;10;8;1;1;2;0;4;0
2020-06-19 11:45:00;20;75;31;75;63;2;4;17;1;18;10;1;18;9;0;1;0;1;1;0
2020-06-19 12:00:00;12;85;19;100;67;3;1;14;7;21;15;5;21;15;0;0;8;20;0;0
2020-06-19 12:15:00;28;93;20;92;64;6;9;11;8;16;13;4;16;10;0;3;7;18;0;0
2020-06-19 12:30:00;23;106;28;78;49;6;6;4;8;21;19;6;20;18;0;1;0;3;0;0
2020-06-19 12:45:00;19;84;25;73;47;6;5;7;1;13;12;1;13;10;2;0;0;1;0;0
2020-06-19 13:00:00;16;84;26;91;73;5;2;8;7;23;14;5;23;15;0;0;0;16;0;0
2020-06-19 13:15:00;20;88;27;77;60;5;5;7;6;18;10;6;15;9;0;2;0;0;12;0
2020-06-19 13:30:00;16;78;24;82;53;5;3;6;7;11;7;3;13;9;0;0;0;0;0;0
2020-06-19 13:45:00;16;104;41;60;57;4;6;6;4;20;5;3;19;7;0;1;0;9;0;0
2020-06-19 14:00:00;14;87;21;81;58;2;5;8;7;17;9;1;17;8;0;0;6;0;0;0
2020-06-19 14:15:00;14;105;24;89;60;7;9;4;2;18;6;3;17;7;1;1;13;1;0;0
2020-06-19 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 14:45:00;22;113;38;95;52;4;2;3;2;14;11;2;15;8;7;1;2;2;0;0
2020-06-19 15:00:00;18;101;24;71;55;3;3;5;5;17;9;2;17;9;2;4;12;1;0;0
2020-06-19 15:15:00;26;106;32;75;51;2;2;10;3;10;12;2;10;12;1;0;1;6;0;2
2020-06-19 15:30:00;19;96;36;80;53;2;7;5;3;17;8;2;17;8;7;2;9;2;0;0
2020-06-19 15:45:00;20;92;31;85;53;3;6;7;4;17;12;1;14;13;2;3;13;0;0;0
2020-06-19 16:00:00;12;84;21;78;57;2;3;5;2;17;12;1;18;11;2;3;0;2;0;0
2020-06-19 16:15:00;12;81;23;72;50;4;6;3;3;19;5;2;17;6;1;3;8;10;0;0
2020-06-19 16:30:00;20;92;25;67;57;5;2;4;4;11;7;4;12;8;4;0;1;0;0;0
2020-06-19 16:45:00;25;78;19;62;46;1;5;6;3;23;9;2;24;7;1;0;8;9;0;0
2020-06-19 17:00:00;18;84;20;77;54;4;4;3;4;11;7;2;11;6;4;1;0;1;0;0
2020-06-19 17:15:00;8;64;18;75;44;0;1;4;7;17;7;4;16;7;0;1;25;2;0;0
2020-06-19 17:30:00;15;65;16;45;44;3;3;4;6;14;9;5;16;9;3;0;28;1;4;0
2020-06-19 17:45:00;12;71;24;48;28;5;2;3;3;16;5;1;16;5;5;0;3;0;0;0
2020-06-19 18:00:00;8;60;10;64;43;3;5;1;4;11;3;2;11;4;0;0;0;5;0;0
2020-06-19 18:15:00;8;39;9;65;30;2;0;0;0;13;6;0;13;6;2;1;3;6;0;0
2020-06-19 18:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 18:45:00;5;47;12;48;22;1;1;1;2;10;3;2;10;3;0;1;1;4;0;0
2020-06-19 19:00:00;6;50;9;42;22;0;0;1;0;8;6;0;6;7;2;7;3;9;0;0
2020-06-19 19:15:00;1;27;6;34;14;0;1;2;0;8;1;0;9;1;0;0;0;0;0;0
2020-06-19 19:30:00;3;40;8;39;15;0;0;1;2;2;2;1;2;2;0;0;0;0;0;0
2020-06-19 19:45:00;1;27;6;24;12;0;1;3;0;7;4;0;6;4;0;1;0;12;0;0
2020-06-19 20:00:00;1;38;3;25;18;0;0;0;0;1;0;0;2;0;2;0;10;0;0;0
2020-06-19 20:15:00;0;20;6;27;16;1;1;1;1;3;0;0;4;0;2;0;8;0;0;0
2020-06-19 20:30:00;1;29;0;21;15;2;1;1;1;0;2;1;0;2;0;2;0;8;0;0
2020-06-19 20:45:00;3;27;2;19;15;2;0;3;1;3;1;1;3;1;0;0;0;0;0;0
2020-06-19 21:00:00;1;22;1;22;9;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-06-19 21:15:00;1;26;0;21;10;2;0;2;0;3;0;1;3;0;0;0;0;0;0;0
2020-06-19 21:30:00;3;15;0;19;11;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 21:45:00;2;29;0;24;10;1;1;1;3;2;0;2;1;1;0;0;0;0;0;0
2020-06-19 22:00:00;3;15;3;11;6;0;0;2;1;3;0;0;3;0;0;0;0;0;0;0
2020-06-19 22:15:00;0;24;2;17;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 22:30:00;1;15;2;15;8;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 22:45:00;0;14;2;11;9;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0
2020-06-19 23:00:00;2;14;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-19 23:15:00;1;12;0;10;8;0;1;3;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-19 23:30:00;1;9;2;10;1;0;0;2;1;1;1;0;1;1;0;0;0;0;0;0
2020-06-19 23:45:00;3;11;0;11;5;2;0;4;1;1;0;0;1;0;0;0;0;0;0;0
