DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-26 00:00:00;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 00:15:00;0;5;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 00:30:00;0;4;2;8;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 00:45:00;0;5;0;8;2;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0
2020-06-26 01:00:00;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 01:15:00;0;1;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 01:30:00;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 01:45:00;0;3;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 02:00:00;1;3;0;4;3;0;2;1;1;1;1;1;0;1;0;0;0;0;0;0
2020-06-26 02:15:00;0;6;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 02:30:00;0;3;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 02:45:00;1;6;0;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-26 03:00:00;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 03:15:00;1;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 03:30:00;0;9;0;7;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-26 03:45:00;0;9;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 04:00:00;1;3;0;5;6;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-26 04:15:00;0;11;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 04:30:00;1;3;0;5;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 04:45:00;0;14;1;7;3;1;0;1;2;1;0;0;1;0;0;0;0;0;0;0
2020-06-26 05:00:00;1;25;3;16;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-26 05:15:00;2;32;9;23;7;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-26 05:30:00;3;40;5;20;8;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-06-26 05:45:00;8;45;14;38;20;1;4;2;0;3;1;0;3;1;0;0;0;0;0;0
2020-06-26 06:00:00;5;49;7;33;25;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-26 06:15:00;11;97;11;45;24;2;4;3;1;1;1;0;1;1;0;1;0;0;0;0
2020-06-26 06:30:00;19;67;36;59;28;1;6;0;0;3;1;0;3;1;0;0;0;2;0;0
2020-06-26 06:45:00;35;80;37;55;30;5;9;1;0;6;1;0;6;1;0;2;0;5;7;0
2020-06-26 07:00:00;23;82;35;30;22;2;4;3;1;11;3;1;8;4;0;5;0;4;0;0
2020-06-26 07:15:00;18;84;47;43;34;7;4;3;0;9;3;0;10;2;1;4;0;0;0;0
2020-06-26 07:30:00;23;88;31;38;11;3;1;1;3;3;1;1;4;1;0;0;0;3;0;0
2020-06-26 07:45:00;32;103;34;37;29;5;4;12;3;9;4;1;9;4;0;2;0;18;1;0
2020-06-26 08:00:00;17;69;27;40;42;5;2;1;2;3;3;2;3;3;0;1;0;26;0;0
2020-06-26 08:15:00;23;80;30;40;34;0;2;7;2;7;3;1;7;3;0;0;0;0;0;0
2020-06-26 08:30:00;12;88;23;44;44;5;0;3;1;6;2;1;6;2;0;1;0;1;1;0
2020-06-26 08:45:00;14;77;23;33;34;8;5;5;0;6;5;0;6;5;0;1;0;3;0;0
2020-06-26 09:00:00;17;88;19;36;37;8;5;5;2;4;5;2;4;5;0;1;0;4;0;0
2020-06-26 09:15:00;0;11;3;3;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-26 09:30:00;
2020-06-26 09:45:00;
2020-06-26 10:00:00;
2020-06-26 10:15:00;
2020-06-26 10:30:00;
2020-06-26 10:45:00;
