DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-11-05 00:00:00;1;6;5;0;2;5;0;0;3;3;3;3;0;0;0;0
2020-11-05 00:15:00;6;14;13;0;1;12;1;3;0;0;0;0;0;0;0;0
2020-11-05 00:30:00;9;5;4;1;0;5;1;0;2;2;1;1;0;0;0;0
2020-11-05 00:45:00;4;9;10;0;0;8;1;1;3;4;4;3;0;0;0;0
2020-11-05 01:00:00;6;5;4;0;0;5;0;0;2;2;2;2;0;0;0;0
2020-11-05 01:15:00;6;5;4;0;3;9;2;1;1;1;0;1;0;0;0;0
2020-11-05 01:30:00;11;4;4;1;0;2;0;0;0;0;0;0;0;0;0;0
2020-11-05 01:45:00;5;4;4;1;1;5;0;0;2;2;2;2;0;0;0;0
2020-11-05 02:00:00;9;2;1;0;3;2;0;0;1;1;1;1;0;0;0;0
2020-11-05 02:15:00;7;3;2;1;1;4;0;0;5;6;5;5;0;0;0;0
2020-11-05 02:30:00;2;4;4;0;0;5;1;2;0;0;0;0;0;0;0;0
2020-11-05 02:45:00;3;4;4;0;0;5;0;0;0;0;0;0;0;0;0;0
2020-11-05 03:00:00;2;5;5;0;5;6;0;0;0;0;0;0;0;0;0;0
2020-11-05 03:15:00;1;6;7;0;2;8;0;0;2;3;5;5;0;0;0;0
2020-11-05 03:30:00;7;6;5;0;2;5;0;0;2;1;1;1;0;0;0;0
2020-11-05 03:45:00;1;6;7;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-11-05 04:00:00;3;11;7;0;4;10;0;0;4;2;2;2;0;0;0;0
2020-11-05 04:15:00;13;8;6;1;3;5;0;0;3;3;3;3;0;0;0;0
2020-11-05 04:30:00;6;9;8;2;5;7;0;1;1;1;1;1;0;0;0;0
2020-11-05 04:45:00;17;7;8;2;2;10;0;0;3;4;4;4;0;0;0;0
2020-11-05 05:00:00;18;17;16;3;5;20;0;7;7;7;6;6;0;0;0;0
2020-11-05 05:15:00;42;38;31;2;14;34;0;21;22;27;23;23;0;0;0;0
2020-11-05 05:30:00;51;66;35;7;14;65;1;22;43;41;39;44;0;0;0;2
2020-11-05 05:45:00;46;61;35;8;21;61;0;7;28;27;27;28;0;0;0;0
2020-11-05 06:00:00;59;44;29;17;17;46;1;11;19;20;19;20;0;0;0;0
2020-11-05 06:15:00;74;80;51;17;32;77;0;21;31;29;24;27;0;0;0;2
2020-11-05 06:30:00;101;100;47;4;32;91;2;27;52;51;54;51;0;0;0;0
2020-11-05 06:45:00;80;133;64;8;38;128;5;30;48;51;45;48;2;0;0;0
2020-11-05 07:00:00;100;122;74;14;44;114;6;31;33;36;30;31;0;0;0;0
2020-11-05 07:15:00;131;146;83;13;38;132;5;40;53;52;50;51;0;0;0;1
2020-11-05 07:30:00;128;134;77;28;41;130;4;39;39;41;39;39;0;0;1;0
2020-11-05 07:45:00;142;143;88;25;35;120;9;50;48;49;47;48;0;0;0;0
2020-11-05 08:00:00;108;106;66;15;35;93;9;41;43;42;36;37;0;0;0;0
2020-11-05 08:15:00;118;130;65;21;48;124;8;50;57;51;53;55;0;0;2;0
