DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-01-30 00:00:00;24;11;5;8;8;7;22;9;6;0;0;0
2020-01-30 00:15:00;15;6;0;4;8;11;12;9;11;0;0;0
2020-01-30 00:30:00;12;10;5;5;11;8;15;12;6;0;0;2
2020-01-30 00:45:00;5;2;2;2;5;7;5;6;7;0;0;0
2020-01-30 01:00:00;10;5;2;4;6;8;11;5;7;0;0;0
2020-01-30 01:15:00;13;10;0;2;4;3;13;4;3;0;0;0
2020-01-30 01:30:00;9;5;0;0;4;8;10;4;5;1;0;1
2020-01-30 01:45:00;6;3;0;2;4;3;5;4;2;0;0;1
2020-01-30 02:00:00;9;5;1;3;7;9;8;4;3;0;0;2
2020-01-30 02:15:00;7;3;0;2;0;1;6;0;1;0;0;0
2020-01-30 02:30:00;11;9;0;0;3;5;12;3;5;0;0;0
2020-01-30 02:45:00;12;5;0;3;3;5;14;4;3;0;0;0
2020-01-30 03:00:00;7;2;2;2;5;6;10;6;4;0;0;0
2020-01-30 03:15:00;11;8;0;0;3;5;11;2;5;0;0;0
2020-01-30 03:30:00;8;5;1;1;9;5;8;10;7;0;0;0
2020-01-30 03:45:00;14;7;0;0;5;8;13;9;9;5;0;0
2020-01-30 04:00:00;12;7;2;0;6;8;12;12;14;2;0;0
2020-01-30 04:15:00;26;10;0;1;14;11;26;15;14;0;0;0
2020-01-30 04:30:00;28;9;4;3;9;11;27;16;16;0;0;2
2020-01-30 04:45:00;23;13;1;1;22;23;26;29;30;1;0;0
2020-01-30 05:00:00;54;13;1;2;33;34;51;37;36;0;0;2
2020-01-30 05:15:00;69;17;3;3;31;90;71;55;49;2;0;4
2020-01-30 05:30:00;99;26;6;6;42;89;98;72;59;2;0;9
2020-01-30 05:45:00;141;44;3;8;48;76;141;62;55;3;0;5
2020-01-30 06:00:00;214;40;3;7;36;75;210;65;61;3;0;5
2020-01-30 06:15:00;207;46;6;9;37;60;205;67;45;1;0;4
2020-01-30 06:30:00;198;35;8;10;30;110;201;73;49;3;0;10
2020-01-30 06:45:00;193;45;13;22;27;76;208;76;58;3;0;11
2020-01-30 07:00:00;193;45;21;14;28;112;214;89;73;7;0;11
2020-01-30 07:15:00;215;50;14;22;42;146;235;102;96;4;0;12
2020-01-30 07:30:00;213;45;26;39;51;194;247;117;142;3;1;21
2020-01-30 07:45:00;224;46;23;36;112;192;258;125;129;6;1;19
2020-01-30 08:00:00;218;50;22;36;137;181;247;124;153;6;0;8
2020-01-30 08:15:00;182;50;21;22;146;181;208;110;158;2;0;15
2020-01-30 08:30:00;205;41;20;38;112;162;221;91;105;4;0;8
2020-01-30 08:45:00;190;35;17;35;113;127;206;89;120;2;1;9
2020-01-30 09:00:00;155;31;25;22;109;169;170;109;157;3;1;6
2020-01-30 09:15:00;162;28;31;38;105;140;166;106;136;3;1;8
