DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-07-20 00:00:00;0;3;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:15:00;0;3;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:30:00;1;5;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:45:00;0;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:00:00;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:15:00;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:30:00;2;4;1;0;0;1;3;0;0;0;2;0;0;0;0;0;0;0
2020-07-20 01:45:00;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;1;0;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:15:00;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:00:00;2;3;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:30:00;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:45:00;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:00:00;3;5;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:15:00;4;6;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:30:00;3;7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:45:00;8;15;5;0;2;1;3;1;0;0;1;0;0;0;0;0;0;0
2020-07-20 05:00:00;17;42;4;0;1;8;23;1;0;0;1;0;0;0;18;0;0;0
2020-07-20 05:15:00;46;123;5;0;1;17;35;4;9;1;17;3;1;0;25;5;0;0
2020-07-20 05:30:00;58;115;4;0;3;19;66;2;18;2;4;24;0;2;37;0;3;0
2020-07-20 05:45:00;42;53;4;0;2;11;53;2;8;0;3;8;0;0;14;0;0;0
2020-07-20 06:00:00;37;41;6;0;1;18;44;0;1;1;2;1;0;0;2;0;0;0
2020-07-20 06:15:00;30;40;9;0;1;24;72;1;3;0;3;6;2;0;9;0;0;0
2020-07-20 06:30:00;52;68;2;1;6;33;84;0;3;0;6;16;1;0;10;0;0;0
2020-07-20 06:45:00;52;61;9;0;1;33;97;1;1;0;4;6;0;0;9;1;0;0
2020-07-20 07:00:00;52;63;9;0;7;36;79;1;4;3;5;17;0;0;27;3;3;0
2020-07-20 07:15:00;43;57;8;0;3;39;102;2;9;4;8;4;0;0;18;0;0;0
2020-07-20 07:30:00;59;80;17;0;4;45;93;2;9;7;12;4;4;0;0;0;0;0
2020-07-20 07:45:00;59;74;25;0;7;36;100;2;8;2;12;17;0;0;8;0;0;0
2020-07-20 08:00:00;63;53;21;0;4;37;78;4;5;0;12;19;0;0;16;0;0;0
2020-07-20 08:15:00;46;53;20;0;3;33;92;3;2;0;5;11;0;0;22;0;0;13
2020-07-20 08:30:00;39;52;12;0;2;36;72;5;0;0;5;4;0;0;10;0;0;0
2020-07-20 08:45:00;40;47;15;0;2;33;56;3;2;0;10;15;0;0;4;0;0;0
2020-07-20 09:00:00;43;51;12;0;0;25;50;6;1;0;9;14;0;0;1;0;0;0
2020-07-20 09:15:00;46;38;17;0;0;31;42;8;0;0;15;7;0;0;6;0;1;0
2020-07-20 09:30:00;47;41;14;0;0;33;54;7;1;0;8;18;0;0;1;0;0;0
2020-07-20 09:45:00;29;35;13;0;2;28;47;11;0;0;3;4;0;0;1;0;0;0
2020-07-20 10:00:00;37;45;24;2;0;33;43;9;1;0;10;0;0;0;0;0;0;0
2020-07-20 10:15:00;34;28;17;6;1;28;46;8;1;0;14;4;0;0;11;0;0;0
2020-07-20 10:30:00;43;32;20;4;1;33;47;6;1;0;9;1;0;0;12;0;0;0
2020-07-20 10:45:00;36;23;14;4;0;24;42;4;0;0;7;0;0;0;0;0;0;0
2020-07-20 11:00:00;34;36;17;0;0;25;47;10;0;0;8;1;0;0;6;5;0;0
2020-07-20 11:15:00;38;41;32;4;2;42;66;11;2;0;4;0;0;0;10;0;0;0
2020-07-20 11:30:00;40;35;19;0;2;31;43;13;0;1;9;8;0;0;5;0;11;0
2020-07-20 11:45:00;45;40;19;0;4;34;61;14;0;0;5;55;0;0;13;0;0;0
2020-07-20 12:00:00;46;42;22;0;0;34;48;13;1;1;3;14;0;0;18;0;0;0
2020-07-20 12:15:00;38;42;15;0;0;31;46;7;0;0;5;4;0;0;4;0;0;0
2020-07-20 12:30:00;49;41;22;0;2;34;62;6;0;2;4;3;0;0;19;0;0;16
2020-07-20 12:45:00;34;46;19;0;1;37;59;14;1;0;4;10;0;0;12;0;0;0
2020-07-20 13:00:00;55;59;12;0;0;35;46;10;2;2;11;12;0;0;0;3;0;0
2020-07-20 13:15:00;48;70;21;3;3;38;50;10;9;1;3;6;0;0;6;0;0;0
2020-07-20 13:30:00;80;97;19;2;2;36;74;14;10;4;8;8;0;0;37;3;0;0
2020-07-20 13:45:00;80;126;37;2;5;39;82;10;25;12;15;21;0;0;52;0;0;0
2020-07-20 14:00:00;89;94;40;2;6;64;109;16;14;5;11;10;5;0;53;5;4;0
2020-07-20 14:15:00;60;47;37;0;8;89;152;7;21;3;7;40;3;0;35;6;0;0
2020-07-20 14:30:00;65;41;38;0;2;95;124;17;6;0;7;48;1;0;37;0;1;0
2020-07-20 14:45:00;53;41;44;0;4;53;83;11;0;0;5;11;0;0;8;0;0;0
2020-07-20 15:00:00;56;44;40;0;3;56;78;12;4;0;5;27;0;0;22;0;0;0
2020-07-20 15:15:00;63;58;40;0;5;53;72;4;2;0;7;27;5;0;14;0;0;0
2020-07-20 15:30:00;57;46;32;0;0;49;65;9;2;0;8;26;0;0;9;0;0;0
2020-07-20 15:45:00;43;43;33;0;1;41;60;5;2;0;3;19;0;0;6;0;0;0
2020-07-20 16:00:00;61;48;26;0;0;49;57;9;1;0;6;5;0;0;22;1;0;1
2020-07-20 16:15:00;52;52;23;0;0;50;63;4;1;0;5;6;0;0;28;0;0;0
2020-07-20 16:30:00;60;46;26;0;4;47;63;8;6;0;6;26;0;0;10;0;0;0
2020-07-20 16:45:00;55;43;21;0;1;26;86;5;10;1;4;3;0;0;6;0;0;0
2020-07-20 17:00:00;41;63;38;0;1;41;56;5;0;0;7;9;0;0;20;2;0;0
2020-07-20 17:15:00;52;54;28;0;4;41;48;4;0;0;3;14;0;0;8;0;0;0
2020-07-20 17:30:00;49;38;28;0;2;46;56;3;0;0;7;8;0;0;21;0;0;0
2020-07-20 17:45:00;44;38;16;0;6;38;50;6;0;0;4;4;0;0;8;0;0;0
2020-07-20 18:00:00;31;25;16;0;1;33;47;4;0;0;3;5;0;0;5;0;0;0
2020-07-20 18:15:00;39;36;20;0;0;31;56;1;0;0;5;3;0;0;14;3;0;0
2020-07-20 18:30:00;34;30;15;0;4;26;37;4;1;1;2;27;0;0;9;1;0;0
2020-07-20 18:45:00;30;28;21;0;4;34;38;5;2;2;3;12;7;0;3;0;0;0
2020-07-20 19:00:00;17;26;13;0;0;19;26;3;1;1;1;0;0;2;3;0;0;0
2020-07-20 19:15:00;26;20;13;2;4;23;23;1;0;0;1;16;0;0;0;0;0;0
2020-07-20 19:30:00;26;23;20;0;0;19;24;1;0;0;2;1;0;0;0;0;0;0
2020-07-20 19:45:00;17;19;6;0;3;20;18;0;0;0;1;1;0;0;0;0;0;0
2020-07-20 20:00:00;16;20;12;0;1;24;34;2;0;0;0;1;1;0;7;0;0;0
2020-07-20 20:15:00;26;21;17;0;1;16;28;4;0;0;3;9;0;0;9;0;0;0
2020-07-20 20:30:00;8;27;13;0;0;16;23;0;0;0;0;0;0;0;5;0;0;0
2020-07-20 20:45:00;27;39;11;0;3;16;30;2;0;0;0;14;2;0;41;1;0;0
2020-07-20 21:00:00;45;64;7;1;5;14;22;2;0;0;3;19;0;0;17;0;0;0
2020-07-20 21:15:00;64;106;14;0;4;25;35;1;10;5;9;16;0;0;12;0;2;0
2020-07-20 21:30:00;31;66;16;0;0;23;38;0;8;0;4;12;0;0;21;0;0;0
2020-07-20 21:45:00;25;31;18;0;2;62;113;4;7;0;4;11;0;0;45;21;2;2
2020-07-20 22:00:00;53;46;26;0;4;54;98;5;6;0;0;12;0;0;24;0;0;0
2020-07-20 22:15:00;13;20;13;0;2;30;41;1;0;0;0;4;0;0;9;0;0;0
2020-07-20 22:30:00;13;11;9;0;0;11;18;0;2;0;0;0;0;0;0;0;0;0
2020-07-20 22:45:00;8;5;6;0;0;15;13;1;1;0;1;0;0;0;0;0;0;0
2020-07-20 23:00:00;5;4;5;0;1;3;9;2;0;0;0;7;0;0;2;0;0;0
2020-07-20 23:15:00;3;7;3;0;1;6;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 23:30:00;2;4;4;0;1;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 23:45:00;4;10;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
