DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-11-06 00:00:00;2;0;1;6;0;0;0;0
2019-11-06 00:15:00;2;2;0;11;0;0;0;0
2019-11-06 00:30:00;2;0;1;6;0;0;0;0
2019-11-06 00:45:00;5;2;0;4;1;0;0;0
2019-11-06 01:00:00;0;0;0;5;0;0;0;0
2019-11-06 01:15:00;0;1;1;1;0;0;0;0
2019-11-06 01:30:00;0;0;0;5;0;0;0;0
2019-11-06 01:45:00;0;0;0;1;0;0;0;0
2019-11-06 02:00:00;2;1;0;0;0;0;0;0
2019-11-06 02:15:00;4;1;0;2;0;0;0;0
2019-11-06 02:30:00;2;0;0;1;0;0;0;0
2019-11-06 02:45:00;0;0;1;0;0;0;0;0
2019-11-06 03:00:00;0;1;1;0;0;0;0;0
2019-11-06 03:15:00;1;0;0;0;0;0;0;0
2019-11-06 03:30:00;1;0;0;3;0;0;0;0
2019-11-06 03:45:00;2;0;1;1;0;0;0;0
2019-11-06 04:00:00;2;0;1;1;0;0;0;0
2019-11-06 04:15:00;8;0;1;2;0;0;0;0
2019-11-06 04:30:00;5;1;0;3;0;0;0;0
2019-11-06 04:45:00;15;5;0;4;0;0;0;0
2019-11-06 05:00:00;20;3;1;3;2;0;0;0
2019-11-06 05:15:00;31;5;5;8;2;0;0;0
2019-11-06 05:30:00;54;9;3;32;2;0;0;0
2019-11-06 05:45:00;87;11;8;34;4;0;0;0
2019-11-06 06:00:00;68;8;10;28;7;0;0;0
2019-11-06 06:15:00;134;15;14;40;10;1;0;0
2019-11-06 06:30:00;132;16;3;55;3;10;0;1
2019-11-06 06:45:00;156;16;11;73;22;17;0;4
2019-11-06 07:00:00;195;22;20;100;21;7;0;1
2019-11-06 07:15:00;192;24;24;112;31;24;0;0
2019-11-06 07:30:00;204;22;22;118;51;7;0;0
2019-11-06 07:45:00;223;39;45;140;59;2;0;0
2019-11-06 08:00:00;194;34;33;144;46;24;0;1
2019-11-06 08:15:00;195;30;37;122;38;4;0;0
2019-11-06 08:30:00;155;23;36;96;24;9;0;0
2019-11-06 08:45:00;126;16;34;105;20;11;0;0
2019-11-06 09:00:00;92;22;31;76;16;3;0;1
2019-11-06 09:15:00;69;22;27;68;22;6;0;0
2019-11-06 09:30:00;92;13;29;77;10;1;0;0
2019-11-06 09:45:00;109;13;42;92;24;4;0;0
2019-11-06 10:00:00;75;12;34;74;17;12;0;0
2019-11-06 10:15:00;76;18;38;74;14;6;0;2
2019-11-06 10:30:00;82;18;36;103;18;10;0;0
2019-11-06 10:45:00;92;19;32;80;27;0;0;0
2019-11-06 11:00:00;93;16;25;79;21;0;0;0
2019-11-06 11:15:00;78;15;41;82;14;4;0;0
2019-11-06 11:30:00;92;27;42;94;19;3;0;0
2019-11-06 11:45:00;86;14;35;111;10;2;0;0
2019-11-06 12:00:00;92;20;40;104;23;9;0;0
2019-11-06 12:15:00;77;10;46;103;13;5;0;0
2019-11-06 12:30:00;108;15;48;97;13;2;0;0
2019-11-06 12:45:00;81;13;35;104;20;3;0;0
2019-11-06 13:00:00;94;17;38;130;14;16;0;0
2019-11-06 13:15:00;97;27;43;127;25;0;0;0
2019-11-06 13:30:00;114;14;40;124;16;9;0;0
2019-11-06 13:45:00;90;19;48;117;15;9;0;0
2019-11-06 14:00:00;104;12;45;103;7;17;0;0
2019-11-06 14:15:00;111;17;66;134;19;10;0;0
2019-11-06 14:30:00;103;15;55;105;11;4;0;0
2019-11-06 14:45:00;109;20;47;115;25;19;0;0
2019-11-06 15:00:00;99;11;58;135;20;13;0;0
2019-11-06 15:15:00;125;18;68;150;27;2;0;0
2019-11-06 15:30:00;138;26;59;141;27;1;0;0
2019-11-06 15:45:00;111;15;62;164;22;8;0;0
2019-11-06 16:00:00;139;19;72;190;17;7;0;0
2019-11-06 16:15:00;132;19;70;186;28;2;0;0
2019-11-06 16:30:00;148;20;77;181;34;2;0;0
2019-11-06 16:45:00;129;25;56;174;24;3;0;0
2019-11-06 17:00:00;158;16;72;179;13;6;0;0
2019-11-06 17:15:00;123;14;62;176;19;8;0;0
2019-11-06 17:30:00;134;15;65;163;22;6;0;0
2019-11-06 17:45:00;114;17;50;143;15;8;0;1
2019-11-06 18:00:00;99;17;40;134;25;3;0;0
2019-11-06 18:15:00;95;12;45;143;16;4;0;0
2019-11-06 18:30:00;94;13;35;109;12;28;0;0
2019-11-06 18:45:00;93;9;36;99;11;2;0;0
2019-11-06 19:00:00;71;11;27;93;17;5;0;0
2019-11-06 19:15:00;83;9;21;88;5;10;0;0
2019-11-06 19:30:00;74;7;24;87;12;12;0;0
2019-11-06 19:45:00;56;6;20;57;3;4;0;1
2019-11-06 20:00:00;48;7;15;69;5;3;0;0
2019-11-06 20:15:00;42;2;10;63;8;3;0;2
2019-11-06 20:30:00;47;4;9;47;4;46;0;0
2019-11-06 20:45:00;32;3;7;49;7;1;0;0
2019-11-06 21:00:00;19;5;5;47;3;0;0;0
2019-11-06 21:15:00;30;8;5;56;9;0;0;0
2019-11-06 21:30:00;31;7;7;35;7;0;0;0
2019-11-06 21:45:00;31;1;9;44;2;0;0;0
2019-11-06 22:00:00;21;3;10;41;7;0;0;0
2019-11-06 22:15:00;17;4;13;64;12;0;0;0
2019-11-06 22:30:00;12;1;1;44;5;0;0;0
2019-11-06 22:45:00;16;2;5;34;3;0;0;0
2019-11-06 23:00:00;10;5;2;23;1;0;0;0
2019-11-06 23:15:00;9;0;4;24;2;0;0;0
2019-11-06 23:30:00;4;1;0;16;1;0;0;0
2019-11-06 23:45:00;6;1;1;9;1;0;0;0
