DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-08-11 00:00:00;16;4;10;8;0;3
2020-08-11 00:15:00;15;13;5;10;0;5
2020-08-11 00:30:00;12;9;11;6;2;3
2020-08-11 00:45:00;14;3;2;7;1;0
2020-08-11 01:00:00;10;3;2;6;0;1
2020-08-11 01:15:00;9;4;2;10;0;0
2020-08-11 01:30:00;5;1;2;9;0;1
2020-08-11 01:45:00;4;2;3;10;1;0
2020-08-11 02:00:00;8;3;1;6;0;2
2020-08-11 02:15:00;6;2;2;3;0;2
2020-08-11 02:30:00;8;2;1;4;0;0
2020-08-11 02:45:00;9;2;3;8;1;1
2020-08-11 03:00:00;7;0;4;8;0;1
2020-08-11 03:15:00;3;2;1;2;1;2
2020-08-11 03:30:00;4;4;2;5;0;1
2020-08-11 03:45:00;5;1;3;6;1;0
2020-08-11 04:00:00;10;0;2;2;0;1
2020-08-11 04:15:00;9;0;4;2;0;4
2020-08-11 04:30:00;15;5;5;12;0;2
2020-08-11 04:45:00;21;6;6;12;1;4
2020-08-11 05:00:00;19;7;9;18;1;1
2020-08-11 05:15:00;35;21;4;21;0;0
2020-08-11 05:30:00;50;55;15;35;0;10
2020-08-11 05:45:00;57;49;23;28;0;6
2020-08-11 06:00:00;48;40;25;38;3;9
2020-08-11 06:15:00;75;55;23;42;2;10
2020-08-11 06:30:00;89;75;28;59;4;20
2020-08-11 06:45:00;97;76;27;77;6;16
2020-08-11 07:00:00;87;67;37;64;7;28
2020-08-11 07:15:00;84;86;39;81;11;23
2020-08-11 07:30:00;102;90;38;81;8;31
2020-08-11 07:45:00;110;106;66;80;12;23
2020-08-11 08:00:00;92;84;61;68;5;27
2020-08-11 08:15:00;98;77;58;84;13;27
2020-08-11 08:30:00;108;75;58;100;10;30
2020-08-11 08:45:00;98;100;65;92;12;30
2020-08-11 09:00:00;104;84;59;96;12;31
2020-08-11 09:15:00;102;64;53;88;8;28
2020-08-11 09:30:00;137;105;74;96;8;29
2020-08-11 09:45:00;111;93;70;115;12;29
2020-08-11 10:00:00;125;80;70;95;7;35
2020-08-11 10:15:00;131;82;74;111;8;28
2020-08-11 10:30:00;136;89;78;134;16;29
2020-08-11 10:45:00;107;102;74;102;14;37
2020-08-11 11:00:00;104;79;70;111;16;39
2020-08-11 11:15:00;114;95;77;135;12;26
2020-08-11 11:30:00;121;91;69;115;14;39
2020-08-11 11:45:00;115;94;68;112;13;30
2020-08-11 12:00:00;125;96;69;137;22;28
2020-08-11 12:15:00;131;92;68;150;17;38
2020-08-11 12:30:00;109;82;67;120;12;40
2020-08-11 12:45:00;102;88;68;101;10;43
2020-08-11 13:00:00;96;85;71;91;11;20
2020-08-11 13:15:00;88;81;85;120;9;27
2020-08-11 13:30:00;118;94;58;116;13;28
2020-08-11 13:45:00;124;103;69;111;12;38
2020-08-11 14:00:00;109;89;70;127;8;28
2020-08-11 14:15:00;112;90;83;139;15;29
2020-08-11 14:30:00;137;103;80;126;12;35
2020-08-11 14:45:00;116;98;67;113;13;41
2020-08-11 15:00:00;111;101;91;104;13;29
2020-08-11 15:15:00;93;80;78;154;13;20
2020-08-11 15:30:00;112;88;83;164;10;42
2020-08-11 15:45:00;115;105;99;161;11;29
2020-08-11 16:00:00;127;95;100;162;14;34
2020-08-11 16:15:00;135;99;93;155;16;31
2020-08-11 16:30:00;122;103;108;138;21;39
2020-08-11 16:45:00;122;110;95;138;15;29
2020-08-11 17:00:00;113;104;83;165;19;25
2020-08-11 17:15:00;107;93;102;170;16;54
2020-08-11 17:30:00;122;103;87;129;14;34
2020-08-11 17:45:00;130;109;88;131;17;48
2020-08-11 18:00:00;129;90;80;127;20;39
2020-08-11 18:15:00;112;86;91;120;12;49
2020-08-11 18:30:00;119;92;81;105;13;33
2020-08-11 18:45:00;98;79;63;78;9;30
2020-08-11 19:00:00;95;79;51;90;15;32
2020-08-11 19:15:00;108;79;63;102;16;24
2020-08-11 19:30:00;101;56;52;65;7;36
2020-08-11 19:45:00;95;75;55;65;5;31
2020-08-11 20:00:00;87;61;46;69;8;14
2020-08-11 20:15:00;75;44;42;74;8;13
2020-08-11 20:30:00;81;43;40;63;5;20
2020-08-11 20:45:00;63;46;36;49;3;8
2020-08-11 21:00:00;68;42;36;57;8;13
2020-08-11 21:15:00;68;44;39;58;5;18
2020-08-11 21:30:00;64;33;44;66;4;10
2020-08-11 21:45:00;47;30;26;61;5;2
2020-08-11 22:00:00;32;30;28;43;6;3
2020-08-11 22:15:00;40;16;22;42;1;10
2020-08-11 22:30:00;38;18;19;24;2;4
2020-08-11 22:45:00;44;16;14;18;2;7
2020-08-11 23:00:00;35;14;24;25;3;9
2020-08-11 23:15:00;24;11;10;19;1;5
2020-08-11 23:30:00;15;12;9;20;4;3
