DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-09-11 00:00:00;10;3;8;0;0;0;0;0;0
2020-09-11 00:15:00;8;5;25;1;1;0;0;0;0
2020-09-11 00:30:00;9;6;15;1;1;0;0;0;0
2020-09-11 00:45:00;5;3;10;0;0;0;0;0;0
2020-09-11 01:00:00;10;4;7;1;1;0;0;0;0
2020-09-11 01:15:00;3;3;8;0;0;0;0;0;0
2020-09-11 01:30:00;5;1;4;0;0;0;0;0;0
2020-09-11 01:45:00;14;7;10;0;0;0;0;0;0
2020-09-11 02:00:00;6;2;6;1;1;0;0;0;0
2020-09-11 02:15:00;8;3;4;0;0;0;0;0;0
2020-09-11 02:30:00;1;4;9;0;0;0;0;0;0
2020-09-11 02:45:00;1;1;6;0;0;0;0;0;0
2020-09-11 03:00:00;5;4;3;0;0;0;0;0;0
2020-09-11 03:15:00;3;2;7;1;1;0;0;0;0
2020-09-11 03:30:00;4;0;7;0;0;0;0;0;0
2020-09-11 03:45:00;4;4;7;0;0;0;0;0;0
2020-09-11 04:00:00;5;5;4;0;0;0;0;0;0
2020-09-11 04:15:00;16;5;18;0;0;0;0;0;0
2020-09-11 04:30:00;13;0;15;0;0;0;0;0;0
2020-09-11 04:45:00;12;3;34;0;0;0;0;0;0
2020-09-11 05:00:00;36;12;77;0;0;0;0;0;0
2020-09-11 05:15:00;38;16;114;0;0;0;0;0;0
2020-09-11 05:30:00;43;15;100;2;2;0;0;0;0
2020-09-11 05:45:00;64;18;122;0;0;0;0;0;0
2020-09-11 06:00:00;94;26;93;1;1;0;0;0;0
2020-09-11 06:15:00;102;29;135;1;1;0;0;0;0
2020-09-11 06:30:00;111;46;173;0;0;0;0;0;0
2020-09-11 06:45:00;77;38;145;2;2;0;0;0;0
2020-09-11 07:00:00;85;38;171;1;1;1;0;0;0
2020-09-11 07:15:00;84;51;224;4;4;0;0;0;0
2020-09-11 07:30:00;102;52;229;2;2;1;0;0;0
2020-09-11 07:45:00;114;78;214;1;1;0;0;0;0
2020-09-11 08:00:00;96;56;198;1;1;0;0;0;0
2020-09-11 08:15:00;94;53;188;2;2;0;0;0;0
2020-09-11 08:30:00;113;49;206;1;2;1;0;0;0
2020-09-11 08:45:00;96;47;182;1;1;0;0;0;0
2020-09-11 09:00:00;103;59;176;1;1;0;0;0;0
2020-09-11 09:15:00;122;50;182;1;1;0;0;0;0
2020-09-11 09:30:00;109;44;191;0;0;0;0;0;0
2020-09-11 09:45:00;145;82;192;2;2;2;0;0;0
2020-09-11 10:00:00;124;57;180;3;3;0;0;0;0
2020-09-11 10:15:00;129;66;190;5;1;3;0;0;0
2020-09-11 10:30:00;140;60;176;3;3;1;0;0;0
2020-09-11 10:45:00;143;79;193;1;1;0;0;0;0
2020-09-11 11:00:00;130;73;161;2;2;0;0;0;0
2020-09-11 11:15:00;133;68;192;1;2;0;0;0;0
2020-09-11 11:30:00;144;71;197;1;1;0;0;0;0
2020-09-11 11:45:00;160;75;183;2;1;1;0;0;0
2020-09-11 12:00:00;160;77;207;3;3;1;0;0;0
2020-09-11 12:15:00;160;85;213;0;0;2;0;0;0
2020-09-11 12:30:00;161;59;229;0;0;1;0;0;0
2020-09-11 12:45:00;171;69;243;3;3;6;0;0;0
2020-09-11 13:00:00;196;89;259;2;2;5;0;0;0
2020-09-11 13:15:00;175;81;224;2;1;3;0;0;0
2020-09-11 13:30:00;178;88;245;3;3;5;0;0;0
2020-09-11 13:45:00;181;70;223;7;7;0;0;0;0
2020-09-11 14:00:00;167;73;241;1;0;5;0;0;0
2020-09-11 14:15:00;173;77;221;2;2;2;0;0;0
2020-09-11 14:30:00;189;84;226;3;4;1;0;0;0
2020-09-11 14:45:00;186;79;251;7;8;0;0;0;0
2020-09-11 15:00:00;167;74;230;1;1;1;0;0;0
2020-09-11 15:15:00;170;91;245;1;1;3;0;0;0
2020-09-11 15:30:00;178;62;256;2;2;0;0;0;0
2020-09-11 15:45:00;168;95;243;2;2;0;0;0;0
2020-09-11 16:00:00;150;75;222;2;2;2;0;0;0
2020-09-11 16:15:00;159;66;226;6;6;2;0;0;0
2020-09-11 16:30:00;155;75;220;2;3;2;0;0;0
2020-09-11 16:45:00;164;80;227;3;2;1;0;0;0
2020-09-11 17:00:00;169;69;243;2;2;4;0;0;0
2020-09-11 17:15:00;160;82;244;2;2;0;0;0;0
2020-09-11 17:30:00;150;62;241;1;1;3;0;0;0
2020-09-11 17:45:00;158;76;250;3;3;3;0;0;0
2020-09-11 18:00:00;154;61;226;2;2;3;0;0;0
2020-09-11 18:15:00;171;62;202;2;2;2;0;0;0
2020-09-11 18:30:00;114;47;203;2;1;0;0;0;0
2020-09-11 18:45:00;141;49;179;2;3;1;0;0;0
2020-09-11 19:00:00;121;55;167;1;0;1;0;0;0
2020-09-11 19:15:00;115;50;172;1;2;5;0;0;0
2020-09-11 19:30:00;89;52;142;2;2;3;0;0;0
2020-09-11 19:45:00;100;44;145;1;1;1;0;0;0
2020-09-11 20:00:00;85;37;128;1;1;0;0;0;0
2020-09-11 20:15:00;108;48;122;1;1;0;0;0;0
2020-09-11 20:30:00;82;31;108;1;1;0;0;0;0
2020-09-11 20:45:00;70;37;111;1;1;0;0;0;0
2020-09-11 21:00:00;76;24;108;0;0;0;0;0;0
2020-09-11 21:15:00;74;25;86;1;1;0;0;0;0
2020-09-11 21:30:00;45;13;68;2;3;1;0;0;0
2020-09-11 21:45:00;71;25;71;1;1;0;0;0;0
2020-09-11 22:00:00;100;29;58;0;0;0;0;0;0
2020-09-11 22:15:00;74;19;56;1;1;0;0;0;0
2020-09-11 22:30:00;64;18;45;1;1;0;0;0;0
2020-09-11 22:45:00;64;26;49;1;1;0;0;0;0
2020-09-11 23:00:00;44;10;52;0;0;0;0;0;0
2020-09-11 23:15:00;53;17;46;2;2;0;0;0;0
2020-09-11 23:30:00;41;12;39;1;1;0;0;0;0
2020-09-11 23:45:00;36;10;29;1;1;0;0;0;0
