DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-18 00:00:00;7;0;0;0;13;0;0;0;0;0;0;0;0
2020-02-18 00:15:00;2;0;0;0;9;0;0;0;0;0;0;0;0
2020-02-18 00:30:00;7;1;0;0;15;0;0;0;0;0;0;0;0
2020-02-18 00:45:00;6;0;0;0;12;1;0;0;0;0;0;0;0
2020-02-18 01:00:00;7;1;0;0;9;1;0;0;0;0;0;0;0
2020-02-18 01:15:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-02-18 01:30:00;7;0;0;0;5;0;0;0;0;0;0;0;0
2020-02-18 01:45:00;10;0;0;0;7;0;0;0;0;0;0;0;0
2020-02-18 02:00:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2020-02-18 02:15:00;6;1;0;0;4;0;0;0;0;0;0;0;0
2020-02-18 02:30:00;4;1;0;0;9;0;0;0;0;0;0;0;0
2020-02-18 02:45:00;6;2;1;0;7;0;0;0;0;0;0;0;0
2020-02-18 03:00:00;1;0;0;0;4;0;0;0;0;0;0;0;0
2020-02-18 03:15:00;8;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-18 03:30:00;5;0;1;0;11;1;0;0;0;0;0;0;0
2020-02-18 03:45:00;9;0;1;1;9;0;0;0;0;0;0;0;0
2020-02-18 04:00:00;8;1;0;1;9;1;0;0;0;0;0;0;0
2020-02-18 04:15:00;14;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-18 04:30:00;15;1;1;1;19;1;0;0;0;0;0;0;0
2020-02-18 04:45:00;22;1;0;1;18;0;0;0;0;0;0;0;0
2020-02-18 05:00:00;33;0;0;2;18;0;0;0;0;0;0;0;0
2020-02-18 05:15:00;52;0;0;4;24;0;0;0;0;0;0;0;0
2020-02-18 05:30:00;61;0;1;5;49;0;0;0;0;0;0;0;0
2020-02-18 05:45:00;88;1;2;3;79;0;0;0;0;0;0;0;0
2020-02-18 06:00:00;81;4;1;5;85;0;0;0;0;0;0;0;0
2020-02-18 06:15:00;123;5;3;7;111;1;0;0;0;0;0;0;0
2020-02-18 06:30:00;125;5;2;6;111;0;0;0;1;0;0;0;0
2020-02-18 06:45:00;142;3;5;7;145;2;0;6;3;0;0;0;0
2020-02-18 07:00:00;122;6;5;9;140;1;0;7;22;0;0;0;0
2020-02-18 07:15:00;194;8;6;10;129;1;1;2;85;0;0;0;0
2020-02-18 07:30:00;162;5;4;12;109;1;0;1;50;0;0;0;0
2020-02-18 07:45:00;190;7;21;13;113;0;0;3;6;0;0;0;0
2020-02-18 08:00:00;179;11;4;10;118;1;1;1;2;0;0;0;0
2020-02-18 08:15:00;138;10;5;7;122;1;0;6;3;0;0;0;0
2020-02-18 08:30:00;146;11;5;11;110;1;1;8;5;0;0;0;0
2020-02-18 08:45:00;156;6;11;5;125;1;2;6;8;0;0;0;0
2020-02-18 09:00:00;144;13;12;7;112;0;2;4;7;0;0;0;0
2020-02-18 09:15:00;158;8;12;6;101;2;2;5;16;0;0;3;0
2020-02-18 09:30:00;126;11;13;13;110;5;3;3;9;0;0;0;0
2020-02-18 09:45:00;135;9;5;3;124;6;2;2;24;0;0;0;0
2020-02-18 10:00:00;120;6;6;11;106;5;8;2;10;0;0;0;0
2020-02-18 10:15:00;100;2;4;11;93;4;5;0;9;0;0;0;0
2020-02-18 10:30:00;129;11;9;14;127;6;3;0;3;0;0;0;0
2020-02-18 10:45:00;139;7;16;8;144;4;6;2;9;0;0;0;0
2020-02-18 11:00:00;123;7;10;12;122;2;4;10;14;0;0;0;0
2020-02-18 11:15:00;123;11;17;13;137;5;7;9;12;0;0;0;0
2020-02-18 11:30:00;126;6;15;10;144;6;6;35;17;0;0;0;0
2020-02-18 11:45:00;112;12;14;17;160;4;10;8;16;0;0;0;0
2020-02-18 12:00:00;90;9;10;17;123;3;4;0;24;0;0;0;0
2020-02-18 12:15:00;123;4;14;16;136;5;1;8;25;0;0;0;0
2020-02-18 12:30:00;120;8;23;21;145;4;8;2;24;0;0;5;0
2020-02-18 12:45:00;114;6;16;17;148;3;4;0;12;0;0;0;0
2020-02-18 13:00:00;115;4;12;12;135;3;4;1;26;0;0;0;0
2020-02-18 13:15:00;100;5;13;8;134;2;10;2;20;0;0;0;0
2020-02-18 13:30:00;129;3;14;11;135;2;3;7;13;0;0;0;0
2020-02-18 13:45:00;105;7;15;11;128;6;6;7;7;0;0;0;0
2020-02-18 14:00:00;112;4;12;15;139;7;7;4;2;0;1;0;0
2020-02-18 14:15:00;130;10;15;10;145;8;6;6;26;0;0;0;0
2020-02-18 14:30:00;133;7;10;12;145;4;9;2;12;0;0;0;0
2020-02-18 14:45:00;116;7;18;12;172;6;6;0;15;0;0;0;0
2020-02-18 15:00:00;125;5;17;9;169;7;7;0;9;0;0;0;0
2020-02-18 15:15:00;110;4;16;10;151;6;2;6;77;0;0;10;0
2020-02-18 15:30:00;139;9;10;6;145;8;12;22;22;0;0;0;0
2020-02-18 15:45:00;125;7;18;10;163;5;8;0;27;0;0;0;0
2020-02-18 16:00:00;148;8;18;17;194;7;6;12;23;0;0;0;0
2020-02-18 16:15:00;138;6;15;15;199;12;6;3;21;0;0;4;0
2020-02-18 16:30:00;35;1;4;8;40;1;0;0;1;0;0;0;0
2020-02-18 16:45:00;34;1;3;5;39;2;0;0;5;0;0;0;0
2020-02-18 17:00:00;
2020-02-18 17:15:00;85;10;14;10;138;2;8;8;4;0;0;0;0
2020-02-18 17:30:00;
2020-02-18 17:45:00;68;2;9;6;100;8;6;1;16;0;0;0;0
2020-02-18 18:00:00;129;4;28;23;198;9;5;3;17;0;0;0;0
2020-02-18 18:15:00;50;3;6;8;63;7;4;2;21;0;0;0;0
2020-02-18 18:30:00;65;3;4;4;92;4;5;0;2;0;0;0;0
2020-02-18 18:45:00;89;1;16;23;155;2;11;0;1;0;0;0;0
2020-02-18 19:00:00;66;4;2;8;78;1;4;6;14;0;0;0;0
2020-02-18 19:15:00;87;4;5;10;110;0;4;1;6;0;0;0;0
2020-02-18 19:30:00;37;0;10;7;46;0;0;0;0;0;0;0;0
2020-02-18 19:45:00;31;0;0;2;64;0;1;0;0;0;0;0;0
2020-02-18 20:00:00;60;1;5;11;109;1;1;0;1;0;0;0;0
2020-02-18 20:15:00;39;2;0;8;103;0;0;0;0;0;0;0;0
2020-02-18 20:30:00;40;1;1;10;84;0;0;0;0;0;0;0;0
2020-02-18 20:45:00;45;0;1;7;58;0;0;0;0;0;0;0;0
2020-02-18 21:00:00;49;1;1;3;61;0;0;0;0;0;0;0;0
2020-02-18 21:15:00;60;1;1;6;79;0;1;0;0;0;0;0;0
2020-02-18 21:30:00;47;0;1;4;66;1;0;0;0;0;0;0;0
2020-02-18 21:45:00;26;0;0;1;57;1;0;0;0;0;0;0;0
2020-02-18 22:00:00;25;0;0;0;75;0;0;0;0;0;0;0;0
2020-02-18 22:15:00;42;0;0;0;75;0;1;0;0;0;0;0;0
2020-02-18 22:30:00;33;0;2;3;58;0;0;0;0;0;0;0;0
2020-02-18 22:45:00;19;0;1;0;39;0;0;0;0;0;0;0;0
2020-02-18 23:00:00;21;1;0;1;37;0;0;0;0;0;0;0;0
2020-02-18 23:15:00;15;0;0;0;21;0;0;0;0;0;0;0;0
2020-02-18 23:30:00;8;0;0;0;16;0;0;0;0;0;0;0;0
