DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-11 00:00:00;6;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-11 00:15:00;3;1;0;0;12;0;0;0;0;0;0;0;0
2020-02-11 00:30:00;5;0;0;0;15;0;0;0;0;0;0;0;0
2020-02-11 00:45:00;5;0;0;0;12;0;0;0;0;0;0;0;0
2020-02-11 01:00:00;7;0;0;0;7;0;0;0;0;0;0;0;0
2020-02-11 01:15:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-02-11 01:30:00;6;0;0;0;5;0;0;0;0;0;0;0;0
2020-02-11 01:45:00;9;1;1;0;4;0;0;0;0;0;0;0;0
2020-02-11 02:00:00;7;0;0;0;4;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;3;1;1;0;3;0;0;0;0;0;0;0;0
2020-02-11 02:30:00;3;0;0;0;12;0;0;0;0;0;0;0;0
2020-02-11 02:45:00;5;0;0;0;3;0;0;0;0;0;0;0;0
2020-02-11 03:00:00;4;0;0;0;3;0;0;0;0;0;0;0;0
2020-02-11 03:15:00;2;0;0;0;6;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;8;1;0;0;9;0;0;0;0;0;0;0;0
2020-02-11 03:45:00;4;0;0;0;8;0;0;0;0;0;0;0;0
2020-02-11 04:00:00;8;0;0;0;13;0;0;0;0;0;0;0;0
2020-02-11 04:15:00;10;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-11 04:30:00;14;0;0;0;9;0;0;0;0;0;0;0;0
2020-02-11 04:45:00;17;1;0;1;13;0;0;0;0;0;0;0;0
2020-02-11 05:00:00;33;0;0;0;27;0;0;0;0;0;0;0;0
2020-02-11 05:15:00;45;0;1;4;34;0;0;0;0;0;0;0;0
2020-02-11 05:30:00;77;0;1;6;44;0;0;0;0;0;0;0;0
2020-02-11 05:45:00;84;1;0;1;73;0;0;0;0;0;0;0;0
2020-02-11 06:00:00;95;8;1;3;99;0;0;0;0;0;0;0;0
2020-02-11 06:15:00;128;3;4;11;85;1;0;0;0;0;0;0;0
