DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-07-07 00:00:00;6;9;0;4;9;3;1;2;1;1;0;0;0;0
2020-07-07 00:15:00;11;14;0;5;6;2;3;4;3;0;0;0;0;0
2020-07-07 00:30:00;7;12;0;4;4;1;2;3;0;0;0;0;0;0
2020-07-07 00:45:00;6;8;0;5;10;3;1;2;0;0;0;0;0;0
2020-07-07 01:00:00;5;14;0;6;5;2;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;1;4;0;2;11;1;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;0;2;0;4;9;1;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;1;4;0;6;7;1;0;1;1;0;0;0;0;0
2020-07-07 02:00:00;2;2;0;4;5;0;0;0;0;0;1;0;0;0
2020-07-07 02:15:00;1;12;0;6;9;0;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;4;2;0;3;6;2;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;6;13;0;1;11;1;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;1;3;0;2;10;3;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;1;6;0;5;9;0;0;0;1;0;0;0;0;0
2020-07-07 03:30:00;3;4;0;3;8;2;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;4;7;0;5;4;0;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;5;8;0;5;6;0;1;0;1;0;0;0;0;0
2020-07-07 04:15:00;2;9;0;9;17;1;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;8;13;1;5;12;2;0;0;0;0;0;0;0;0
2020-07-07 04:45:00;18;23;0;9;28;2;0;1;0;0;0;0;0;0
2020-07-07 05:00:00;38;46;0;17;31;1;1;1;0;0;0;0;0;0
2020-07-07 05:15:00;100;123;0;23;40;3;3;3;1;0;0;0;0;0
2020-07-07 05:30:00;82;105;0;36;45;7;0;1;0;2;0;0;0;0
2020-07-07 05:45:00;65;99;0;47;71;9;2;5;3;1;0;0;0;0
