DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-02 00:00:00;13;14;12;9;8;18;15;2;3
2019-11-02 00:15:00;16;15;12;6;4;10;9;3;5
2019-11-02 00:30:00;11;11;8;4;1;3;0;2;3
2019-11-02 00:45:00;12;8;2;1;0;4;2;1;1
2019-11-02 01:00:00;11;12;5;3;0;3;1;0;1
2019-11-02 01:15:00;5;7;5;2;1;7;7;0;2
2019-11-02 01:30:00;2;11;9;6;3;11;5;0;0
2019-11-02 01:45:00;6;7;7;3;1;12;8;0;1
2019-11-02 02:00:00;10;9;3;2;0;8;4;2;2
2019-11-02 02:15:00;4;6;5;6;3;5;3;0;0
2019-11-02 02:30:00;5;7;10;5;1;5;6;0;0
2019-11-02 02:45:00;8;2;4;2;1;7;6;2;2
2019-11-02 03:00:00;5;4;5;2;0;5;6;0;0
2019-11-02 03:15:00;5;4;4;1;1;3;2;0;0
2019-11-02 03:30:00;1;4;3;0;2;5;3;0;0
2019-11-02 03:45:00;1;1;2;1;1;4;2;0;0
2019-11-02 04:00:00;5;1;2;1;0;6;4;1;1
2019-11-02 04:15:00;5;3;5;0;0;8;5;0;0
2019-11-02 04:30:00;4;4;6;3;1;7;6;0;0
2019-11-02 04:45:00;5;5;4;1;0;9;5;0;0
2019-11-02 05:00:00;3;1;3;1;0;8;6;0;0
2019-11-02 05:15:00;9;8;7;2;0;13;9;3;5
2019-11-02 05:30:00;12;9;10;2;2;16;13;3;4
2019-11-02 05:45:00;12;7;7;2;2;19;7;1;0
2019-11-02 06:00:00;10;10;5;1;0;13;8;1;2
2019-11-02 06:15:00;6;9;11;4;3;18;9;2;3
2019-11-02 06:30:00;17;12;12;5;2;23;11;0;0
2019-11-02 06:45:00;20;13;14;4;0;17;6;0;2
2019-11-02 07:00:00;12;10;13;2;7;22;12;6;7
2019-11-02 07:15:00;18;24;20;6;8;19;15;2;7
2019-11-02 07:30:00;29;34;23;8;9;39;17;4;6
2019-11-02 07:45:00;39;37;37;9;5;40;31;2;2
2019-11-02 08:00:00;24;12;24;6;6;42;32;7;9
2019-11-02 08:15:00;39;37;31;8;6;49;27;7;11
2019-11-02 08:30:00;45;47;42;14;9;57;29;7;8
2019-11-02 08:45:00;53;65;59;10;7;64;41;8;12
2019-11-02 09:00:00;67;47;54;11;7;64;49;12;17
2019-11-02 09:15:00;66;52;59;13;9;85;70;9;13
2019-11-02 09:30:00;64;61;74;22;10;100;70;16;29
2019-11-02 09:45:00;88;100;90;21;11;96;75;12;23
2019-11-02 10:00:00;84;106;69;11;12;89;78;13;17
2019-11-02 10:15:00;92;91;75;21;9;114;78;14;14
2019-11-02 10:30:00;100;117;140;28;10;112;75;14;13
2019-11-02 10:45:00;101;123;100;26;8;108;89;12;16
2019-11-02 11:00:00;101;116;79;18;8;109;67;13;148
2019-11-02 11:15:00;131;117;87;19;10;119;103;12;14
2019-11-02 11:30:00;120;135;101;18;10;116;95;33;18
2019-11-02 11:45:00;116;144;108;24;10;110;97;13;15
2019-11-02 12:00:00;110;122;102;26;12;110;99;9;19
2019-11-02 12:15:00;97;102;84;23;15;122;89;17;82
2019-11-02 12:30:00;112;106;96;14;11;124;101;13;24
2019-11-02 12:45:00;111;118;103;30;13;127;104;18;25
2019-11-02 13:00:00;120;124;86;22;9;108;100;13;16
2019-11-02 13:15:00;120;149;92;37;13;135;105;18;24
2019-11-02 13:30:00;108;105;78;23;12;117;94;10;13
2019-11-02 13:45:00;121;113;125;29;10;142;119;14;17
2019-11-02 14:00:00;107;115;80;29;11;117;92;18;15
2019-11-02 14:15:00;113;124;90;25;11;120;96;17;23
2019-11-02 14:30:00;97;115;79;21;6;117;92;27;27
2019-11-02 14:45:00;108;132;83;24;13;109;95;17;24
2019-11-02 15:00:00;118;124;88;33;12;110;102;13;16
2019-11-02 15:15:00;105;115;89;25;11;120;85;15;19
2019-11-02 15:30:00;94;112;83;26;9;120;90;15;136
2019-11-02 15:45:00;119;105;93;21;11;106;99;23;31
2019-11-02 16:00:00;102;122;105;31;9;111;100;16;15
2019-11-02 16:15:00;95;102;70;23;11;120;88;17;15
2019-11-02 16:30:00;120;112;94;28;12;113;91;9;19
2019-11-02 16:45:00;99;120;85;23;11;90;76;10;92
2019-11-02 17:00:00;109;137;72;32;11;118;86;13;54
2019-11-02 17:15:00;87;110;71;31;17;101;90;15;19
2019-11-02 17:30:00;97;137;78;34;12;120;108;11;9
2019-11-02 17:45:00;122;125;82;28;10;119;106;14;25
2019-11-02 18:00:00;91;98;72;25;10;105;82;16;16
2019-11-02 18:15:00;93;92;69;17;14;80;71;10;11
2019-11-02 18:30:00;82;77;65;24;12;69;67;13;13
2019-11-02 18:45:00;80;100;60;26;11;71;68;13;16
2019-11-02 19:00:00;96;93;53;16;3;84;53;11;9
2019-11-02 19:15:00;105;86;72;21;7;86;71;10;11
2019-11-02 19:30:00;57;53;49;13;7;71;48;9;9
2019-11-02 19:45:00;64;65;62;22;6;67;60;5;9
2019-11-02 20:00:00;53;39;32;8;7;58;35;14;15
2019-11-02 20:15:00;67;60;48;19;2;55;43;7;11
2019-11-02 20:30:00;42;53;48;14;6;34;31;5;7
2019-11-02 20:45:00;45;46;47;21;6;43;40;7;7
2019-11-02 21:00:00;36;35;30;12;8;38;18;9;15
2019-11-02 21:15:00;34;34;25;8;5;41;19;2;1
2019-11-02 21:30:00;43;39;30;10;6;56;27;0;3
2019-11-02 21:45:00;52;58;36;12;0;43;23;2;5
2019-11-02 22:00:00;51;45;44;14;3;58;47;3;7
2019-11-02 22:15:00;36;28;39;9;7;48;37;4;9
2019-11-02 22:30:00;48;48;40;9;1;80;41;2;5
2019-11-02 22:45:00;35;21;30;9;2;55;33;9;7
2019-11-02 23:00:00;23;24;33;10;3;68;45;3;6
2019-11-02 23:15:00;26;37;40;9;4;36;33;5;9
2019-11-02 23:30:00;33;35;28;14;4;27;23;2;8
2019-11-02 23:45:00;32;26;21;6;2;35;21;5;6
