DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-09-07 00:00:00;7;1;1;0;8;6;6;3;1;4;2;1;1
2020-09-07 00:15:00;5;3;2;3;5;10;6;2;1;3;2;0;2
2020-09-07 00:30:00;6;1;2;6;3;10;7;1;2;4;1;1;2
2020-09-07 00:45:00;4;0;0;1;3;4;3;1;1;1;1;1;0
2020-09-07 01:00:00;1;1;0;0;2;3;1;1;1;4;4;1;0
2020-09-07 01:15:00;2;0;1;3;3;7;7;2;2;1;1;0;1
2020-09-07 01:30:00;5;1;1;3;0;7;4;1;1;1;1;0;1
2020-09-07 01:45:00;1;2;3;2;2;4;4;3;1;3;2;2;2
2020-09-07 02:00:00;3;3;2;2;3;5;3;0;0;5;3;0;2
2020-09-07 02:15:00;0;3;1;0;1;12;7;2;0;0;0;0;1
2020-09-07 02:30:00;3;1;0;1;2;13;9;0;0;1;1;1;0
2020-09-07 02:45:00;6;1;1;0;1;5;5;2;3;4;5;0;1
2020-09-07 03:00:00;8;1;1;1;0;6;5;1;1;2;1;0;1
2020-09-07 03:15:00;3;0;0;2;3;1;2;0;0;2;2;1;0
2020-09-07 03:30:00;5;1;0;2;3;8;6;1;1;3;2;0;0
2020-09-07 03:45:00;0;0;0;1;2;8;11;1;1;2;1;0;0
2020-09-07 04:00:00;7;0;1;0;2;6;5;1;0;1;1;0;1
2020-09-07 04:15:00;5;0;1;0;2;10;7;1;0;0;1;1;1
2020-09-07 04:30:00;11;3;0;1;6;16;8;6;1;2;0;0;0
2020-09-07 04:45:00;16;4;3;8;5;25;17;1;2;1;3;0;3
2020-09-07 05:00:00;33;15;4;8;10;16;12;6;2;3;2;0;4
2020-09-07 05:15:00;27;16;3;14;16;31;30;12;8;8;7;1;3
2020-09-07 05:30:00;35;22;5;17;38;45;43;16;5;3;1;0;7
2020-09-07 05:45:00;37;27;3;17;27;56;48;22;14;14;5;0;5
2020-09-07 06:00:00;31;23;2;19;37;53;50;18;7;10;6;1;2
2020-09-07 06:15:00;45;42;8;29;38;60;46;26;13;14;4;0;6
2020-09-07 06:30:00;46;41;12;37;50;81;83;45;32;23;6;3;12
2020-09-07 06:45:00;59;48;19;73;47;96;114;62;50;53;18;7;19
2020-09-07 07:00:00;61;66;13;50;53;92;90;54;31;34;13;9;12
2020-09-07 07:15:00;59;61;20;40;48;91;105;45;34;53;35;8;20
2020-09-07 07:30:00;71;54;24;64;62;103;94;61;47;56;24;11;24
2020-09-07 07:45:00;55;51;26;82;50;118;132;88;54;53;32;12;23
2020-09-07 08:00:00;53;45;14;60;42;88;118;64;42;50;21;10;13
2020-09-07 08:15:00;51;50;18;60;41;93;97;68;49;57;37;12;18
2020-09-07 08:30:00;61;47;12;60;37;82;100;65;48;61;47;17;11
2020-09-07 08:45:00;61;48;14;56;41;86;90;62;53;51;34;15;13
2020-09-07 09:00:00;61;44;18;57;29;87;80;58;49;57;42;10;14
2020-09-07 09:15:00;69;54;18;62;50;97;91;64;39;59;43;17;20
2020-09-07 09:30:00;66;48;17;75;38;96;91;59;34;59;40;17;19
