DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-05-07 00:00:00;2;3;1;4;0;0;0;0
2020-05-07 00:15:00;7;0;0;0;0;0;0;0
2020-05-07 00:30:00;4;3;0;0;0;0;0;0
2020-05-07 00:45:00;2;3;0;1;0;0;0;0
2020-05-07 01:00:00;2;3;0;1;0;0;0;0
2020-05-07 01:15:00;0;0;0;1;0;0;0;0
2020-05-07 01:30:00;2;3;0;1;0;0;0;0
2020-05-07 01:45:00;3;4;0;0;0;0;0;0
2020-05-07 02:00:00;4;0;0;0;0;0;0;0
2020-05-07 02:15:00;0;1;0;0;0;0;0;0
2020-05-07 02:30:00;3;2;0;0;0;0;0;0
2020-05-07 02:45:00;0;1;1;1;0;0;0;0
2020-05-07 03:00:00;0;1;0;2;0;0;0;0
2020-05-07 03:15:00;0;0;0;1;0;0;0;0
2020-05-07 03:30:00;1;1;0;2;0;0;0;0
2020-05-07 03:45:00;3;1;0;0;0;0;0;0
2020-05-07 04:00:00;2;1;0;0;0;0;0;0
2020-05-07 04:15:00;0;4;0;0;0;0;0;0
2020-05-07 04:30:00;0;1;0;0;0;0;0;0
2020-05-07 04:45:00;7;3;0;1;0;0;0;0
2020-05-07 05:00:00;11;12;1;2;0;0;0;0
2020-05-07 05:15:00;13;10;0;0;0;0;0;0
2020-05-07 05:30:00;20;10;1;1;0;0;0;0
2020-05-07 05:45:00;18;31;1;1;0;0;0;0
2020-05-07 06:00:00;19;20;1;1;0;0;0;0
2020-05-07 06:15:00;35;27;1;4;0;0;0;0
2020-05-07 06:30:00;53;35;3;2;0;0;0;0
2020-05-07 06:45:00;41;43;1;5;0;0;0;0
2020-05-07 07:00:00;43;35;1;4;0;0;0;0
2020-05-07 07:15:00;36;54;4;2;0;0;0;0
2020-05-07 07:30:00;58;40;2;1;0;0;0;0
2020-05-07 07:45:00;65;41;4;1;0;0;0;0
2020-05-07 08:00:00;46;32;1;1;0;0;0;0
2020-05-07 08:15:00;48;44;3;4;0;0;0;0
2020-05-07 08:30:00;29;29;0;2;0;0;0;0
2020-05-07 08:45:00;42;43;5;5;0;0;0;0
2020-05-07 09:00:00;41;42;4;1;0;0;0;0
2020-05-07 09:15:00;35;41;0;2;0;0;0;0
2020-05-07 09:30:00;42;35;0;0;0;0;0;0
2020-05-07 09:45:00;39;42;0;0;0;0;0;0
2020-05-07 10:00:00;45;30;3;1;0;0;0;0
2020-05-07 10:15:00;30;45;0;0;0;0;0;0
2020-05-07 10:30:00;63;38;1;0;0;0;12;0
2020-05-07 10:45:00;47;51;1;0;0;0;0;0
2020-05-07 11:00:00;54;34;2;2;0;0;0;0
2020-05-07 11:15:00;50;42;0;3;0;0;0;0
2020-05-07 11:30:00;58;31;0;0;0;0;0;0
2020-05-07 11:45:00;49;44;3;2;0;0;0;0
2020-05-07 12:00:00;53;56;1;1;0;0;1;1
2020-05-07 12:15:00;49;41;3;4;0;0;0;0
2020-05-07 12:30:00;51;34;1;0;0;0;0;0
2020-05-07 12:45:00;34;34;4;3;0;0;0;0
2020-05-07 13:00:00;35;36;3;2;0;0;0;0
2020-05-07 13:15:00;50;72;0;0;0;0;1;0
2020-05-07 13:30:00;58;47;2;1;0;0;0;0
2020-05-07 13:45:00;65;75;2;0;0;0;9;0
2020-05-07 14:00:00;54;60;3;1;0;0;0;0
2020-05-07 14:15:00;53;67;1;3;0;0;2;0
2020-05-07 14:30:00;35;35;6;3;0;0;0;0
2020-05-07 14:45:00;48;40;2;2;0;0;0;0
2020-05-07 15:00:00;94;46;1;1;0;0;9;14
2020-05-07 15:15:00;56;59;1;0;0;0;0;0
2020-05-07 15:30:00;48;54;5;2;0;0;0;0
2020-05-07 15:45:00;62;56;2;1;0;0;0;0
2020-05-07 16:00:00;64;51;1;2;0;0;0;0
2020-05-07 16:15:00;62;103;3;2;0;0;5;2
2020-05-07 16:30:00;53;34;4;4;0;0;0;0
2020-05-07 16:45:00;59;49;2;3;0;0;0;0
2020-05-07 17:00:00;78;67;2;0;0;0;1;0
2020-05-07 17:15:00;62;79;3;3;0;0;0;1
2020-05-07 17:30:00;65;43;4;3;0;0;0;0
2020-05-07 17:45:00;60;48;2;1;0;0;0;0
2020-05-07 18:00:00;56;45;2;3;0;0;0;0
2020-05-07 18:15:00;61;58;1;2;0;0;1;0
2020-05-07 18:30:00;74;57;1;1;0;0;3;3
2020-05-07 18:45:00;38;48;9;5;0;0;5;17
2020-05-07 19:00:00;47;35;4;4;0;0;0;0
2020-05-07 19:15:00;38;40;4;5;0;0;1;2
2020-05-07 19:30:00;42;24;0;0;0;0;0;0
2020-05-07 19:45:00;18;31;2;0;0;0;0;0
2020-05-07 20:00:00;53;38;0;6;0;0;2;22
2020-05-07 20:15:00;10;23;1;0;0;0;5;0
2020-05-07 20:30:00;24;19;2;0;0;0;0;0
2020-05-07 20:45:00;21;23;2;1;0;0;0;0
2020-05-07 21:00:00;17;6;0;0;0;0;0;0
2020-05-07 21:15:00;9;14;0;1;0;0;0;0
2020-05-07 21:30:00;14;5;2;0;0;0;0;0
2020-05-07 21:45:00;22;12;1;0;0;0;0;0
2020-05-07 22:00:00;17;14;2;0;0;0;5;3
2020-05-07 22:15:00;8;16;1;0;0;0;0;0
2020-05-07 22:30:00;2;3;2;0;0;0;0;0
2020-05-07 22:45:00;8;3;0;1;0;0;0;0
2020-05-07 23:00:00;12;9;0;0;0;0;0;0
2020-05-07 23:15:00;4;5;1;0;0;0;0;0
2020-05-07 23:30:00;4;4;0;0;0;0;0;0
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
