DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-16 00:00:00;1;4;7;3;2;2;10;0;0
2020-05-16 00:15:00;5;6;11;2;0;0;13;0;0
2020-05-16 00:30:00;6;3;17;2;1;3;15;0;0
2020-05-16 00:45:00;4;8;8;0;0;1;6;0;0
2020-05-16 01:00:00;1;3;4;0;0;0;7;0;0
2020-05-16 01:15:00;2;3;6;0;0;1;7;0;0
2020-05-16 01:30:00;6;9;11;2;0;2;5;0;0
2020-05-16 01:45:00;2;3;8;1;1;1;8;0;0
2020-05-16 02:00:00;0;1;1;1;1;1;5;0;0
2020-05-16 02:15:00;1;4;5;3;0;0;5;0;0
2020-05-16 02:30:00;0;1;1;0;0;0;3;0;0
2020-05-16 02:45:00;2;2;3;0;0;0;1;0;0
2020-05-16 03:00:00;1;1;3;0;0;0;2;0;0
2020-05-16 03:15:00;0;2;3;1;0;0;1;0;0
2020-05-16 03:30:00;0;0;0;0;0;0;2;0;0
2020-05-16 03:45:00;1;2;4;0;0;0;3;0;0
2020-05-16 04:00:00;1;1;1;1;0;2;4;0;0
2020-05-16 04:15:00;1;1;2;0;0;1;4;0;0
2020-05-16 04:30:00;4;3;5;1;0;0;0;0;0
2020-05-16 04:45:00;2;3;4;3;3;1;1;0;0
2020-05-16 05:00:00;1;1;2;1;0;0;0;0;0
2020-05-16 05:15:00;2;3;7;2;0;0;8;0;0
2020-05-16 05:30:00;1;3;5;5;0;0;10;0;0
2020-05-16 05:45:00;4;5;7;6;0;0;11;0;0
2020-05-16 06:00:00;9;14;18;13;0;0;8;0;0
2020-05-16 06:15:00;6;9;16;1;0;2;15;0;0
2020-05-16 06:30:00;13;15;18;3;0;0;7;0;0
2020-05-16 06:45:00;7;9;19;6;0;1;18;0;0
2020-05-16 07:00:00;3;1;6;3;3;0;10;0;0
2020-05-16 07:15:00;7;8;13;0;0;0;12;1;0
2020-05-16 07:30:00;13;13;25;3;3;2;26;3;0
2020-05-16 07:45:00;15;10;25;4;3;1;17;1;2
2020-05-16 08:00:00;6;11;25;1;1;1;15;0;1
2020-05-16 08:15:00;15;15;27;6;5;0;19;0;0
2020-05-16 08:30:00;13;19;33;9;5;0;32;1;1
2020-05-16 08:45:00;13;17;35;6;2;1;43;2;1
2020-05-16 09:00:00;14;13;30;5;4;2;23;0;1
