DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-11-01 00:00:00;22;19;0;0;0;21;18;0;0
2019-11-01 00:15:00;28;26;0;0;1;27;17;0;0
2019-11-01 00:30:00;22;22;1;0;0;18;13;0;0
2019-11-01 00:45:00;31;14;0;2;0;19;8;0;0
2019-11-01 01:00:00;23;18;0;1;0;25;15;0;0
2019-11-01 01:15:00;25;18;1;3;0;28;12;0;4
2019-11-01 01:30:00;31;36;0;1;0;23;17;0;0
2019-11-01 01:45:00;30;27;0;0;1;18;11;0;0
2019-11-01 02:00:00;20;18;0;0;0;16;11;0;0
2019-11-01 02:15:00;27;19;0;0;1;19;10;0;0
2019-11-01 02:30:00;15;12;0;1;1;17;7;0;0
2019-11-01 02:45:00;10;18;1;2;0;17;9;0;0
2019-11-01 03:00:00;16;5;1;2;0;11;9;0;0
2019-11-01 03:15:00;15;16;0;2;1;14;8;0;0
2019-11-01 03:30:00;15;12;1;0;0;14;10;0;0
2019-11-01 03:45:00;9;11;0;1;0;15;7;0;0
2019-11-01 04:00:00;18;9;0;0;0;11;5;0;0
2019-11-01 04:15:00;5;4;0;0;0;8;2;0;0
2019-11-01 04:30:00;15;16;2;0;0;17;9;0;0
2019-11-01 04:45:00;11;10;0;1;0;11;8;0;0
2019-11-01 05:00:00;10;11;0;0;0;23;8;0;0
2019-11-01 05:15:00;28;21;0;0;0;30;12;0;0
2019-11-01 05:30:00;17;18;0;0;0;34;26;0;0
2019-11-01 05:45:00;96;89;0;0;1;39;22;0;2
2019-11-01 06:00:00;118;108;0;1;1;24;26;0;0
2019-11-01 06:15:00;65;54;1;0;0;28;20;0;0
2019-11-01 06:30:00;29;21;1;0;0;33;16;0;2
2019-11-01 06:45:00;22;22;1;1;1;13;14;0;1
2019-11-01 07:00:00;15;25;0;1;2;17;14;0;0
2019-11-01 07:15:00;32;18;0;1;0;18;16;0;0
2019-11-01 07:30:00;31;18;1;1;0;22;15;0;1
2019-11-01 07:45:00;21;29;0;3;1;29;19;0;1
2019-11-01 08:00:00;40;22;0;0;0;28;27;0;0
2019-11-01 08:15:00;33;25;1;3;0;33;24;0;0
2019-11-01 08:30:00;31;30;0;1;2;37;39;0;0
2019-11-01 08:45:00;55;49;1;0;1;50;42;0;1
2019-11-01 09:00:00;43;46;1;4;1;50;36;0;3
2019-11-01 09:15:00;54;62;0;1;0;55;42;0;1
2019-11-01 09:30:00;46;44;0;3;3;64;52;0;0
2019-11-01 09:45:00;73;66;3;3;0;71;59;0;1
2019-11-01 10:00:00;64;74;1;4;0;82;73;0;1
2019-11-01 10:15:00;79;74;2;3;1;102;64;0;0
2019-11-01 10:30:00;72;76;0;0;1;95;73;0;2
2019-11-01 10:45:00;91;104;2;4;0;91;78;0;0
2019-11-01 11:00:00;81;103;0;0;1;99;70;0;2
2019-11-01 11:15:00;81;106;0;1;1;109;93;0;4
2019-11-01 11:30:00;82;91;1;1;1;113;97;0;1
2019-11-01 11:45:00;106;103;0;1;1;145;103;0;6
2019-11-01 12:00:00;91;94;5;2;2;142;91;0;2
2019-11-01 12:15:00;77;115;3;4;0;116;102;0;2
2019-11-01 12:30:00;76;88;1;2;2;86;73;3;0
2019-11-01 12:45:00;98;112;3;3;3;131;100;1;3
2019-11-01 13:00:00;130;127;3;2;0;130;106;0;5
2019-11-01 13:15:00;140;136;7;1;0;132;118;4;1
2019-11-01 13:30:00;113;116;2;2;1;116;94;0;0
2019-11-01 13:45:00;120;137;3;1;2;100;102;0;3
2019-11-01 14:00:00;113;139;0;1;1;87;76;1;1
2019-11-01 14:15:00;153;177;3;4;3;121;95;2;1
2019-11-01 14:30:00;107;103;2;1;0;97;78;0;2
2019-11-01 14:45:00;115;124;4;0;0;124;94;0;0
2019-11-01 15:00:00;84;93;2;2;1;97;82;0;2
2019-11-01 15:15:00;98;101;1;2;2;122;92;0;1
2019-11-01 15:30:00;103;84;1;2;0;106;86;0;0
2019-11-01 15:45:00;121;124;3;1;1;131;100;2;4
2019-11-01 16:00:00;105;118;3;3;0;107;88;0;1
2019-11-01 16:15:00;137;126;3;2;1;125;100;5;0
2019-11-01 16:30:00;100;126;2;0;0;114;111;0;2
2019-11-01 16:45:00;92;112;2;1;0;110;97;0;1
2019-11-01 17:00:00;95;100;3;2;0;88;90;1;0
2019-11-01 17:15:00;93;103;2;1;0;109;106;0;2
2019-11-01 17:30:00;103;91;1;0;0;100;91;0;0
2019-11-01 17:45:00;109;114;0;0;0;124;106;0;0
2019-11-01 18:00:00;83;82;1;1;2;86;62;0;0
2019-11-01 18:15:00;89;82;1;1;0;121;95;0;4
2019-11-01 18:30:00;99;76;1;0;0;78;59;0;5
2019-11-01 18:45:00;77;98;1;2;1;104;89;0;6
2019-11-01 19:00:00;82;77;2;2;1;77;72;0;0
2019-11-01 19:15:00;74;89;0;2;0;82;66;0;5
2019-11-01 19:30:00;72;72;1;1;0;78;65;0;0
2019-11-01 19:45:00;69;78;1;0;0;81;81;0;0
2019-11-01 20:00:00;55;66;0;0;1;54;57;0;3
2019-11-01 20:15:00;65;66;1;1;1;74;71;0;2
2019-11-01 20:30:00;50;47;1;2;0;44;38;0;3
2019-11-01 20:45:00;44;47;0;0;0;61;48;0;3
2019-11-01 21:00:00;52;44;0;2;1;52;37;0;2
2019-11-01 21:15:00;58;61;0;0;0;64;44;0;0
2019-11-01 21:30:00;33;41;1;0;0;55;44;0;4
2019-11-01 21:45:00;69;51;0;0;0;75;43;0;0
2019-11-01 22:00:00;56;61;1;0;2;44;32;0;2
2019-11-01 22:15:00;64;58;0;1;0;55;36;2;4
2019-11-01 22:30:00;65;57;1;0;0;48;29;0;3
2019-11-01 22:45:00;43;47;1;2;3;39;19;0;0
2019-11-01 23:00:00;38;27;0;0;1;32;27;0;0
2019-11-01 23:15:00;36;27;1;0;0;38;25;0;2
2019-11-01 23:30:00;26;32;0;1;0;29;19;0;0
2019-11-01 23:45:00;31;19;0;2;0;35;21;0;0
