DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-21 00:00:00;1;0;0;0;3;2;2;2;0;0;0;0;0;0
2020-11-21 00:15:00;1;3;2;3;5;1;1;2;0;0;0;0;0;0
2020-11-21 00:30:00;3;1;1;1;4;1;1;1;0;0;0;0;0;0
2020-11-21 00:45:00;3;1;1;1;3;4;3;2;0;0;0;0;0;0
2020-11-21 01:00:00;2;2;2;2;1;1;1;1;0;0;0;0;0;0
2020-11-21 01:15:00;1;0;0;0;1;3;2;2;0;0;0;0;0;0
2020-11-21 01:30:00;2;0;0;0;6;2;2;2;0;0;0;0;0;0
2020-11-21 01:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-21 02:00:00;0;2;2;2;3;1;0;0;0;0;0;0;0;0
2020-11-21 02:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-21 02:30:00;2;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-21 02:45:00;0;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-21 03:00:00;3;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-21 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-21 03:30:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-21 03:45:00;0;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-11-21 04:00:00;0;4;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-21 04:30:00;2;1;1;1;2;1;1;1;0;0;0;0;0;0
2020-11-21 04:45:00;1;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-11-21 05:00:00;1;2;2;2;3;2;2;4;0;0;0;0;0;0
2020-11-21 05:15:00;4;2;2;2;2;3;3;4;0;0;0;0;0;0
2020-11-21 05:30:00;1;4;4;5;16;8;7;7;0;0;0;0;0;0
2020-11-21 05:45:00;8;2;3;3;2;1;1;1;0;0;0;0;0;0
2020-11-21 06:00:00;3;5;5;5;5;1;1;1;0;0;0;0;0;0
2020-11-21 06:15:00;3;4;4;2;6;3;3;3;0;0;0;0;0;0
2020-11-21 06:30:00;4;5;5;6;5;2;3;3;0;0;0;0;0;0
2020-11-21 06:45:00;2;2;2;1;11;6;5;4;0;0;0;0;0;0
2020-11-21 07:00:00;6;6;6;6;13;7;6;7;0;0;0;0;0;0
2020-11-21 07:15:00;4;3;4;4;14;10;9;5;0;0;0;0;0;0
2020-11-21 07:30:00;9;5;5;5;22;6;6;6;0;2;0;0;0;0
2020-11-21 07:45:00;11;7;8;6;25;10;9;8;0;0;0;0;0;0
2020-11-21 08:00:00;11;13;13;10;30;10;9;14;0;0;0;0;0;0
2020-11-21 08:15:00;13;8;6;6;25;25;15;16;4;2;0;0;0;0
2020-11-21 08:30:00;8;13;12;10;33;14;10;8;0;2;0;0;0;0
2020-11-21 08:45:00;18;14;10;12;28;21;16;14;0;0;0;0;0;1
2020-11-21 09:00:00;12;14;13;10;37;43;20;9;1;0;0;0;0;0
2020-11-21 09:15:00;25;11;11;10;41;12;10;8;0;0;0;0;0;0
2020-11-21 09:30:00;15;13;15;12;38;26;20;19;4;1;0;0;0;0
2020-11-21 09:45:00;23;22;16;16;50;22;15;16;0;1;0;0;0;0
2020-11-21 10:00:00;22;27;20;19;43;26;21;17;0;0;0;0;0;0
2020-11-21 10:15:00;27;12;10;8;49;19;14;14;1;5;0;0;0;0
2020-11-21 10:30:00;25;21;19;16;69;21;18;16;0;1;0;0;0;0
2020-11-21 10:45:00;28;11;12;13;84;27;22;25;5;2;0;0;0;1
2020-11-21 11:00:00;19;23;20;21;62;18;16;17;5;0;0;0;0;0
2020-11-21 11:15:00;21;10;11;11;82;27;17;21;1;0;0;0;0;0
2020-11-21 11:30:00;18;16;15;10;75;24;20;18;3;1;0;0;0;0
2020-11-21 11:45:00;17;18;14;14;58;28;26;19;3;0;1;0;0;0
2020-11-21 12:00:00;21;15;14;15;53;38;27;24;0;1;0;0;0;0
2020-11-21 12:15:00;20;25;24;12;63;29;21;20;6;2;0;0;0;0
2020-11-21 12:30:00;15;15;15;5;66;24;20;20;1;3;1;0;0;0
2020-11-21 12:45:00;21;11;11;8;65;23;19;20;1;3;0;0;0;0
2020-11-21 13:00:00;18;12;11;11;66;24;20;19;0;1;0;0;0;0
2020-11-21 13:15:00;16;16;15;16;72;28;16;15;0;2;0;0;0;1
2020-11-21 13:30:00;18;22;21;14;52;28;21;28;5;1;5;0;0;0
2020-11-21 13:45:00;7;18;17;14;40;21;20;18;2;5;4;0;0;5
2020-11-21 14:00:00;19;37;31;28;66;33;21;24;0;2;0;0;1;0
2020-11-21 14:15:00;22;23;19;16;60;23;17;18;1;2;0;0;0;0
2020-11-21 14:30:00;21;22;24;6;57;24;23;19;0;0;0;0;0;0
2020-11-21 14:45:00;24;19;20;7;48;30;24;27;1;3;0;0;0;0
2020-11-21 15:00:00;22;17;15;12;48;22;19;15;5;2;0;0;0;0
2020-11-21 15:15:00;20;24;21;16;60;29;21;25;1;3;0;0;0;0
2020-11-21 15:30:00;19;26;24;19;55;34;23;21;15;1;0;0;0;0
2020-11-21 15:45:00;22;18;16;19;39;15;13;15;1;0;0;0;0;0
2020-11-21 16:00:00;20;24;22;22;60;31;18;21;4;1;0;0;1;0
2020-11-21 16:15:00;19;23;19;14;43;26;15;26;0;0;0;0;0;0
2020-11-21 16:30:00;19;19;17;17;62;21;18;20;4;1;3;0;0;0
2020-11-21 16:45:00;16;27;24;20;55;35;25;23;0;8;0;0;0;0
2020-11-21 17:00:00;12;15;15;17;55;33;22;19;0;1;0;0;0;0
2020-11-21 17:15:00;14;19;17;20;53;23;16;15;1;2;0;0;0;0
2020-11-21 17:30:00;20;17;15;18;53;26;18;28;2;4;3;0;2;0
2020-11-21 17:45:00;12;17;15;16;61;17;12;13;5;0;0;0;0;0
2020-11-21 18:00:00;12;24;18;17;49;26;21;20;3;5;2;0;0;0
2020-11-21 18:15:00;11;20;18;18;50;18;14;17;0;8;0;0;0;1
2020-11-21 18:30:00;14;17;13;17;41;12;11;11;0;6;0;0;0;0
2020-11-21 18:45:00;21;11;9;11;43;19;15;18;4;1;0;0;0;0
2020-11-21 19:00:00;12;13;13;11;35;20;14;17;2;0;1;0;0;2
2020-11-21 19:15:00;13;21;16;16;41;17;15;14;7;2;0;0;0;0
2020-11-21 19:30:00;10;17;15;14;33;15;13;14;1;0;0;0;0;0
2020-11-21 19:45:00;8;9;7;9;29;13;10;9;2;0;0;0;0;0
2020-11-21 20:00:00;8;2;4;3;19;12;11;10;0;0;0;0;0;0
2020-11-21 20:15:00;8;4;4;4;24;10;8;8;0;0;0;0;0;0
2020-11-21 20:30:00;10;3;3;3;10;5;4;3;0;0;0;0;0;0
2020-11-21 20:45:00;10;3;3;3;26;13;8;7;0;0;0;0;0;0
2020-11-21 21:00:00;2;9;9;9;9;5;3;4;0;0;0;0;0;0
2020-11-21 21:15:00;4;9;10;9;3;14;9;8;0;0;0;0;0;0
2020-11-21 21:30:00;2;3;3;3;9;2;2;2;0;0;0;0;0;0
2020-11-21 21:45:00;3;1;1;1;5;5;4;5;0;0;0;0;0;0
2020-11-21 22:00:00;1;2;2;2;11;4;3;1;0;0;0;0;0;0
2020-11-21 22:15:00;4;1;1;1;6;5;4;3;0;0;0;0;0;0
2020-11-21 22:30:00;3;1;1;0;6;8;8;4;0;0;0;0;0;0
2020-11-21 22:45:00;0;2;2;1;5;3;2;3;0;0;0;0;0;0
2020-11-21 23:00:00;2;0;0;0;1;3;3;2;0;0;0;0;0;0
2020-11-21 23:15:00;5;2;2;3;1;4;3;3;0;0;0;0;0;0
2020-11-21 23:30:00;1;4;4;4;5;2;3;2;0;0;0;0;0;0
2020-11-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
