DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-29 00:00:00;2;1;1;1;3;1;1;1;0;0;0;0;0;0
2020-11-29 00:15:00;4;1;1;1;5;3;3;2;0;0;0;0;0;0
2020-11-29 00:30:00;0;2;2;2;2;6;4;5;0;0;0;0;0;0
2020-11-29 00:45:00;0;1;1;1;5;2;3;2;0;0;0;0;0;0
2020-11-29 01:00:00;1;0;0;0;4;2;2;4;0;0;0;0;0;0
2020-11-29 01:15:00;1;0;0;0;2;2;2;4;0;0;0;0;0;0
2020-11-29 01:30:00;2;0;0;0;2;3;3;2;0;0;0;0;0;0
2020-11-29 01:45:00;2;1;1;1;6;0;0;0;0;0;0;0;0;0
2020-11-29 02:00:00;0;0;0;0;4;1;1;1;0;0;0;0;0;0
2020-11-29 02:15:00;3;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-11-29 02:30:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-29 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-29 03:00:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-29 03:15:00;1;3;3;3;4;1;1;1;0;0;0;0;0;0
2020-11-29 03:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-29 03:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-29 04:00:00;0;0;0;0;0;256;1;1;0;0;0;0;0;0
2020-11-29 04:15:00;0;0;0;0;1;262;1;2;0;0;0;0;0;0
2020-11-29 04:30:00;1;2;3;3;0;3;1;1;0;0;0;0;0;0
2020-11-29 04:45:00;0;0;0;0;3;1;1;1;0;0;0;0;0;0
2020-11-29 05:00:00;1;0;0;0;0;3;3;1;0;0;0;0;0;0
2020-11-29 05:15:00;0;1;1;1;3;2;2;259;0;0;0;0;0;0
2020-11-29 05:30:00;1;2;3;2;2;0;0;0;0;0;0;0;0;0
2020-11-29 05:45:00;1;0;1;1;4;2;3;4;0;0;0;0;0;0
2020-11-29 06:00:00;2;2;2;2;1;1;1;2;0;0;0;0;0;0
2020-11-29 06:15:00;0;2;2;2;1;1;1;2;0;0;0;0;0;0
2020-11-29 06:30:00;1;2;4;2;2;1;1;1;0;0;0;0;0;0
2020-11-29 06:45:00;2;1;1;2;5;2;2;3;0;0;0;0;0;0
2020-11-29 07:00:00;2;1;1;1;4;2;2;2;0;0;0;0;0;0
2020-11-29 07:15:00;2;2;2;2;5;2;2;3;0;0;0;0;0;0
2020-11-29 07:30:00;1;3;4;2;11;1;1;2;0;0;0;0;0;0
2020-11-29 07:45:00;2;5;5;6;9;1;1;3;0;0;0;0;0;0
2020-11-29 08:00:00;6;1;1;1;8;6;7;6;0;0;0;0;0;0
2020-11-29 08:15:00;2;3;5;5;5;9;9;12;0;0;0;0;0;0
2020-11-29 08:30:00;5;4;4;5;25;7;9;8;0;0;0;0;0;0
2020-11-29 08:45:00;6;3;3;1;10;8;9;8;0;0;0;0;0;0
2020-11-29 09:00:00;5;5;5;1;12;18;19;19;0;0;0;0;0;0
2020-11-29 09:15:00;1;4;4;3;20;9;11;12;0;0;0;0;0;0
2020-11-29 09:30:00;2;10;9;8;6;13;12;13;0;0;0;0;0;0
2020-11-29 09:45:00;4;11;12;3;19;9;9;12;0;0;0;0;0;0
2020-11-29 10:00:00;9;11;10;6;23;4;4;6;0;0;0;0;0;0
2020-11-29 10:15:00;5;13;14;6;18;12;12;15;0;0;0;0;0;0
2020-11-29 10:30:00;3;15;16;4;20;259;11;9;0;0;0;0;0;0
