DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-08 00:00:00;0;0;0;0;3;2;0;0;0;0;0;0;0;0
2020-11-08 00:15:00;2;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-08 00:30:00;4;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-11-08 00:45:00;0;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-08 01:00:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-08 01:15:00;1;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-11-08 01:30:00;3;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-11-08 01:45:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-08 02:00:00;3;0;0;0;0;5;0;0;0;0;0;0;0;0
2020-11-08 02:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-08 02:30:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-08 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-08 03:00:00;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-08 03:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-08 03:30:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-08 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-08 04:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-08 04:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-08 04:30:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-08 04:45:00;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-11-08 05:00:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-08 05:15:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-11-08 05:30:00;4;0;0;0;5;4;0;0;0;0;0;0;0;0
2020-11-08 05:45:00;1;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-08 06:00:00;2;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-08 06:15:00;0;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-11-08 06:30:00;2;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-08 06:45:00;2;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-11-08 07:00:00;2;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-11-08 07:15:00;2;0;0;0;6;2;0;0;0;0;0;0;0;0
2020-11-08 07:30:00;7;0;0;0;9;5;0;0;0;0;0;0;0;0
2020-11-08 07:45:00;6;0;0;0;6;8;0;0;0;0;0;0;0;0
2020-11-08 08:00:00;2;0;0;0;10;4;0;0;0;0;0;0;0;0
2020-11-08 08:15:00;10;0;0;0;8;5;0;0;0;0;0;0;0;0
2020-11-08 08:30:00;5;0;0;0;12;7;0;0;0;0;0;0;0;0
2020-11-08 08:45:00;6;0;0;0;10;7;0;0;0;0;0;0;0;0
2020-11-08 09:00:00;4;0;0;0;9;8;0;0;0;0;0;0;0;0
2020-11-08 09:15:00;5;0;0;0;19;7;0;0;0;0;0;0;0;0
2020-11-08 09:30:00;10;0;0;0;15;9;0;0;0;0;0;0;0;0
2020-11-08 09:45:00;4;0;0;0;22;9;0;0;0;0;0;0;0;0
2020-11-08 10:00:00;11;0;0;0;13;10;0;0;0;0;0;0;0;0
2020-11-08 10:15:00;19;0;0;0;27;14;0;0;0;0;0;0;0;0
2020-11-08 10:30:00;10;0;0;0;26;11;0;0;0;0;0;0;0;0
2020-11-08 10:45:00;8;0;0;0;18;11;0;0;0;0;0;0;0;0
2020-11-08 11:00:00;8;0;0;0;29;12;0;0;0;0;0;0;0;0
2020-11-08 11:15:00;23;0;0;0;23;23;0;0;0;0;0;0;0;0
2020-11-08 11:30:00;23;0;0;0;27;23;0;0;0;0;0;0;0;0
2020-11-08 11:45:00;13;0;0;0;26;11;0;0;0;0;0;0;0;0
2020-11-08 12:00:00;10;0;0;0;23;16;0;0;0;3;0;0;0;0
2020-11-08 12:15:00;9;0;0;0;17;17;0;0;0;0;0;0;0;0
2020-11-08 12:30:00;6;0;0;0;22;17;0;0;0;0;0;0;0;0
2020-11-08 12:45:00;15;0;0;0;22;18;0;0;0;0;0;0;0;0
2020-11-08 13:00:00;11;0;0;0;18;17;0;0;0;0;0;0;0;0
2020-11-08 13:15:00;14;0;0;0;34;16;0;0;0;0;0;0;0;0
2020-11-08 13:30:00;17;0;0;0;25;13;0;0;0;0;0;0;0;0
2020-11-08 13:45:00;20;0;0;0;21;14;0;0;0;0;0;0;0;0
2020-11-08 14:00:00;14;0;0;0;33;20;0;0;0;0;0;0;0;1
2020-11-08 14:15:00;21;0;0;0;11;19;0;0;0;0;0;0;0;0
2020-11-08 14:30:00;13;0;0;0;31;13;0;0;0;0;0;0;0;0
2020-11-08 14:45:00;12;0;0;0;42;18;0;0;0;0;0;0;0;0
2020-11-08 15:00:00;17;0;0;0;26;14;0;0;0;0;0;0;0;0
2020-11-08 15:15:00;13;0;0;0;27;18;0;0;0;0;0;0;0;0
2020-11-08 15:30:00;19;0;0;0;27;16;0;0;0;0;0;0;0;0
2020-11-08 15:45:00;15;0;0;0;22;8;0;0;0;0;0;0;0;0
2020-11-08 16:00:00;17;0;0;0;29;14;0;0;1;0;0;0;0;0
2020-11-08 16:15:00;23;0;0;0;38;30;0;0;0;0;0;0;0;0
2020-11-08 16:30:00;19;0;0;0;36;14;0;0;0;1;0;0;0;0
2020-11-08 16:45:00;19;0;0;0;30;16;0;0;0;0;0;0;0;1
2020-11-08 17:00:00;23;0;0;0;23;19;0;0;0;0;0;0;0;0
2020-11-08 17:15:00;16;0;0;0;28;20;0;0;0;0;0;0;0;0
2020-11-08 17:30:00;14;0;0;0;32;20;0;0;0;0;0;0;0;0
2020-11-08 17:45:00;17;0;0;0;36;20;0;0;0;0;0;0;0;0
2020-11-08 18:00:00;12;0;0;0;30;10;0;0;0;0;0;0;0;0
2020-11-08 18:15:00;10;0;0;0;25;15;0;0;0;0;0;0;0;0
2020-11-08 18:30:00;10;0;0;0;16;11;0;0;0;0;0;0;0;0
2020-11-08 18:45:00;10;0;0;0;21;23;0;0;0;0;0;0;0;0
2020-11-08 19:00:00;12;0;0;0;21;11;0;0;0;0;0;0;0;0
2020-11-08 19:15:00;12;0;0;0;18;10;0;0;0;0;0;0;0;0
2020-11-08 19:30:00;6;0;0;0;17;12;0;0;0;0;0;0;0;0
2020-11-08 19:45:00;6;0;0;0;11;7;0;0;0;0;0;0;0;0
2020-11-08 20:00:00;3;0;0;0;9;6;0;0;0;0;0;0;0;0
2020-11-08 20:15:00;1;0;0;0;15;5;0;0;0;0;0;0;0;0
2020-11-08 20:30:00;4;0;0;0;16;3;0;0;0;0;0;0;0;0
2020-11-08 20:45:00;5;0;0;0;14;7;0;0;0;0;0;0;0;0
2020-11-08 21:00:00;4;0;0;0;6;6;0;0;0;0;0;0;0;0
2020-11-08 21:15:00;3;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-11-08 21:30:00;1;0;0;0;14;5;0;0;0;0;0;0;0;0
2020-11-08 21:45:00;5;0;0;0;6;8;0;0;0;0;0;0;0;0
2020-11-08 22:00:00;0;0;0;0;2;4;0;0;0;0;0;0;0;0
2020-11-08 22:15:00;5;0;0;0;7;11;0;0;0;0;0;0;0;0
2020-11-08 22:30:00;1;0;0;0;6;2;0;0;0;0;0;0;0;0
2020-11-08 22:45:00;1;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-11-08 23:00:00;3;0;0;0;5;3;0;0;0;0;0;0;0;0
2020-11-08 23:15:00;5;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-11-08 23:30:00;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-08 23:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
