DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-28 00:00:00;0;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-11-28 00:15:00;1;1;1;1;2;2;2;2;0;0;0;0;0;0
2020-11-28 00:30:00;2;4;4;5;3;5;2;2;0;0;0;0;0;0
2020-11-28 00:45:00;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2020-11-28 01:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-28 01:15:00;1;2;2;2;3;8;6;7;0;0;0;0;0;0
2020-11-28 01:30:00;3;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-28 01:45:00;4;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-11-28 02:00:00;3;2;2;2;3;5;3;3;0;0;0;0;0;0
2020-11-28 02:15:00;2;2;2;2;0;1;1;1;0;0;0;0;0;0
2020-11-28 02:30:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-28 02:45:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-28 03:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-28 03:15:00;0;0;0;0;1;2;2;2;0;0;0;0;0;0
2020-11-28 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 03:45:00;0;0;0;0;2;3;2;2;0;0;0;0;0;0
2020-11-28 04:00:00;0;1;1;2;1;257;0;0;0;0;0;0;0;0
2020-11-28 04:15:00;0;1;1;1;1;1;1;2;0;0;0;0;0;0
2020-11-28 04:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-28 04:45:00;0;0;0;0;3;0;0;1;0;0;0;0;0;0
2020-11-28 05:00:00;1;1;1;1;6;0;0;0;0;0;0;0;0;0
2020-11-28 05:15:00;2;1;1;1;6;6;6;7;0;0;0;0;0;0
2020-11-28 05:30:00;1;1;3;3;11;3;3;2;0;0;0;0;0;0
2020-11-28 05:45:00;0;1;1;1;9;2;1;1;0;0;0;0;0;0
2020-11-28 06:00:00;1;0;0;0;5;1;1;1;0;0;0;0;0;0
2020-11-28 06:15:00;4;1;1;0;3;4;3;4;0;0;0;0;0;0
2020-11-28 06:30:00;3;4;4;5;8;2;2;2;0;0;0;0;0;0
2020-11-28 06:45:00;8;1;1;0;7;5;5;5;0;0;0;0;0;0
2020-11-28 07:00:00;2;5;6;6;12;4;4;5;0;0;0;0;0;0
2020-11-28 07:15:00;1;6;7;8;18;13;12;18;0;0;0;0;0;0
2020-11-28 07:30:00;10;7;9;8;15;12;11;14;0;0;0;0;0;0
2020-11-28 07:45:00;5;7;5;7;24;12;8;11;0;0;0;0;0;0
2020-11-28 08:00:00;7;11;12;10;18;19;19;19;0;0;0;0;0;0
2020-11-28 08:15:00;6;7;8;9;30;16;13;15;1;0;0;0;0;0
2020-11-28 08:30:00;11;7;7;6;29;18;14;15;0;0;0;0;0;0
2020-11-28 08:45:00;7;20;13;15;50;26;19;24;0;0;0;0;0;0
2020-11-28 09:00:00;7;12;4;5;43;17;17;19;1;1;0;0;2;0
2020-11-28 09:15:00;19;13;17;21;51;16;13;17;4;5;0;0;0;0
2020-11-28 09:30:00;18;17;19;15;49;36;25;17;0;0;0;0;0;0
2020-11-28 09:45:00;18;13;12;14;60;20;16;16;0;0;0;0;0;0
2020-11-28 10:00:00;24;19;12;15;44;22;16;22;1;2;0;0;0;0
2020-11-28 10:15:00;34;16;17;15;73;29;20;23;2;3;0;0;0;0
2020-11-28 10:30:00;24;13;10;9;81;27;18;17;1;7;0;0;1;0
2020-11-28 10:45:00;23;23;16;20;63;35;22;25;0;0;0;0;0;0
2020-11-28 11:00:00;23;36;30;30;63;35;25;25;0;1;0;0;0;0
2020-11-28 11:15:00;10;24;16;20;55;31;30;26;2;2;0;0;3;0
2020-11-28 11:30:00;24;22;15;18;81;42;32;28;1;0;0;0;0;4
2020-11-28 11:45:00;23;27;23;19;56;28;18;19;0;6;0;0;0;0
2020-11-28 12:00:00;22;22;17;20;69;32;23;29;2;2;0;0;0;0
2020-11-28 12:15:00;14;28;22;25;53;30;20;25;2;1;1;0;0;0
2020-11-28 12:30:00;26;23;25;24;63;30;25;26;0;3;0;0;0;0
