DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-22 00:00:00;1;2;3;2;1;2;2;1;0;0;0;0;0;0
2020-11-22 00:15:00;1;5;5;6;2;1;1;1;0;0;0;0;0;0
2020-11-22 00:30:00;7;3;2;2;2;3;2;2;0;0;0;0;0;0
2020-11-22 00:45:00;2;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-22 01:00:00;0;0;0;0;2;254;3;2;0;0;0;0;0;0
2020-11-22 01:15:00;0;5;5;5;1;4;1;1;0;0;0;0;0;0
2020-11-22 01:30:00;5;2;2;2;0;1;1;1;0;0;0;0;0;0
2020-11-22 01:45:00;1;1;1;1;3;1;1;1;0;0;0;0;0;0
2020-11-22 02:00:00;0;3;3;3;1;1;1;1;0;0;0;0;0;0
2020-11-22 02:15:00;2;1;1;2;3;0;0;0;0;0;0;0;0;0
2020-11-22 02:30:00;2;1;1;1;2;1;1;1;0;0;0;0;0;0
2020-11-22 02:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-22 03:00:00;0;1;1;1;2;1;1;2;0;0;0;0;0;0
2020-11-22 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-22 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-22 04:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-22 04:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-22 04:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-22 04:45:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-11-22 05:00:00;1;1;1;1;5;0;1;255;0;0;0;0;0;0
2020-11-22 05:15:00;0;0;0;0;2;2;2;5;0;0;0;0;0;0
2020-11-22 05:30:00;2;2;1;2;3;4;2;2;0;0;0;0;0;0
2020-11-22 05:45:00;1;1;2;2;2;2;2;2;0;0;0;0;0;0
