DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-01-10 00:00:00;8;1;0;0;5;12;10;0;0;0;0;0;0;0
2020-01-10 00:15:00;10;0;1;1;7;17;16;0;0;0;0;0;0;0
2020-01-10 00:30:00;12;3;3;1;7;14;12;0;0;0;0;0;0;0
2020-01-10 00:45:00;5;0;1;0;2;7;12;0;0;0;0;0;0;0
2020-01-10 01:00:00;5;0;0;0;2;14;7;0;0;0;0;0;0;0
2020-01-10 01:15:00;4;0;1;0;2;11;8;0;0;0;0;0;0;0
2020-01-10 01:30:00;7;0;0;0;1;12;5;0;0;0;0;0;0;0
2020-01-10 01:45:00;2;0;0;0;3;11;7;0;0;0;0;0;0;0
2020-01-10 02:00:00;5;3;1;2;1;4;6;0;0;0;0;0;0;0
2020-01-10 02:15:00;4;0;0;0;5;9;5;0;0;0;0;0;0;0
2020-01-10 02:30:00;4;0;0;0;2;5;4;0;0;0;0;0;0;0
2020-01-10 02:45:00;3;1;0;0;5;7;5;0;0;0;0;0;0;0
2020-01-10 03:00:00;3;1;2;1;2;4;8;0;0;0;0;0;0;0
2020-01-10 03:15:00;3;2;0;1;2;3;8;0;0;0;0;0;0;0
2020-01-10 03:30:00;10;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-01-10 03:45:00;5;1;0;0;3;13;8;0;0;0;0;0;0;0
2020-01-10 04:00:00;4;0;1;0;5;15;10;0;0;0;0;0;0;0
2020-01-10 04:15:00;10;0;0;1;4;10;10;0;0;0;0;0;0;0
2020-01-10 04:30:00;9;1;0;0;3;16;13;0;0;0;0;0;0;0
2020-01-10 04:45:00;25;1;4;4;11;26;29;0;0;0;0;0;0;0
2020-01-10 05:00:00;43;3;7;0;9;36;37;0;0;0;0;0;0;0
2020-01-10 05:15:00;90;5;3;2;15;52;123;0;0;0;0;0;0;0
2020-01-10 05:30:00;106;16;23;6;24;63;148;0;0;0;0;0;0;0
2020-01-10 05:45:00;105;9;25;7;28;55;159;0;0;0;0;0;0;0
2020-01-10 06:00:00;96;5;19;3;31;63;124;2;0;0;0;0;0;0
2020-01-10 06:15:00;145;19;24;9;41;85;167;0;0;0;0;0;0;0
2020-01-10 06:30:00;192;27;36;11;41;107;204;3;0;0;0;0;0;0
2020-01-10 06:45:00;177;39;47;18;51;112;194;0;0;0;0;0;0;0
2020-01-10 07:00:00;176;32;44;19;60;126;194;0;0;1;0;0;0;0
2020-01-10 07:15:00;166;40;49;19;86;130;175;9;0;0;0;0;0;0
2020-01-10 07:30:00;160;66;52;31;91;109;158;1;0;3;0;0;0;0
2020-01-10 07:45:00;152;60;47;25;100;129;162;10;0;1;0;0;0;0
2020-01-10 08:00:00;150;42;34;24;51;104;162;0;0;1;0;0;0;0
2020-01-10 08:15:00;122;25;42;23;83;144;160;4;0;0;0;0;0;0
2020-01-10 08:30:00;108;26;34;23;84;124;157;14;0;3;0;0;0;0
2020-01-10 08:45:00;121;25;23;21;51;108;165;2;0;4;0;0;0;0
2020-01-10 09:00:00;99;21;15;8;47;112;140;2;0;0;0;0;0;0
2020-01-10 09:15:00;114;23;26;15;52;118;149;0;0;1;0;0;0;0
2020-01-10 09:30:00;84;24;30;23;67;108;144;0;0;0;0;0;0;0
2020-01-10 09:45:00;117;28;17;13;55;129;151;0;0;4;0;0;0;0
2020-01-10 10:00:00;96;24;30;16;54;104;135;0;0;1;0;0;0;0
2020-01-10 10:15:00;82;21;29;20;61;114;123;1;8;1;0;0;0;0
2020-01-10 10:30:00;109;23;26;17;72;132;140;3;13;0;0;0;0;0
2020-01-10 10:45:00;118;31;37;25;74;143;152;0;0;0;0;0;0;0
2020-01-10 11:00:00;86;29;32;22;79;126;144;2;0;1;0;0;0;0
2020-01-10 11:15:00;107;22;35;17;75;120;152;0;0;5;5;5;5;0
2020-01-10 11:30:00;105;26;35;20;96;138;159;0;0;12;0;0;0;0
2020-01-10 11:45:00;118;39;58;17;82;135;145;2;0;0;1;1;1;0
2020-01-10 12:00:00;115;33;41;16;110;146;153;1;0;6;2;2;2;0
2020-01-10 12:15:00;115;35;45;24;119;119;149;0;0;4;0;0;0;8
2020-01-10 12:30:00;113;40;50;23;116;105;147;1;0;5;0;0;0;0
2020-01-10 12:45:00;128;28;42;18;120;126;155;2;0;1;0;0;0;0
