DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-12-17 00:00:00;4;6;0;0;1;8;1;0;0
2019-12-17 00:15:00;13;9;0;0;0;18;9;0;0
2019-12-17 00:30:00;11;4;0;0;0;17;9;0;0
2019-12-17 00:45:00;10;3;0;0;0;10;8;0;0
2019-12-17 01:00:00;9;8;0;0;0;9;6;0;0
2019-12-17 01:15:00;9;7;0;0;0;12;8;0;0
2019-12-17 01:30:00;3;5;0;0;0;7;0;0;0
2019-12-17 01:45:00;10;3;2;0;0;7;3;0;0
2019-12-17 02:00:00;4;7;0;0;0;6;5;0;0
2019-12-17 02:15:00;10;2;0;0;0;9;6;0;0
2019-12-17 02:30:00;4;1;0;0;0;7;4;0;0
2019-12-17 02:45:00;6;5;0;0;0;10;4;0;0
2019-12-17 03:00:00;8;1;0;0;0;8;3;0;0
2019-12-17 03:15:00;10;4;0;0;0;7;2;0;0
2019-12-17 03:30:00;4;5;0;0;0;10;4;0;0
2019-12-17 03:45:00;10;4;0;0;0;16;4;0;0
2019-12-17 04:00:00;13;4;1;0;0;7;3;0;0
2019-12-17 04:15:00;9;4;0;0;0;12;9;0;0
2019-12-17 04:30:00;18;9;0;0;0;21;5;0;0
2019-12-17 04:45:00;27;9;1;0;2;44;12;0;0
2019-12-17 05:00:00;34;22;0;1;1;82;27;0;0
2019-12-17 05:15:00;43;35;2;3;2;153;98;0;1
2019-12-17 05:30:00;55;56;1;1;3;156;117;0;0
2019-12-17 05:45:00;113;110;4;2;3;193;150;0;7
2019-12-17 06:00:00;116;109;2;1;2;170;122;0;7
2019-12-17 06:15:00;100;126;7;2;7;206;189;0;11
2019-12-17 06:30:00;96;93;3;7;4;208;216;1;17
2019-12-17 06:45:00;94;107;5;2;9;192;190;18;1
2019-12-17 07:00:00;88;82;6;9;16;227;241;2;10
2019-12-17 07:15:00;106;100;6;14;11;184;246;13;7
2019-12-17 07:30:00;115;139;7;7;13;247;282;0;17
2019-12-17 07:45:00;117;128;8;10;11;261;278;7;11
2019-12-17 08:00:00;109;105;3;12;16;201;211;7;3
2019-12-17 08:15:00;106;118;8;14;11;198;231;4;5
2019-12-17 08:30:00;110;123;14;11;7;203;211;32;8
2019-12-17 08:45:00;117;107;10;13;13;174;192;4;4
2019-12-17 09:00:00;116;108;11;13;15;136;164;0;1
