DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-01-24 00:00:00;6;8;8;0;0;0;0;0
2020-01-24 00:15:00;12;13;8;0;0;0;0;0
2020-01-24 00:30:00;5;8;4;0;0;0;0;0
2020-01-24 00:45:00;8;8;6;0;0;0;0;0
2020-01-24 01:00:00;6;7;6;0;0;0;0;0
2020-01-24 01:15:00;6;6;6;0;0;0;0;0
2020-01-24 01:30:00;3;4;9;0;0;0;0;0
2020-01-24 01:45:00;11;10;8;0;0;0;0;0
2020-01-24 02:00:00;6;9;4;0;0;0;0;0
2020-01-24 02:15:00;4;8;4;0;0;0;0;0
2020-01-24 02:30:00;2;10;6;0;0;0;0;0
2020-01-24 02:45:00;2;6;3;0;0;0;0;0
2020-01-24 03:00:00;5;6;6;0;0;0;0;0
2020-01-24 03:15:00;9;6;4;0;0;0;0;0
2020-01-24 03:30:00;9;8;6;0;0;0;0;0
2020-01-24 03:45:00;6;7;5;0;0;0;0;0
2020-01-24 04:00:00;8;6;7;0;0;0;0;0
2020-01-24 04:15:00;9;10;5;0;0;0;0;0
2020-01-24 04:30:00;13;14;12;0;0;0;0;0
2020-01-24 04:45:00;18;21;26;0;0;0;0;0
2020-01-24 05:00:00;16;48;54;0;0;0;0;0
2020-01-24 05:15:00;19;51;121;0;0;0;0;0
2020-01-24 05:30:00;48;78;96;0;0;0;0;0
2020-01-24 05:45:00;103;114;75;0;0;0;0;0
2020-01-24 06:00:00;124;160;61;0;0;0;0;0
2020-01-24 06:15:00;76;163;68;0;0;2;0;0
2020-01-24 06:30:00;63;162;97;0;0;1;0;5
2020-01-24 06:45:00;68;119;84;0;0;3;20;3
2020-01-24 07:00:00;45;131;77;0;7;4;6;10
2020-01-24 07:15:00;54;128;70;0;4;5;36;10
2020-01-24 07:30:00;92;167;100;0;1;11;18;0
2020-01-24 07:45:00;72;154;88;0;3;1;1;8
2020-01-24 08:00:00;64;148;76;0;3;6;7;2
2020-01-24 08:15:00;68;141;71;0;5;6;4;0
2020-01-24 08:30:00;63;152;73;0;0;0;3;0
2020-01-24 08:45:00;78;146;82;0;8;4;0;7
2020-01-24 09:00:00;53;105;63;0;8;3;5;0
2020-01-24 09:15:00;60;123;60;0;3;1;5;4
2020-01-24 09:30:00;52;129;64;0;0;0;0;0
2020-01-24 09:45:00;60;101;65;0;3;4;24;0
2020-01-24 10:00:00;58;133;60;0;5;7;9;2
2020-01-24 10:15:00;70;158;60;0;3;3;2;4
2020-01-24 10:30:00;66;134;77;0;32;3;5;41
2020-01-24 10:45:00;86;130;60;0;21;3;15;3
2020-01-24 11:00:00;58;164;69;0;12;0;4;14
2020-01-24 11:15:00;81;163;67;0;8;18;7;2
2020-01-24 11:30:00;81;175;70;0;4;5;5;9
2020-01-24 11:45:00;86;168;69;0;7;2;8;8
2020-01-24 12:00:00;105;176;90;0;20;1;2;9
2020-01-24 12:15:00;129;217;92;0;13;2;0;20
2020-01-24 12:30:00;115;199;68;0;11;3;11;19
2020-01-24 12:45:00;77;186;88;0;12;0;7;22
2020-01-24 13:00:00;107;210;107;0;12;8;19;16
2020-01-24 13:15:00;128;208;140;0;45;10;20;13
2020-01-24 13:30:00;123;209;138;0;32;1;9;16
2020-01-24 13:45:00;127;194;116;0;7;3;31;6
2020-01-24 14:00:00;129;225;105;0;14;1;8;3
2020-01-24 14:15:00;170;247;156;0;12;4;25;5
2020-01-24 14:30:00;171;226;85;0;15;11;30;39
2020-01-24 14:45:00;153;221;70;0;17;16;29;5
2020-01-24 15:00:00;159;229;89;0;7;17;4;46
2020-01-24 15:15:00;149;251;86;0;10;25;17;6
2020-01-24 15:30:00;126;211;91;0;34;7;2;13
2020-01-24 15:45:00;133;237;108;0;23;0;11;6
2020-01-24 16:00:00;123;216;64;0;14;5;32;9
2020-01-24 16:15:00;129;218;82;0;9;9;7;3
2020-01-24 16:30:00;107;243;89;0;12;3;11;25
2020-01-24 16:45:00;105;215;105;0;18;0;18;3
2020-01-24 17:00:00;99;242;93;0;19;14;19;9
2020-01-24 17:15:00;92;204;78;0;41;18;13;5
2020-01-24 17:30:00;103;192;91;0;37;4;10;45
2020-01-24 17:45:00;93;206;87;0;4;0;2;5
2020-01-24 18:00:00;89;178;87;0;4;1;3;0
2020-01-24 18:15:00;87;202;78;0;3;3;20;0
2020-01-24 18:30:00;84;192;65;0;8;0;2;1
2020-01-24 18:45:00;85;188;82;0;17;4;2;0
2020-01-24 19:00:00;61;150;58;0;7;1;0;3
2020-01-24 19:15:00;52;133;58;0;4;0;2;0
2020-01-24 19:30:00;65;133;60;0;0;2;9;0
2020-01-24 19:45:00;46;120;52;0;15;0;2;5
2020-01-24 20:00:00;52;142;47;0;6;1;0;0
2020-01-24 20:15:00;57;96;45;0;12;0;0;3
2020-01-24 20:30:00;45;89;37;0;0;0;0;0
2020-01-24 20:45:00;39;82;65;0;0;0;0;0
2020-01-24 21:00:00;33;90;71;0;0;0;0;0
2020-01-24 21:15:00;40;80;81;0;0;2;0;0
2020-01-24 21:30:00;50;94;71;0;0;0;0;0
2020-01-24 21:45:00;100;85;43;0;0;0;0;0
2020-01-24 22:00:00;148;117;46;0;0;0;0;0
2020-01-24 22:15:00;88;110;38;0;0;0;0;0
2020-01-24 22:30:00;35;62;36;0;0;0;0;0
2020-01-24 22:45:00;35;58;36;0;1;0;0;0
2020-01-24 23:00:00;23;47;21;0;6;2;0;0
2020-01-24 23:15:00;24;43;26;0;0;0;0;0
2020-01-24 23:30:00;19;50;21;0;0;0;0;0
2020-01-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
