DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-11-28 00:00:00;1;6;8;3;0;0;7;0;0
2019-11-28 00:15:00;4;7;9;1;1;2;8;0;0
2019-11-28 00:30:00;2;1;7;1;1;1;10;0;0
2019-11-28 00:45:00;2;8;7;1;0;0;4;0;0
2019-11-28 01:00:00;2;4;4;0;0;0;4;0;0
2019-11-28 01:15:00;2;1;2;0;0;0;2;0;0
2019-11-28 01:30:00;1;2;4;0;0;0;5;0;0
2019-11-28 01:45:00;0;2;2;0;0;0;4;0;0
2019-11-28 02:00:00;2;2;3;0;0;0;5;0;0
2019-11-28 02:15:00;1;1;2;0;0;0;1;0;0
2019-11-28 02:30:00;1;1;2;0;0;0;1;0;0
2019-11-28 02:45:00;2;2;3;0;0;0;2;0;0
2019-11-28 03:00:00;1;0;1;0;0;2;1;0;0
2019-11-28 03:15:00;0;0;3;0;0;0;5;0;0
2019-11-28 03:30:00;1;2;3;1;0;1;3;0;0
2019-11-28 03:45:00;0;3;3;0;0;0;2;0;0
2019-11-28 04:00:00;2;3;4;0;0;1;1;0;0
2019-11-28 04:15:00;0;6;5;1;0;0;2;0;0
2019-11-28 04:30:00;3;4;7;1;1;0;4;0;0
2019-11-28 04:45:00;8;8;15;0;0;0;10;0;0
2019-11-28 05:00:00;9;15;25;5;2;1;29;0;0
2019-11-28 05:15:00;11;15;37;2;0;5;63;0;0
2019-11-28 05:30:00;8;16;24;7;4;4;69;0;0
2019-11-28 05:45:00;40;36;64;23;7;13;81;0;0
2019-11-28 06:00:00;34;41;57;16;2;11;45;0;0
2019-11-28 06:15:00;37;36;66;26;17;29;72;0;0
2019-11-28 06:30:00;35;48;79;36;30;51;129;2;2
2019-11-28 06:45:00;41;46;89;25;22;44;145;0;11
2019-11-28 07:00:00;47;53;91;26;20;36;141;4;23
2019-11-28 07:15:00;65;48;82;29;18;28;129;5;8
2019-11-28 07:30:00;73;58;101;27;13;25;158;7;2
2019-11-28 07:45:00;91;76;114;20;14;20;148;0;15
2019-11-28 08:00:00;70;55;87;26;12;23;115;6;8
2019-11-28 08:15:00;41;52;100;22;15;22;145;6;25
2019-11-28 08:30:00;67;60;98;19;8;13;100;8;6
2019-11-28 08:45:00;44;63;85;17;7;12;102;0;0
2019-11-28 09:00:00;37;45;68;14;8;13;72;31;5
2019-11-28 09:15:00;32;46;63;26;13;6;62;3;0
2019-11-28 09:30:00;43;52;81;22;9;7;76;14;9
2019-11-28 09:45:00;38;65;86;18;8;12;85;2;4
2019-11-28 10:00:00;34;54;81;12;9;8;79;2;1
2019-11-28 10:15:00;52;62;90;15;7;3;70;8;2
2019-11-28 10:30:00;37;47;60;8;6;6;59;10;2
2019-11-28 10:45:00;40;53;71;12;4;4;72;2;12
2019-11-28 11:00:00;33;50;72;16;8;5;69;17;7
2019-11-28 11:15:00;42;35;67;18;6;4;84;9;2
2019-11-28 11:30:00;38;57;82;19;5;6;88;4;23
2019-11-28 11:45:00;29;58;82;12;5;0;79;6;2
2019-11-28 12:00:00;40;60;78;23;11;6;93;8;0
2019-11-28 12:15:00;33;53;66;16;10;8;78;26;5
2019-11-28 12:30:00;37;51;75;17;8;5;80;3;36
2019-11-28 12:45:00;49;59;90;25;13;3;92;0;16
2019-11-28 13:00:00;59;67;93;18;8;9;97;5;58
2019-11-28 13:15:00;47;53;82;14;7;3;116;6;6
2019-11-28 13:30:00;53;55;91;22;6;7;143;5;8
2019-11-28 13:45:00;40;57;90;20;9;9;114;7;20
2019-11-28 14:00:00;53;71;100;33;9;9;90;4;13
2019-11-28 14:15:00;90;97;145;29;10;3;87;17;1
2019-11-28 14:30:00;80;115;160;39;8;6;109;2;3
2019-11-28 14:45:00;82;95;128;42;8;3;94;9;63
2019-11-28 15:00:00;81;83;126;41;11;1;107;9;6
2019-11-28 15:15:00;77;102;144;41;12;15;120;3;5
2019-11-28 15:30:00;104;110;163;48;10;6;111;14;3
2019-11-28 15:45:00;86;110;156;54;9;2;107;10;4
2019-11-28 16:00:00;92;105;156;40;11;10;136;7;19
2019-11-28 16:15:00;91;131;172;46;13;9;118;2;3
2019-11-28 16:30:00;116;139;185;46;13;15;112;7;8
2019-11-28 16:45:00;90;120;159;46;8;5;134;2;24
2019-11-28 17:00:00;97;128;149;56;12;6;134;5;35
2019-11-28 17:15:00;96;115;153;46;14;11;133;3;6
2019-11-28 17:30:00;78;99;135;46;11;14;123;3;2
2019-11-28 17:45:00;67;98;134;33;7;3;100;15;21
2019-11-28 18:00:00;56;77;117;39;10;6;106;2;5
2019-11-28 18:15:00;51;73;85;28;10;6;101;0;6
2019-11-28 18:30:00;51;65;97;23;13;4;91;0;12
2019-11-28 18:45:00;46;49;70;20;7;4;77;1;24
2019-11-28 19:00:00;40;46;82;13;9;8;81;2;5
2019-11-28 19:15:00;32;49;62;9;8;2;59;0;0
2019-11-28 19:30:00;24;39;57;8;8;6;55;0;0
2019-11-28 19:45:00;25;57;73;15;10;7;62;7;0
2019-11-28 20:00:00;25;33;57;16;10;7;54;2;0
2019-11-28 20:15:00;20;29;47;6;5;3;48;0;4
2019-11-28 20:30:00;15;35;50;8;8;4;49;1;4
2019-11-28 20:45:00;16;25;38;4;1;2;34;0;3
2019-11-28 21:00:00;10;25;38;8;8;4;45;0;0
2019-11-28 21:15:00;19;23;39;13;12;3;39;2;5
2019-11-28 21:30:00;15;24;35;5;5;4;53;0;1
2019-11-28 21:45:00;23;34;51;14;9;1;46;0;0
2019-11-28 22:00:00;34;40;65;9;8;5;35;2;0
2019-11-28 22:15:00;22;36;46;8;4;1;34;0;7
2019-11-28 22:30:00;18;20;28;4;5;1;25;0;3
2019-11-28 22:45:00;8;17;20;5;3;0;19;1;0
2019-11-28 23:00:00;17;17;30;3;4;6;16;0;0
2019-11-28 23:15:00;5;13;16;3;2;1;12;0;0
2019-11-28 23:30:00;3;8;12;1;1;1;18;0;0
2019-11-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
