DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-06-22 00:00:00;0;7;9;9;7;0;0;0;0;0;0;0
2020-06-22 00:15:00;0;8;7;16;9;0;0;0;0;0;0;0
2020-06-22 00:30:00;0;3;6;5;4;0;0;0;0;0;0;0
2020-06-22 00:45:00;0;4;7;6;2;0;0;0;0;0;0;0
2020-06-22 01:00:00;0;6;7;2;1;0;0;0;0;0;0;0
2020-06-22 01:15:00;2;4;1;2;0;0;0;0;0;0;0;0
2020-06-22 01:30:00;1;3;3;4;1;0;0;0;0;0;0;0
2020-06-22 01:45:00;0;6;4;2;5;0;0;0;0;0;0;0
2020-06-22 02:00:00;0;1;2;6;2;0;0;0;0;0;0;0
2020-06-22 02:15:00;0;1;3;2;3;0;0;0;0;0;0;0
2020-06-22 02:30:00;0;6;2;0;0;0;0;0;0;0;0;0
2020-06-22 03:00:00;0;1;3;1;2;0;0;0;0;0;0;0
2020-06-22 03:15:00;0;4;4;2;1;0;0;0;0;0;0;0
2020-06-22 03:30:00;1;0;4;0;1;0;0;0;0;0;0;0
2020-06-22 03:45:00;0;6;4;2;1;0;0;0;0;0;0;0
2020-06-22 04:00:00;0;1;1;2;1;0;0;0;0;0;0;0
2020-06-22 04:15:00;2;7;5;9;3;0;0;0;0;0;0;0
2020-06-22 04:30:00;1;8;5;6;5;0;0;0;0;0;0;0
2020-06-22 05:00:00;1;23;10;19;15;0;0;0;0;0;0;0
2020-06-22 05:15:00;3;30;26;30;16;0;0;0;0;0;0;0
2020-06-22 05:30:00;6;32;17;35;25;0;0;0;0;0;0;0
2020-06-22 05:45:00;3;32;28;49;37;0;0;0;0;0;0;0
2020-06-22 06:00:00;2;33;20;52;34;0;0;0;0;0;0;0
2020-06-22 06:15:00;5;52;36;64;53;0;0;0;0;0;2;0
2020-06-22 06:30:00;5;52;44;87;103;2;1;0;0;2;1;8
2020-06-22 06:45:00;10;62;36;93;106;5;2;0;0;0;5;65
2020-06-22 07:00:00;5;50;39;100;109;4;1;0;0;16;1;2
2020-06-22 07:15:00;4;51;47;117;156;3;7;0;0;7;2;12
2020-06-22 07:30:00;3;73;49;109;111;7;5;0;0;122;9;6
2020-06-22 07:45:00;7;38;86;112;123;2;4;0;0;6;6;4
2020-06-22 08:00:00;10;62;50;62;114;2;9;0;0;3;3;3
2020-06-22 08:15:00;8;50;57;57;95;3;4;0;0;21;10;25
2020-06-22 08:30:00;13;63;33;60;67;0;5;0;0;9;1;3
2020-06-22 08:45:00;3;47;38;70;70;4;1;0;0;30;2;0
2020-06-22 09:00:00;5;48;50;65;67;8;6;0;0;54;4;0
2020-06-22 09:15:00;7;41;31;41;72;0;9;0;0;7;8;0
2020-06-22 09:30:00;8;52;50;52;59;2;6;0;0;16;5;0
2020-06-22 09:45:00;7;60;40;62;74;0;3;0;0;11;7;0
2020-06-22 10:00:00;4;64;55;54;39;1;7;0;0;8;1;1
2020-06-22 10:15:00;4;58;54;62;68;1;5;0;0;3;5;5
2020-06-22 10:30:00;7;58;48;62;69;2;6;0;0;10;3;4
2020-06-22 10:45:00;10;88;62;64;68;10;17;0;2;122;6;14
2020-06-22 11:00:00;11;53;61;40;44;2;4;0;0;27;6;6
2020-06-22 11:15:00;11;68;51;60;69;5;8;0;0;0;5;0
2020-06-22 11:30:00;5;78;58;61;56;3;6;0;0;23;5;6
2020-06-22 11:45:00;6;80;65;55;53;6;4;0;0;15;3;0
2020-06-22 12:00:00;3;78;75;58;67;3;6;0;1;56;7;49
2020-06-22 12:15:00;2;59;65;61;63;3;2;0;0;17;8;0
2020-06-22 12:30:00;3;78;71;59;67;2;6;0;1;14;8;2
2020-06-22 12:45:00;7;66;70;53;50;1;2;0;0;25;8;17
2020-06-22 13:00:00;5;69;65;52;65;1;7;0;0;79;4;10
2020-06-22 13:15:00;6;88;82;18;112;4;3;0;0;7;4;14
2020-06-22 13:45:00;6;89;46;0;158;3;6;0;0;9;9;11
2020-06-22 14:00:00;10;76;68;0;133;12;8;0;0;17;11;38
2020-06-22 14:15:00;9;79;73;0;147;1;2;0;0;10;10;19
2020-06-22 14:30:00;5;111;91;1;153;0;2;0;0;2;5;0
2020-06-22 14:45:00;3;113;86;0;138;3;7;0;0;7;9;11
2020-06-22 15:00:00;4;88;108;3;141;4;2;0;0;8;3;4
2020-06-22 15:15:00;4;97;85;0;122;5;1;0;0;22;3;13
2020-06-22 15:30:00;3;104;73;0;119;7;3;0;0;47;10;36
2020-06-22 15:45:00;3;103;110;1;117;22;7;0;0;40;5;25
2020-06-22 16:00:00;4;113;116;3;137;3;8;0;0;16;4;7
2020-06-22 16:15:00;3;105;115;1;145;11;11;0;0;60;11;14
2020-06-22 16:30:00;7;88;81;1;152;4;1;0;0;2;4;6
2020-06-22 16:45:00;7;124;116;0;124;5;3;0;0;15;6;20
2020-06-22 17:00:00;10;116;98;2;174;0;4;0;0;62;10;13
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;11;91;75;0;136;3;5;0;0;15;10;10
2020-06-22 17:45:00;4;90;82;0;116;4;2;0;0;12;6;131
2020-06-22 18:00:00;8;85;74;0;112;6;0;0;0;6;8;4
2020-06-22 18:15:00;12;85;63;1;97;6;2;0;0;12;6;1
2020-06-22 18:30:00;12;75;72;0;97;2;6;0;0;28;5;3
2020-06-22 18:45:00;4;65;44;0;89;3;4;0;0;16;8;50
2020-06-22 19:00:00;7;66;55;1;72;3;3;0;0;17;6;8
2020-06-22 19:15:00;6;41;59;1;74;3;1;0;0;5;4;21
2020-06-22 19:30:00;5;45;38;1;84;1;0;0;0;6;3;5
2020-06-22 19:45:00;5;42;34;0;79;4;1;0;0;10;2;0
2020-06-22 20:00:00;8;51;39;0;77;0;4;0;0;21;3;2
2020-06-22 20:15:00;5;34;30;0;62;1;1;0;0;2;5;2
2020-06-22 20:30:00;8;37;40;0;50;3;1;0;0;3;2;1
2020-06-22 20:45:00;4;35;32;0;52;1;1;0;0;18;2;15
2020-06-22 21:00:00;6;29;28;0;57;0;0;0;0;0;2;0
2020-06-22 21:15:00;9;29;32;1;58;0;5;0;0;0;4;0
2020-06-22 21:30:00;6;23;18;0;39;1;0;0;0;0;4;8
2020-06-22 21:45:00;6;29;29;0;39;0;2;0;0;7;0;3
2020-06-22 22:00:00;4;36;32;0;36;0;2;0;0;0;2;4
2020-06-22 22:15:00;4;28;24;0;45;0;1;0;0;4;0;0
2020-06-22 22:30:00;4;20;16;0;35;0;1;0;0;1;0;0
2020-06-22 22:45:00;6;18;15;0;27;0;2;0;0;0;0;0
2020-06-22 23:00:00;4;11;21;0;18;0;0;0;0;0;0;0
2020-06-22 23:15:00;0;13;13;0;18;0;0;0;0;0;0;0
2020-06-22 23:30:00;1;10;9;0;14;0;0;0;0;0;0;0
2020-06-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
