DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-11-02 00:00:00;1;8;8;1;2;0;2;0
2020-11-02 00:15:00;2;5;5;2;3;0;8;7
2020-11-02 00:30:00;1;12;12;4;5;0;7;5
2020-11-02 00:45:00;1;8;8;0;0;0;3;5
2020-11-02 01:00:00;2;4;4;1;2;0;6;0
2020-11-02 01:15:00;1;1;1;0;0;0;2;5
2020-11-02 01:30:00;1;0;0;4;5;0;3;3
2020-11-02 01:45:00;0;3;3;1;1;0;2;1
2020-11-02 02:00:00;0;0;0;2;2;0;0;1
2020-11-02 02:15:00;0;3;3;2;2;0;3;1
2020-11-02 02:30:00;2;1;1;0;1;0;0;0
2020-11-02 02:45:00;0;2;2;0;1;0;0;1
2020-11-02 03:00:00;0;3;3;0;0;0;1;0
2020-11-02 03:15:00;3;2;2;0;2;0;1;0
2020-11-02 03:30:00;1;2;2;0;1;0;0;0
2020-11-02 03:45:00;3;2;2;1;3;0;3;3
2020-11-02 04:00:00;3;4;4;0;1;0;5;0
2020-11-02 04:15:00;4;5;6;1;1;0;4;0
2020-11-02 04:30:00;2;10;10;4;3;0;5;0
2020-11-02 04:45:00;8;15;14;2;5;0;5;2
2020-11-02 05:00:00;33;64;64;8;12;0;15;10
2020-11-02 05:15:00;70;100;102;5;12;0;30;9
2020-11-02 05:30:00;68;99;99;9;20;0;48;13
2020-11-02 05:45:00;63;71;73;9;10;0;31;12
2020-11-02 06:00:00;39;44;45;5;14;0;28;16
2020-11-02 06:15:00;60;61;61;7;18;0;28;11
2020-11-02 06:30:00;110;82;81;8;23;0;39;23
2020-11-02 06:45:00;85;69;72;13;26;0;47;31
2020-11-02 07:00:00;75;64;62;8;12;0;57;34
2020-11-02 07:15:00;100;95;94;12;20;0;51;41
2020-11-02 07:30:00;98;75;78;17;16;0;63;58
2020-11-02 07:45:00;91;57;57;11;11;0;58;27
2020-11-02 08:00:00;100;63;67;13;43;0;56;37
2020-11-02 08:15:00;74;68;69;13;19;0;50;36
2020-11-02 08:30:00;87;69;71;11;21;0;77;61
2020-11-02 08:45:00;74;62;64;19;20;0;77;58
2020-11-02 09:00:00;70;62;63;11;21;0;79;63
2020-11-02 09:15:00;54;54;53;13;17;0;79;45
2020-11-02 09:30:00;70;65;62;18;24;0;72;53
2020-11-02 09:45:00;71;71;69;15;29;0;86;57
2020-11-02 10:00:00;66;65;65;16;18;0;89;63
2020-11-02 10:15:00;64;66;65;18;28;0;107;73
2020-11-02 10:30:00;79;69;68;23;45;0;110;74
2020-11-02 10:45:00;62;57;55;13;24;0;93;63
2020-11-02 11:00:00;76;66;68;16;24;0;83;61
2020-11-02 11:15:00;70;58;54;18;25;0;82;60
2020-11-02 11:30:00;95;62;62;23;25;0;130;85
2020-11-02 11:45:00;72;51;49;18;26;0;106;81
2020-11-02 12:00:00;86;54;54;21;31;0;105;66
2020-11-02 12:15:00;92;65;64;17;22;0;106;82
2020-11-02 12:30:00;79;61;63;17;25;0;89;72
2020-11-02 12:45:00;75;45;45;13;21;0;97;69
2020-11-02 13:00:00;83;87;85;15;25;0;90;75
2020-11-02 13:15:00;118;106;102;15;26;0;119;92
2020-11-02 13:30:00;100;92;91;19;30;0;108;74
2020-11-02 13:45:00;125;95;92;15;25;0;102;76
2020-11-02 14:00:00;81;77;78;28;33;0;112;90
2020-11-02 14:15:00;90;64;63;37;58;0;117;102
2020-11-02 14:30:00;81;61;59;28;43;0;131;113
2020-11-02 14:45:00;105;65;61;30;54;0;117;85
2020-11-02 15:00:00;92;80;77;29;45;0;116;86
2020-11-02 15:15:00;89;57;54;31;33;0;123;111
2020-11-02 15:30:00;93;57;61;25;46;0;115;88
2020-11-02 15:45:00;93;78;76;26;27;0;116;105
2020-11-02 16:00:00;123;72;67;28;28;0;134;114
2020-11-02 16:15:00;113;69;63;22;30;0;126;126
2020-11-02 16:30:00;92;63;58;20;34;0;112;97
2020-11-02 16:45:00;101;67;69;25;32;0;127;78
2020-11-02 17:00:00;132;80;71;28;35;0;131;119
2020-11-02 17:15:00;75;71;72;14;24;0;114;87
2020-11-02 17:30:00;103;64;62;16;29;0;123;96
2020-11-02 17:45:00;96;65;64;13;22;0;99;69
2020-11-02 18:00:00;81;55;49;14;26;0;86;57
2020-11-02 18:15:00;76;54;50;11;20;0;86;53
2020-11-02 18:30:00;57;46;44;11;18;0;76;51
2020-11-02 18:45:00;36;42;39;13;14;0;53;39
2020-11-02 19:00:00;40;40;40;13;16;0;56;24
2020-11-02 19:15:00;39;33;31;10;15;0;48;23
2020-11-02 19:30:00;29;29;27;10;11;0;34;27
2020-11-02 19:45:00;18;29;31;9;13;0;25;19
2020-11-02 20:00:00;29;36;37;9;12;0;32;12
2020-11-02 20:15:00;22;27;25;7;6;0;39;17
2020-11-02 20:30:00;24;34;35;10;6;0;29;17
2020-11-02 20:45:00;26;43;45;6;13;0;23;8
2020-11-02 21:00:00;45;71;71;6;12;0;24;15
2020-11-02 21:15:00;44;79;77;4;11;0;37;12
2020-11-02 21:30:00;30;37;40;5;7;0;28;6
2020-11-02 21:45:00;14;21;25;13;21;0;25;20
2020-11-02 22:00:00;13;13;14;26;33;0;49;39
2020-11-02 22:15:00;11;17;16;11;13;0;27;19
2020-11-02 22:30:00;6;8;7;2;4;0;22;7
2020-11-02 22:45:00;2;12;13;5;8;0;12;9
2020-11-02 23:00:00;9;11;11;1;7;0;8;8
2020-11-02 23:15:00;2;12;12;1;2;0;5;5
2020-11-02 23:30:00;9;7;8;0;1;0;7;4
2020-11-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
