2020-10-28 00:00:00;6;5;0;9;3;0;3;7;5;4
2020-10-28 00:15:00;6;2;1;3;4;1;3;5;1;3
2020-10-28 00:30:00;3;0;0;4;5;0;5;4;0;3
2020-10-28 00:45:00;4;2;2;2;4;1;2;2;3;5
2020-10-28 01:00:00;6;2;0;7;8;2;9;5;4;6
2020-10-28 01:15:00;1;3;0;6;4;0;4;4;3;1
2020-10-28 01:30:00;2;1;0;4;2;0;2;2;1;3
2020-10-28 01:45:00;1;2;2;3;3;0;3;1;3;0
2020-10-28 02:00:00;1;2;1;5;2;0;3;4;1;1
2020-10-28 02:15:00;4;2;0;1;1;1;1;0;3;3
2020-10-28 02:30:00;3;0;0;2;1;0;1;2;0;2
2020-10-28 02:45:00;2;1;0;1;0;0;0;1;1;1
2020-10-28 03:00:00;3;1;1;1;1;1;1;0;1;3
2020-10-28 03:15:00;5;1;0;2;1;1;1;0;1;3
2020-10-28 03:30:00;2;4;0;1;2;0;2;1;6;1
2020-10-28 03:45:00;4;2;0;0;3;0;2;0;2;4
2020-10-28 04:00:00;1;2;0;1;0;0;0;1;2;2
2020-10-28 04:15:00;2;1;2;2;4;0;4;2;2;2
2020-10-28 04:30:00;5;4;2;2;5;0;6;3;6;5
2020-10-28 04:45:00;7;7;1;2;10;2;11;3;7;6
2020-10-28 05:00:00;19;14;6;17;28;3;30;18;15;20
2020-10-28 05:15:00;22;8;2;30;43;5;43;30;9;21
2020-10-28 05:30:00;53;25;2;52;62;10;66;52;30;50
2020-10-28 05:45:00;43;20;4;47;54;11;58;51;24;40
2020-10-28 06:00:00;63;48;5;60;65;11;70;52;51;51
2020-10-28 06:15:00;50;46;2;61;69;18;80;62;49;44
2020-10-28 06:30:00;71;36;4;119;114;23;122;113;46;63
2020-10-28 06:45:00;56;52;6;110;119;16;121;121;50;50
2020-10-28 07:00:00;42;42;13;133;106;31;107;130;46;41
2020-10-28 07:15:00;74;57;14;224;145;26;158;212;53;59
2020-10-28 07:30:00;89;57;15;176;156;35;170;171;57;73
2020-10-28 07:45:00;86;97;16;138;117;61;145;144;94;61
2020-10-28 08:00:00;69;64;10;93;91;26;100;94;68;56
2020-10-28 08:15:00;60;37;14;95;80;23;87;88;37;50
2020-10-28 08:30:00;52;43;15;87;73;13;78;78;43;44
2020-10-28 08:45:00;59;34;13;72;64;13;66;72;37;48
2020-10-28 09:00:00;68;48;12;69;67;19;79;60;50;45
2020-10-28 09:15:00;66;39;9;67;65;19;73;66;42;59
2020-10-28 09:30:00;63;43;14;73;82;16;88;62;47;50
2020-10-28 09:45:00;61;43;15;66;66;26;72;66;42;52
2020-10-28 10:00:00;60;48;19;64;77;16;78;62;54;57
2020-10-28 10:15:00;57;50;9;54;73;18;80;47;49;45
2020-10-28 10:30:00;69;52;19;65;78;27;91;56;63;65
2020-10-28 10:45:00;65;53;13;81;83;22;88;68;55;60
2020-10-28 11:00:00;64;43;13;83;72;21;76;75;49;51
2020-10-28 11:15:00;82;65;13;64;62;14;62;51;67;67
2020-10-28 11:30:00;82;72;15;65;79;16;87;62;77;60
2020-10-28 11:45:00;86;78;16;73;72;16;73;68;81;74
2020-10-28 12:00:00;77;74;22;46;64;18;73;46;76;71
2020-10-28 12:15:00;69;55;14;60;71;19;75;52;66;55
2020-10-28 12:30:00;82;75;13;67;88;24;99;62;75;81
2020-10-28 12:45:00;90;68;16;68;83;19;88;59;68;89
2020-10-28 13:00:00;106;86;17;67;82;22;86;59;97;92
2020-10-28 13:15:00;99;110;13;68;81;21;92;69;135;72
2020-10-28 13:30:00;108;74;16;108;108;24;117;96;85;97
2020-10-28 13:45:00;91;73;16;80;88;23;88;76;74;84
2020-10-28 14:00:00;97;61;16;85;82;16;86;81;72;87
2020-10-28 14:15:00;130;123;24;60;85;20;92;55;123;123
2020-10-28 14:30:00;109;95;18;77;96;22;105;78;89;97
2020-10-28 14:45:00;112;96;14;74;85;20;92;61;104;94
2020-10-28 15:00:00;108;92;16;87;97;20;102;77;105;94
2020-10-28 15:15:00;117;102;21;64;91;23;99;60;107;116
2020-10-28 15:30:00;93;88;17;68;83;25;93;68;89;91
2020-10-28 15:45:00;114;109;22;71;96;19;104;63;117;98
2020-10-28 16:00:00;141;128;20;94;104;43;113;88;141;120
2020-10-28 16:15:00;118;114;22;84;120;31;127;80;120;104
2020-10-28 16:30:00;122;111;13;76;99;24;100;73;123;102
2020-10-28 16:45:00;138;112;17;88;103;31;113;90;132;117
2020-10-28 17:00:00;145;116;23;90;106;24;111;71;127;126
2020-10-28 17:15:00;104;78;28;70;92;24;95;76;91;102
2020-10-28 17:30:00;91;73;24;87;81;22;89;75;77;97
2020-10-28 17:45:00;105;85;21;77;97;16;97;68;97;89
2020-10-28 18:00:00;87;69;27;59;76;16;84;52;78;84
2020-10-28 18:15:00;75;71;17;60;82;18;88;50;76;59
2020-10-28 18:30:00;79;55;14;62;57;6;54;54;57;72
2020-10-28 18:45:00;62;47;13;41;49;16;53;32;50;54
2020-10-28 19:00:00;50;39;4;41;46;13;50;35;41;42
