DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-12-23 00:00:00;0;1;0;0;0;0;0;0
2019-12-23 00:15:00;0;4;1;0;0;0;0;0
2019-12-23 00:30:00;0;2;1;1;0;0;0;0
2019-12-23 00:45:00;0;2;0;0;0;0;0;0
2019-12-23 01:00:00;0;6;1;1;0;0;0;0
2019-12-23 01:15:00;0;1;0;0;0;0;0;0
2019-12-23 01:30:00;0;3;0;0;0;0;0;0
2019-12-23 01:45:00;0;0;0;0;0;0;0;0
2019-12-23 02:00:00;0;3;2;0;0;0;0;0
2019-12-23 02:15:00;0;1;1;1;0;0;0;0
2019-12-23 02:30:00;0;1;0;0;0;0;0;0
2019-12-23 02:45:00;0;1;0;0;0;0;0;0
2019-12-23 03:00:00;0;0;0;0;0;0;0;0
2019-12-23 03:15:00;0;0;0;0;0;0;0;0
2019-12-23 03:30:00;0;0;0;0;0;0;0;0
2019-12-23 03:45:00;0;0;0;0;0;0;0;0
2019-12-23 04:00:00;0;0;1;0;0;0;0;0
2019-12-23 04:15:00;1;4;0;0;1;0;0;0
2019-12-23 04:30:00;0;0;0;0;0;0;0;0
2019-12-23 04:45:00;0;0;0;0;0;0;0;0
2019-12-23 05:00:00;0;1;1;0;0;0;0;0
2019-12-23 05:15:00;1;0;0;0;0;0;0;0
2019-12-23 05:30:00;0;2;2;0;0;0;0;0
2019-12-23 05:45:00;0;0;2;1;0;0;0;0
2019-12-23 06:00:00;1;0;3;0;0;0;0;0
2019-12-23 06:15:00;0;0;6;0;0;0;0;0
2019-12-23 06:30:00;0;5;10;3;2;0;0;0
2019-12-23 06:45:00;0;5;10;1;2;0;0;0
2019-12-23 07:00:00;1;9;9;1;2;0;0;0
2019-12-23 07:15:00;0;8;8;1;1;0;0;0
2019-12-23 07:30:00;2;7;2;1;2;0;0;0
2019-12-23 07:45:00;0;5;5;1;3;0;0;0
2019-12-23 08:00:00;0;4;4;2;2;0;0;0
2019-12-23 08:15:00;0;4;3;3;2;0;0;0
2019-12-23 08:30:00;1;8;8;0;2;0;0;0
2019-12-23 08:45:00;3;3;8;2;3;0;0;0
2019-12-23 09:00:00;0;4;6;1;4;0;0;0
2019-12-23 09:15:00;0;16;7;3;2;0;0;0
2019-12-23 09:30:00;5;13;7;1;1;0;0;0
2019-12-23 09:45:00;0;6;6;6;4;0;0;0
2019-12-23 10:00:00;0;13;11;1;3;0;0;0
2019-12-23 10:15:00;0;13;10;2;6;0;0;0
2019-12-23 10:30:00;2;17;12;0;2;0;0;0
2019-12-23 10:45:00;1;16;15;3;4;0;0;0
2019-12-23 11:00:00;1;16;17;4;3;0;0;0
2019-12-23 11:15:00;2;19;6;2;2;0;0;0
2019-12-23 11:30:00;1;13;9;1;4;0;0;0
2019-12-23 11:45:00;0;13;16;2;6;0;0;0
2019-12-23 12:00:00;1;19;17;2;1;0;0;0
2019-12-23 12:15:00;1;18;6;1;1;0;0;0
2019-12-23 12:30:00;2;16;10;0;1;0;0;0
2019-12-23 12:45:00;1;10;8;1;1;0;0;0
2019-12-23 13:00:00;2;16;8;3;0;0;0;0
2019-12-23 13:15:00;1;13;8;4;2;0;0;0
2019-12-23 13:30:00;1;13;6;2;3;0;0;0
2019-12-23 13:45:00;2;12;12;5;4;0;0;0
2019-12-23 14:00:00;2;19;8;1;3;0;0;0
2019-12-23 14:15:00;2;7;8;2;3;0;0;0
2019-12-23 14:30:00;2;16;9;1;2;0;0;0
2019-12-23 14:45:00;2;13;9;1;1;0;0;0
2019-12-23 15:00:00;0;12;6;1;0;0;0;0
2019-12-23 15:15:00;0;6;14;4;2;0;0;0
2019-12-23 15:30:00;0;13;11;3;3;0;0;0
2019-12-23 15:45:00;1;16;9;3;3;0;0;0
2019-12-23 16:00:00;3;20;14;4;3;0;0;0
2019-12-23 16:15:00;0;6;9;0;1;0;0;0
2019-12-23 16:30:00;3;15;7;2;1;0;0;0
2019-12-23 16:45:00;1;12;6;0;3;0;0;0
2019-12-23 17:00:00;1;18;8;4;0;0;0;0
2019-12-23 17:15:00;1;13;8;3;0;0;0;0
2019-12-23 17:30:00;0;9;6;1;3;0;0;0
2019-12-23 17:45:00;0;10;8;0;0;0;0;0
2019-12-23 18:00:00;2;7;8;0;0;0;0;0
2019-12-23 18:15:00;1;9;3;3;1;0;0;0
2019-12-23 18:30:00;0;1;0;0;0;0;0;0
2019-12-23 18:45:00;0;5;6;1;0;0;0;0
2019-12-23 19:00:00;0;4;5;2;1;0;0;0
2019-12-23 19:15:00;0;6;6;0;2;0;0;0
2019-12-23 19:30:00;0;4;2;0;0;0;0;0
2019-12-23 19:45:00;0;3;8;3;0;0;0;0
2019-12-23 20:00:00;0;11;7;1;0;0;0;0
2019-12-23 20:15:00;0;2;4;1;1;0;0;0
2019-12-23 20:30:00;0;1;0;0;0;0;0;0
2019-12-23 20:45:00;0;2;3;0;0;0;0;0
2019-12-23 21:00:00;0;1;2;0;0;0;0;0
2019-12-23 21:15:00;0;3;5;2;0;0;0;0
2019-12-23 21:30:00;1;6;4;2;1;0;0;0
2019-12-23 21:45:00;0;3;2;1;0;0;0;0
2019-12-23 22:00:00;0;12;2;1;1;0;0;0
2019-12-23 22:15:00;0;4;1;1;0;0;0;0
2019-12-23 22:30:00;0;7;3;0;1;0;0;0
2019-12-23 22:45:00;0;2;3;1;0;0;0;0
2019-12-23 23:00:00;0;1;5;3;0;0;0;0
2019-12-23 23:15:00;0;2;1;0;0;0;0;0
2019-12-23 23:30:00;0;4;2;0;0;0;0;0
2019-12-23 23:45:00;0;5;2;0;0;0;0;0
