DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-10-05 00:00:00;8;2;2;2;0;0;0;0
2020-10-05 00:15:00;9;6;0;0;0;0;0;0
2020-10-05 00:30:00;2;2;0;1;0;0;0;0
2020-10-05 00:45:00;2;2;2;1;0;0;0;0
2020-10-05 01:00:00;1;3;0;2;0;0;0;0
2020-10-05 01:15:00;1;5;2;0;0;0;0;0
2020-10-05 01:30:00;1;3;0;1;0;0;0;0
2020-10-05 01:45:00;2;0;0;0;0;0;0;0
2020-10-05 02:00:00;4;1;1;0;0;0;0;0
2020-10-05 02:15:00;1;2;0;0;0;0;0;0
2020-10-05 02:30:00;2;1;0;0;0;0;0;0
2020-10-05 02:45:00;2;0;3;1;0;0;0;0
2020-10-05 03:00:00;3;2;2;2;0;0;0;0
2020-10-05 03:15:00;1;1;0;0;0;0;0;0
2020-10-05 03:30:00;3;2;0;0;0;0;0;0
2020-10-05 03:45:00;3;1;0;3;0;0;0;0
2020-10-05 04:00:00;1;3;0;0;0;0;0;0
2020-10-05 04:15:00;6;3;1;1;0;0;0;0
2020-10-05 04:30:00;2;4;2;1;0;0;0;0
2020-10-05 04:45:00;12;6;1;0;0;0;0;0
2020-10-05 05:00:00;12;4;2;2;0;0;0;0
2020-10-05 05:15:00;25;9;0;0;0;0;0;0
2020-10-05 05:30:00;30;23;1;0;0;0;0;0
2020-10-05 05:45:00;25;23;1;0;0;0;0;0
2020-10-05 06:00:00;25;25;2;5;0;0;0;0
2020-10-05 06:15:00;31;31;0;2;0;0;0;0
2020-10-05 06:30:00;56;38;1;1;0;0;0;0
2020-10-05 06:45:00;52;51;5;2;0;0;4;0
2020-10-05 07:00:00;57;36;3;1;0;0;0;0
2020-10-05 07:15:00;61;96;6;4;0;0;0;0
2020-10-05 07:30:00;98;63;1;2;0;0;17;18
2020-10-05 07:45:00;69;46;2;3;0;0;0;0
2020-10-05 08:00:00;95;83;4;0;0;0;0;0
2020-10-05 08:15:00;69;49;2;3;0;0;0;0
2020-10-05 08:30:00;70;64;1;0;0;0;0;0
2020-10-05 08:45:00;44;54;2;3;0;0;0;0
2020-10-05 09:00:00;49;38;1;1;0;0;1;0
2020-10-05 09:15:00;65;63;7;2;0;0;1;1
2020-10-05 09:30:00;48;47;0;0;0;0;0;1
2020-10-05 09:45:00;54;52;3;0;0;0;0;0
2020-10-05 10:00:00;56;44;1;1;0;0;3;0
2020-10-05 10:15:00;49;40;1;1;0;0;0;0
2020-10-05 10:30:00;44;44;2;1;0;0;0;0
2020-10-05 10:45:00;48;55;1;1;0;0;0;0
2020-10-05 11:00:00;64;55;5;2;0;0;1;0
2020-10-05 11:15:00;63;54;0;0;0;0;6;0
2020-10-05 11:30:00;56;31;1;0;0;0;3;1
2020-10-05 11:45:00;51;40;1;1;0;0;0;0
2020-10-05 12:00:00;69;51;4;4;0;0;5;7
2020-10-05 12:15:00;72;48;4;4;0;0;0;0
2020-10-05 12:30:00;52;44;2;1;0;0;2;0
2020-10-05 12:45:00;48;71;3;1;0;0;1;0
2020-10-05 13:00:00;94;62;2;2;0;0;0;0
2020-10-05 13:15:00;82;45;2;0;0;0;1;0
2020-10-05 13:30:00;73;50;5;0;0;0;0;0
2020-10-05 13:45:00;66;71;5;3;0;0;0;0
2020-10-05 14:00:00;51;39;3;1;0;0;0;0
2020-10-05 14:15:00;52;63;2;1;0;0;0;0
2020-10-05 14:30:00;63;57;1;3;0;0;1;0
2020-10-05 14:45:00;47;64;2;2;0;0;0;0
2020-10-05 15:00:00;49;51;1;4;0;0;1;0
2020-10-05 15:15:00;81;62;1;0;0;0;0;0
2020-10-05 15:30:00;66;52;0;0;0;0;4;17
2020-10-05 15:45:00;56;50;1;2;0;0;3;14
2020-10-05 16:00:00;69;67;3;2;0;0;2;0
2020-10-05 16:15:00;58;57;1;2;0;0;0;0
2020-10-05 16:30:00;79;83;2;2;0;0;0;0
2020-10-05 16:45:00;71;65;2;1;0;0;7;19
2020-10-05 17:00:00;69;60;3;5;0;0;5;6
2020-10-05 17:15:00;58;54;1;2;0;0;3;3
2020-10-05 17:30:00;60;66;3;4;0;0;0;0
2020-10-05 17:45:00;53;57;1;0;0;0;1;3
2020-10-05 18:00:00;80;52;2;2;0;0;2;5
2020-10-05 18:15:00;59;52;1;5;0;0;0;0
2020-10-05 18:30:00;41;36;0;1;0;0;0;0
2020-10-05 18:45:00;29;49;2;2;0;0;1;2
2020-10-05 19:00:00;46;34;1;2;0;0;0;0
2020-10-05 19:15:00;38;35;3;2;0;0;0;0
2020-10-05 19:30:00;29;32;1;2;0;0;0;0
2020-10-05 19:45:00;22;36;0;1;0;0;0;0
2020-10-05 20:00:00;31;25;4;2;0;0;0;0
2020-10-05 20:15:00;23;25;4;0;0;0;0;0
2020-10-05 20:30:00;27;19;3;0;0;0;0;0
2020-10-05 20:45:00;17;28;3;1;0;0;0;0
2020-10-05 21:00:00;21;13;1;1;0;0;0;0
2020-10-05 21:15:00;18;11;0;1;0;0;0;0
2020-10-05 21:30:00;14;10;1;1;0;0;0;0
2020-10-05 21:45:00;18;24;2;1;0;0;0;0
2020-10-05 22:00:00;10;15;2;2;0;0;0;0
2020-10-05 22:15:00;13;9;1;0;0;0;0;0
2020-10-05 22:30:00;8;8;2;0;0;0;0;0
2020-10-05 22:45:00;5;7;1;1;0;0;0;0
2020-10-05 23:00:00;9;3;0;0;0;0;0;0
2020-10-05 23:15:00;6;6;1;0;0;0;0;0
2020-10-05 23:30:00;5;4;1;0;0;0;0;0
2020-10-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
