DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-01-21 00:00:00;5;2;0;1;3;3;1;1;4;0;690;0;0
2020-01-21 00:15:00;2;3;0;1;9;12;5;2;4;1;2453;0;0
2020-01-21 00:30:00;1;1;0;0;2;2;5;5;2;1;2154;0;0
2020-01-21 00:45:00;4;4;0;0;4;3;2;1;1;1;1660;3;0
2020-01-21 01:00:00;1;2;0;0;3;3;0;1;3;0;351;0;0
2020-01-21 01:15:00;0;1;0;0;4;3;4;1;0;0;1065;3;0
2020-01-21 01:30:00;0;1;0;0;3;5;0;0;2;0;2278;0;0
2020-01-21 01:45:00;0;0;0;0;1;1;0;0;1;0;1989;0;0
2020-01-21 02:00:00;0;1;0;0;2;3;2;1;2;0;1453;0;0
2020-01-21 02:15:00;2;3;0;0;1;1;2;1;3;1;483;0;0
2020-01-21 02:30:00;1;1;0;0;3;1;0;0;0;0;2135;0;0
2020-01-21 02:45:00;0;5;0;0;1;1;1;1;1;2;2159;0;0
2020-01-21 03:00:00;3;1;0;0;2;1;1;0;2;0;1518;0;0
2020-01-21 03:15:00;0;0;0;0;1;1;1;0;0;0;831;0;0
2020-01-21 03:30:00;0;0;0;0;5;3;1;0;2;0;1001;0;0
2020-01-21 03:45:00;0;1;0;0;3;1;3;1;2;1;1662;0;0
2020-01-21 04:00:00;0;1;0;0;1;1;2;2;1;1;770;0;0
2020-01-21 04:15:00;5;1;0;0;2;3;1;0;0;0;977;0;1
2020-01-21 04:30:00;6;0;0;0;3;8;9;4;4;1;668;0;0
2020-01-21 04:45:00;0;0;0;1;11;9;9;3;6;1;473;0;0
2020-01-21 05:00:00;3;4;1;0;7;6;22;18;4;5;14;0;0
2020-01-21 05:15:00;5;7;1;0;10;16;48;37;6;1;3;0;0
2020-01-21 05:30:00;5;6;0;0;20;21;60;39;20;5;6;2;0
2020-01-21 05:45:00;8;8;0;2;57;56;67;52;31;11;46;0;0
2020-01-21 06:00:00;13;6;0;2;41;52;53;36;26;7;1;1;4
2020-01-21 06:15:00;14;20;3;1;42;34;51;46;30;14;188;0;11
2020-01-21 06:30:00;9;13;2;3;44;51;102;92;48;18;108;1;1
2020-01-21 06:45:00;12;14;2;3;46;42;84;96;55;28;223;6;1
2020-01-21 07:00:00;16;9;1;3;49;54;91;84;85;42;313;4;3
2020-01-21 07:15:00;21;19;1;5;65;70;107;88;114;65;591;2;3
2020-01-21 07:30:00;27;23;9;4;64;62;96;80;106;68;1054;3;1
2020-01-21 07:45:00;38;35;0;4;104;92;85;79;69;46;424;0;2
2020-01-21 08:00:00;24;26;1;5;79;66;105;77;85;36;8;3;1
2020-01-21 08:15:00;22;21;2;9;77;66;85;57;71;30;6;5;2
2020-01-21 08:30:00;31;24;2;4;58;62;107;75;69;41;4;345;0
2020-01-21 08:45:00;29;20;0;4;59;58;77;46;72;23;6;583;2
2020-01-21 09:00:00;30;19;0;4;48;66;57;31;54;22;6;892;1
2020-01-21 09:15:00;29;16;1;5;50;50;64;29;70;26;6;1712;3
2020-01-21 09:30:00;35;14;4;8;49;47;55;32;79;24;13;957;2
2020-01-21 09:45:00;46;20;1;9;62;60;50;41;60;26;10;246;3
2020-01-21 10:00:00;33;22;2;3;54;59;55;19;59;17;8;3;2
2020-01-21 10:15:00;35;17;2;3;52;59;48;21;54;23;6;0;2
2020-01-21 10:30:00;48;31;3;5;60;63;67;35;56;15;10;0;1
2020-01-21 10:45:00;33;30;1;6;56;59;67;33;54;22;4;2;1
2020-01-21 11:00:00;33;23;3;3;57;59;60;25;54;16;8;5;1
2020-01-21 11:15:00;40;32;3;3;50;63;63;32;52;24;6;1;2
2020-01-21 11:30:00;36;31;3;1;55;62;51;20;52;16;6;0;1
2020-01-21 11:45:00;36;27;0;2;73;67;55;33;61;20;6;1;0
2020-01-21 12:00:00;57;31;0;6;59;63;50;30;42;21;7;2;2
2020-01-21 12:15:00;33;40;0;0;64;77;65;32;49;22;6;3;3
2020-01-21 12:30:00;48;36;3;3;66;78;70;23;39;15;6;1;4
2020-01-21 12:45:00;49;37;2;4;62;71;63;31;40;16;11;3;1
2020-01-21 13:00:00;54;35;1;2;77;90;52;34;44;12;4;2;2
2020-01-21 13:15:00;46;42;11;2;65;74;73;49;33;31;3;1;6
2020-01-21 13:30:00;52;21;2;0;63;78;82;46;64;27;8;1;0
2020-01-21 13:45:00;35;35;1;1;72;87;74;29;44;20;4;0;1
2020-01-21 14:00:00;45;50;1;8;83;85;64;37;46;20;10;1;2
2020-01-21 14:15:00;59;51;3;5;109;116;55;27;61;25;4;0;2
2020-01-21 14:30:00;42;32;3;2;116;105;58;26;60;30;21;0;0
2020-01-21 14:45:00;49;42;1;4;102;95;53;35;66;29;7;0;3
2020-01-21 15:00:00;71;49;2;1;115;107;56;39;53;25;7;1;1
2020-01-21 15:15:00;60;47;1;3;109;118;56;28;55;37;9;0;7
2020-01-21 15:30:00;55;50;1;3;104;117;69;38;55;29;4;2;3
2020-01-21 15:45:00;61;54;2;4;140;131;61;35;62;27;4;0;3
2020-01-21 16:00:00;
2020-01-21 16:15:00;
2020-01-21 16:30:00;47;45;3;2;117;120;66;33;40;23;12;6;3
2020-01-21 16:45:00;46;35;0;3;119;125;76;50;71;36;247;2;2
2020-01-21 17:00:00;59;53;1;1;114;125;70;38;66;33;712;1;2
