DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-01-14 00:00:00;6;3;0;0;2;1;3;2;6;3;1481;0;0
2020-01-14 00:15:00;4;5;0;0;6;7;1;0;6;2;634;0;0
2020-01-14 00:30:00;1;0;0;0;3;3;1;1;2;1;1707;0;0
2020-01-14 00:45:00;1;4;1;0;3;1;2;2;5;4;795;0;0
2020-01-14 01:00:00;2;0;0;0;2;3;5;2;2;1;1349;0;0
2020-01-14 01:15:00;2;3;0;0;2;2;0;0;1;0;1778;0;0
2020-01-14 01:30:00;1;0;0;0;1;0;0;1;1;0;1658;0;0
2020-01-14 01:45:00;1;2;0;0;1;1;0;1;0;0;787;0;0
2020-01-14 02:00:00;0;0;0;0;2;3;0;0;1;1;479;0;0
2020-01-14 02:15:00;0;0;0;0;2;2;2;0;1;0;1344;0;0
2020-01-14 02:30:00;2;4;0;0;4;2;2;1;1;1;1796;0;0
2020-01-14 02:45:00;0;2;0;0;2;1;1;0;0;0;1657;0;0
2020-01-14 03:00:00;4;2;0;0;2;1;0;0;2;0;1;0;0
2020-01-14 03:15:00;0;0;0;0;2;2;2;1;1;0;62;0;0
2020-01-14 03:30:00;0;0;0;0;2;1;1;0;1;0;0;0;0
2020-01-14 03:45:00;0;1;0;0;1;1;2;0;2;0;3;0;0
2020-01-14 04:00:00;0;0;0;0;6;5;0;0;2;2;1;0;0
2020-01-14 04:15:00;3;2;0;0;2;2;2;1;3;0;1;0;0
2020-01-14 04:30:00;6;4;2;0;5;8;1;1;3;3;10;0;1
2020-01-14 04:45:00;0;1;1;1;8;8;10;2;2;0;224;0;0
2020-01-14 05:00:00;5;4;1;0;12;13;24;15;6;4;369;0;0
2020-01-14 05:15:00;2;3;0;0;12;15;41;33;7;2;9;0;1
2020-01-14 05:30:00;4;5;1;1;21;25;60;45;16;11;5;2;0
2020-01-14 05:45:00;8;7;0;1;35;43;70;58;35;11;8;0;0
2020-01-14 06:00:00;10;8;1;1;31;34;44;40;21;5;21;0;1
2020-01-14 06:15:00;20;19;2;0;39;38;62;61;40;19;15;0;2
2020-01-14 06:30:00;14;11;3;2;35;47;82;88;36;14;39;3;2
2020-01-14 06:45:00;19;13;4;2;48;48;89;102;55;26;8;5;0
