DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2019-10-18 00:00:00;10;12;0;1;11;11;3;2;4;1;1;0;0;13;13;0;0;0;0;0;0;0;0
2019-10-18 00:15:00;5;15;1;1;16;8;1;2;3;2;3;3;3;11;21;0;0;0;0;0;0;0;0
2019-10-18 00:30:00;15;14;0;2;9;3;1;4;3;1;2;0;0;19;9;0;0;0;0;0;0;0;0
2019-10-18 00:45:00;11;13;1;0;10;11;2;1;2;0;0;1;1;16;14;0;0;0;0;0;0;0;0
2019-10-18 01:00:00;2;6;0;0;5;9;1;0;0;0;0;0;0;6;10;0;0;0;0;0;0;0;0
2019-10-18 01:15:00;9;11;0;1;6;10;0;3;2;0;0;0;0;13;10;0;0;0;0;0;0;0;0
2019-10-18 01:30:00;11;8;3;1;5;7;0;5;2;1;1;0;0;14;7;0;0;0;0;0;0;0;0
2019-10-18 01:45:00;6;4;1;1;14;9;1;0;1;0;0;0;0;6;17;0;0;0;0;0;0;0;0
2019-10-18 02:00:00;4;7;1;0;7;9;2;3;0;0;0;0;0;6;8;0;0;0;0;0;0;0;0
2019-10-18 02:15:00;4;7;2;0;5;3;1;0;1;0;0;0;0;7;7;0;0;0;0;0;0;0;0
2019-10-18 02:30:00;5;0;0;0;7;4;1;0;1;0;0;0;0;6;9;0;0;0;0;0;0;0;0
2019-10-18 02:45:00;6;2;0;1;3;4;0;1;2;0;0;1;1;6;4;0;0;0;0;0;0;0;0
2019-10-18 03:00:00;4;6;0;2;10;4;1;1;2;0;0;0;0;6;12;0;0;0;0;0;0;0;0
2019-10-18 03:15:00;6;4;1;0;9;4;3;0;2;0;0;0;0;7;11;0;0;0;0;0;0;0;0
2019-10-18 03:30:00;6;6;1;0;10;10;0;1;2;0;0;1;1;7;14;0;0;0;0;0;0;0;0
2019-10-18 03:45:00;5;9;1;0;9;6;2;2;2;1;0;0;0;7;10;0;0;0;0;0;0;0;0
2019-10-18 04:00:00;6;7;0;1;13;10;2;2;2;0;0;0;0;9;15;0;0;0;0;0;0;0;0
2019-10-18 04:15:00;9;11;1;3;30;15;7;3;4;0;0;0;0;14;35;0;0;0;0;0;0;0;0
2019-10-18 04:30:00;14;9;1;1;27;13;3;2;3;0;0;0;0;17;33;0;0;0;0;0;0;0;0
2019-10-18 04:45:00;26;32;3;6;20;10;6;7;6;0;0;2;1;37;21;0;0;0;0;0;0;0;0
2019-10-18 05:00:00;54;57;1;7;31;16;1;8;7;3;3;0;0;71;41;0;0;0;0;0;0;0;0
2019-10-18 05:15:00;76;106;1;4;32;25;4;14;12;6;5;2;1;122;42;0;0;0;0;0;0;0;0
2019-10-18 05:30:00;80;81;0;13;48;37;8;25;6;3;4;3;3;98;64;0;0;0;0;1;0;0;0
2019-10-18 05:45:00;68;84;2;14;53;44;6;13;5;6;6;1;1;96;71;0;0;0;0;0;0;0;0
2019-10-18 06:00:00;68;74;1;12;58;44;10;12;8;3;3;9;9;86;78;0;0;0;0;0;0;0;0
2019-10-18 06:15:00;108;125;4;16;50;55;10;17;9;13;26;7;8;124;76;0;0;0;0;0;0;0;0
2019-10-18 06:30:00;109;130;8;22;58;58;13;32;20;10;14;9;11;139;87;0;0;0;0;0;0;0;0
2019-10-18 06:45:00;130;148;4;26;73;70;10;37;20;6;9;11;13;151;103;0;0;0;0;0;0;0;0
2019-10-18 07:00:00;128;165;5;27;59;52;14;28;24;11;37;7;7;181;79;0;0;0;0;1;0;0;0
2019-10-18 07:15:00;156;194;7;38;87;78;18;50;43;22;22;13;14;149;120;0;8;0;0;0;0;0;6
2019-10-18 07:30:00;151;175;10;47;79;87;13;57;44;14;19;22;24;136;110;1;0;0;0;0;4;0;0
2019-10-18 07:45:00;131;165;8;61;110;109;18;45;39;22;31;23;23;122;126;0;0;0;0;0;0;1;0
2019-10-18 08:00:00;134;128;1;41;108;115;13;42;20;11;10;22;18;160;133;0;0;0;0;1;0;0;0
2019-10-18 08:15:00;126;119;1;27;77;74;12;45;17;11;12;9;9;155;103;0;0;0;0;5;0;0;0
2019-10-18 08:30:00;133;132;7;39;66;70;14;39;34;13;15;12;12;160;108;0;0;0;0;0;0;0;0
2019-10-18 08:45:00;113;132;10;26;83;95;13;36;23;9;14;8;9;139;121;0;0;0;0;0;0;0;0
2019-10-18 09:00:00;107;110;11;28;88;78;9;24;19;21;15;11;11;132;117;0;0;0;0;0;0;0;0
2019-10-18 09:15:00;116;117;7;34;83;58;8;30;16;10;8;7;7;143;105;0;0;0;0;0;0;0;0
2019-10-18 09:30:00;119;130;9;30;85;90;11;32;29;9;10;13;14;139;117;0;0;0;0;0;0;1;0
2019-10-18 09:45:00;124;110;8;47;96;98;11;35;36;9;10;7;6;139;131;0;0;0;0;0;0;0;4
2019-10-18 10:00:00;105;98;9;16;98;91;14;26;37;8;9;14;10;139;127;0;0;0;0;0;0;0;0
2019-10-18 10:15:00;117;108;12;33;93;86;12;25;30;9;8;15;12;124;125;3;1;0;0;0;0;0;0
2019-10-18 10:30:00;116;100;10;33;92;105;7;30;37;6;7;20;14;140;127;0;0;0;0;0;0;0;2
2019-10-18 10:45:00;126;120;10;29;109;93;16;25;33;8;12;15;15;157;136;0;0;0;0;0;0;0;4
2019-10-18 11:00:00;133;110;8;40;114;99;9;36;28;17;21;14;13;149;128;0;0;0;0;0;0;0;0
2019-10-18 11:15:00;116;112;15;29;121;111;18;29;24;9;10;13;11;136;147;0;0;0;0;0;0;0;0
2019-10-18 11:30:00;125;106;6;31;106;107;15;26;33;9;14;13;15;132;120;0;5;0;0;0;0;0;0
2019-10-18 11:45:00;133;114;8;35;118;109;11;38;36;13;14;16;15;144;149;0;0;0;0;0;0;0;0
2019-10-18 12:00:00;132;112;7;23;107;110;15;38;53;12;10;11;15;152;140;0;0;0;0;1;0;1;0
2019-10-18 12:15:00;135;122;14;45;128;139;23;30;31;16;16;8;6;158;166;63;0;0;0;0;0;0;0
2019-10-18 12:30:00;145;115;9;34;117;141;17;28;29;4;7;20;18;167;138;0;0;0;0;1;0;1;7
2019-10-18 12:45:00;127;141;12;30;136;168;14;38;38;11;12;17;15;153;163;0;4;0;0;2;0;0;8
2019-10-18 13:00:00;152;149;9;44;144;160;19;38;33;13;14;14;12;165;172;1;0;0;0;77;0;5;2
2019-10-18 13:15:00;138;138;15;33;153;153;20;31;28;14;13;22;18;150;156;0;0;0;0;0;0;0;0
2019-10-18 13:30:00;164;145;8;41;144;165;17;37;34;15;14;12;11;160;167;0;0;0;0;2;0;0;0
2019-10-18 13:45:00;145;133;12;26;151;148;18;42;33;13;9;13;11;140;171;0;0;0;0;2;0;0;0
2019-10-18 14:00:00;129;120;13;30;131;149;19;41;31;12;5;11;16;169;167;0;0;0;0;0;0;0;0
2019-10-18 14:15:00;126;116;6;29;151;157;11;29;39;12;8;12;9;152;172;0;0;0;0;0;0;0;0
2019-10-18 14:30:00;131;128;9;37;137;155;15;51;35;14;6;5;4;141;179;17;0;0;0;2;0;0;1
2019-10-18 14:45:00;150;133;8;40;161;197;16;33;36;13;9;17;12;171;169;0;6;0;0;2;0;0;1
2019-10-18 15:00:00;147;136;8;39;127;141;19;54;33;11;8;12;13;164;168;0;0;0;0;0;14;0;3
2019-10-18 15:15:00;148;103;7;55;146;162;20;44;44;9;11;13;12;167;173;0;0;0;0;0;2;0;4
2019-10-18 15:30:00;116;121;10;46;136;146;23;48;45;11;12;9;10;140;160;0;0;0;0;0;0;0;0
2019-10-18 15:45:00;135;129;10;29;138;155;30;37;40;12;13;11;11;139;192;0;1;0;0;0;0;0;0
2019-10-18 16:00:00;127;119;15;43;146;170;19;45;40;8;4;10;10;161;194;0;0;0;0;0;0;0;0
2019-10-18 16:15:00;123;126;12;25;119;153;18;44;48;13;12;9;8;143;161;0;4;0;0;0;0;0;0
2019-10-18 16:30:00;148;125;13;49;141;162;16;55;38;12;10;16;9;171;177;0;0;0;2;0;0;0;1
2019-10-18 16:45:00;132;126;12;36;153;167;17;42;37;13;10;15;15;150;186;0;0;0;0;0;0;3;1
2019-10-18 17:00:00;144;115;15;42;131;161;17;40;37;7;9;14;14;158;178;0;0;5;0;0;0;0;1
2019-10-18 17:15:00;136;130;20;37;131;161;22;47;27;16;14;11;15;151;179;0;0;0;0;6;9;0;0
2019-10-18 17:30:00;148;132;13;43;128;135;13;41;38;10;11;11;10;143;161;1;0;0;0;0;0;0;0
2019-10-18 17:45:00;127;148;19;26;125;130;19;41;38;9;10;13;10;154;173;0;0;0;0;0;0;0;0
2019-10-18 18:00:00;142;133;13;36;110;121;11;51;43;8;11;7;9;149;154;0;0;0;0;33;0;8;1
2019-10-18 18:15:00;128;129;12;29;119;117;13;47;45;10;11;10;10;163;155;5;0;0;0;0;1;0;3
2019-10-18 18:30:00;117;102;8;26;114;124;18;41;32;6;6;14;15;126;140;0;0;0;0;0;0;0;0
2019-10-18 18:45:00;122;120;15;30;119;121;17;38;46;7;8;5;6;148;161;0;1;0;0;0;1;0;0
2019-10-18 19:00:00;132;139;11;34;108;104;19;34;32;9;7;9;10;177;137;0;0;0;0;0;0;0;0
2019-10-18 19:15:00;117;113;10;23;95;103;12;49;32;6;4;11;10;154;121;0;0;2;0;0;0;0;0
2019-10-18 19:30:00;90;82;10;25;84;84;14;25;31;5;3;7;7;112;116;0;0;0;0;0;0;0;2
2019-10-18 19:45:00;102;91;11;26;69;73;13;26;31;9;7;4;3;127;98;0;0;0;0;0;0;0;0
2019-10-18 20:00:00;76;89;9;19;82;67;15;33;33;7;4;6;7;105;105;0;7;0;0;0;0;0;0
2019-10-18 20:15:00;56;53;2;15;80;84;13;23;23;3;3;5;4;79;110;0;16;0;4;2;0;0;0
2019-10-18 20:30:00;75;54;8;15;64;66;5;11;26;2;3;7;10;81;84;0;4;0;0;4;0;0;0
2019-10-18 20:45:00;66;67;4;13;62;61;7;22;26;4;4;2;2;93;88;0;0;0;0;0;0;0;0
2019-10-18 21:00:00;73;67;4;7;68;69;11;22;20;3;2;5;4;83;94;0;0;0;0;0;0;0;0
2019-10-18 21:15:00;77;77;5;10;58;59;5;14;15;6;6;2;3;100;85;0;1;0;0;0;0;0;0
2019-10-18 21:30:00;49;65;6;5;39;50;7;17;16;2;2;3;3;79;61;0;0;0;0;0;0;0;4
