DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-07-11 00:00:00;16;14;22;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 00:15:00;13;19;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 00:30:00;17;19;28;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 00:45:00;16;9;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 01:00:00;14;21;15;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 01:15:00;14;14;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 01:30:00;12;4;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 01:45:00;10;8;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 02:00:00;4;10;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 02:15:00;17;7;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 02:30:00;3;3;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 02:45:00;8;6;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 03:00:00;8;4;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 03:15:00;9;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 03:30:00;4;3;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 03:45:00;5;2;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 04:00:00;8;3;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 04:15:00;4;1;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 04:30:00;10;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 04:45:00;9;2;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 05:00:00;9;9;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 05:15:00;16;10;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 05:30:00;28;12;12;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 05:45:00;29;27;21;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 06:00:00;25;15;17;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 06:15:00;27;17;19;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 06:30:00;24;25;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 06:45:00;19;18;16;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 07:00:00;20;16;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 07:15:00;16;27;17;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 07:30:00;32;16;27;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 07:45:00;22;18;31;53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 08:00:00;34;23;21;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 08:15:00;36;39;26;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 08:30:00;52;38;28;37;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-11 08:45:00;55;46;36;58;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 09:00:00;60;58;35;74;11;1;0;1;6;0;1;0;0;0;0;0;0;0;0;0
2020-07-11 09:15:00;70;55;39;94;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-11 09:30:00;70;92;49;86;6;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-07-11 09:45:00;80;76;62;104;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
