DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-04-03 00:00:00;4;3;0;0;0;5;0
2020-04-03 00:15:00;4;1;2;0;1;5;3
2020-04-03 00:30:00;7;2;0;0;0;2;3
2020-04-03 00:45:00;3;1;0;1;2;5;2
2020-04-03 01:00:00;3;1;0;2;2;5;2
2020-04-03 01:15:00;1;3;2;2;5;4;1
2020-04-03 01:30:00;4;1;0;0;0;2;2
2020-04-03 01:45:00;4;4;1;1;2;3;0
2020-04-03 02:00:00;2;1;0;0;1;3;0
2020-04-03 02:15:00;3;0;0;1;1;2;3
2020-04-03 02:30:00;8;3;0;3;5;4;0
2020-04-03 02:45:00;4;3;0;1;1;1;2
2020-04-03 03:00:00;2;0;0;0;0;2;0
2020-04-03 03:15:00;2;2;1;1;3;4;2
2020-04-03 03:30:00;3;3;0;3;3;2;1
2020-04-03 03:45:00;4;2;1;0;2;4;2
2020-04-03 04:00:00;5;4;1;0;1;5;0
2020-04-03 04:15:00;6;3;0;1;0;5;1
2020-04-03 04:30:00;5;3;0;0;1;7;1
2020-04-03 04:45:00;7;4;0;3;4;10;6
2020-04-03 05:00:00;18;10;0;3;6;8;4
2020-04-03 05:15:00;22;24;5;2;12;38;20
2020-04-03 05:30:00;37;43;0;6;11;63;54
2020-04-03 05:45:00;36;32;3;1;14;61;59
2020-04-03 06:00:00;61;53;2;2;15;51;43
2020-04-03 06:15:00;36;37;2;5;9;75;66
2020-04-03 06:30:00;56;49;1;3;15;82;67
2020-04-03 06:45:00;63;58;4;10;21;83;67
2020-04-03 07:00:00;51;48;2;11;22;87;82
2020-04-03 07:15:00;40;41;6;3;16;67;71
2020-04-03 07:30:00;61;45;2;8;23;86;84
2020-04-03 07:45:00;50;30;0;10;18;76;67
2020-04-03 08:00:00;54;48;6;9;16;72;63
2020-04-03 08:15:00;59;34;2;8;16;60;42
2020-04-03 08:30:00;59;36;5;8;20;48;46
2020-04-03 08:45:00;68;38;1;7;11;41;38
2020-04-03 09:00:00;57;30;3;4;8;53;52
2020-04-03 09:15:00;66;35;4;11;21;53;41
2020-04-03 09:30:00;64;36;3;7;16;55;57
2020-04-03 09:45:00;79;42;4;6;14;49;47
2020-04-03 10:00:00;74;40;7;10;15;53;46
2020-04-03 10:15:00;77;47;4;3;17;70;58
2020-04-03 10:30:00;82;49;9;12;27;51;37
2020-04-03 10:45:00;81;37;3;12;18;55;60
2020-04-03 11:00:00;85;48;4;17;24;51;46
2020-04-03 11:15:00;104;54;4;7;19;77;58
2020-04-03 11:30:00;100;52;3;19;23;51;54
2020-04-03 11:45:00;90;53;8;10;33;69;55
2020-04-03 12:00:00;111;68;3;5;16;60;58
2020-04-03 12:15:00;95;58;3;10;23;57;46
2020-04-03 12:30:00;109;69;4;16;25;63;54
2020-04-03 12:45:00;102;58;2;7;29;69;64
2020-04-03 13:00:00;111;47;3;13;23;67;51
2020-04-03 13:15:00;81;50;7;11;36;56;62
2020-04-03 13:30:00;91;58;3;12;35;60;59
2020-04-03 13:45:00;87;66;6;14;24;67;51
2020-04-03 14:00:00;95;68;9;12;27;61;68
2020-04-03 14:15:00;144;86;4;11;31;59;55
2020-04-03 14:30:00;109;78;2;14;22;58;58
2020-04-03 14:45:00;108;55;4;6;28;68;71
2020-04-03 15:00:00;106;64;4;16;26;57;67
2020-04-03 15:15:00;96;56;3;7;25;50;55
2020-04-03 15:30:00;112;57;6;11;19;51;56
2020-04-03 15:45:00;109;70;10;15;27;65;51
2020-04-03 16:00:00;87;56;5;15;33;62;60
2020-04-03 16:15:00;94;57;6;7;19;51;56
2020-04-03 16:30:00;78;42;2;11;14;49;42
2020-04-03 16:45:00;76;54;2;11;17;52;50
2020-04-03 17:00:00;72;59;5;7;25;56;52
2020-04-03 17:15:00;84;53;3;11;21;44;44
2020-04-03 17:30:00;65;37;11;10;32;51;47
2020-04-03 17:45:00;68;42;2;6;9;47;47
2020-04-03 18:00:00;61;46;2;8;19;39;35
2020-04-03 18:15:00;82;38;4;8;22;45;30
2020-04-03 18:30:00;54;29;1;8;18;38;35
2020-04-03 18:45:00;54;28;4;9;15;31;24
2020-04-03 19:00:00;52;33;4;10;19;30;32
2020-04-03 19:15:00;48;25;2;6;8;25;14
2020-04-03 19:30:00;38;17;6;7;18;29;26
2020-04-03 19:45:00;44;13;1;10;22;42;26
2020-04-03 20:00:00;32;20;5;8;11;30;15
2020-04-03 20:15:00;37;16;3;11;22;36;20
2020-04-03 20:30:00;18;12;1;4;11;16;11
2020-04-03 20:45:00;18;18;3;5;6;20;11
2020-04-03 21:00:00;20;14;3;6;12;24;12
2020-04-03 21:15:00;12;7;2;6;11;40;14
2020-04-03 21:30:00;12;7;2;7;8;30;12
2020-04-03 21:45:00;26;6;0;1;4;14;6
2020-04-03 22:00:00;40;28;4;5;14;18;9
2020-04-03 22:15:00;16;7;0;1;3;22;9
2020-04-03 22:30:00;11;5;1;1;5;8;1
2020-04-03 22:45:00;5;5;2;5;7;10;2
2020-04-03 23:00:00;11;6;2;0;4;9;5
2020-04-03 23:15:00;9;9;1;1;2;7;2
2020-04-03 23:30:00;4;1;0;0;0;7;2
2020-04-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
