DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-09-15 00:00:00;18;17;18;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 00:15:00;14;27;17;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 00:30:00;21;29;17;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 00:45:00;25;25;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 01:00:00;22;20;19;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 01:15:00;20;16;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 01:30:00;12;10;17;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 01:45:00;17;16;16;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 02:00:00;9;12;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 02:15:00;9;8;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 02:30:00;12;8;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 02:45:00;12;12;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 03:00:00;10;6;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 03:15:00;15;11;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 03:30:00;8;7;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 03:45:00;13;5;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 04:00:00;4;2;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 04:15:00;6;9;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 04:30:00;15;7;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 04:45:00;16;8;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 05:00:00;7;2;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 05:15:00;16;5;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 05:30:00;11;14;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 05:45:00;12;13;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 06:00:00;10;9;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 06:15:00;21;22;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 06:30:00;11;5;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 06:45:00;8;7;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-15 07:00:00;13;8;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
