DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-08-11 00:00:00;18;15;1;1;23;17;0;21;137;0;0
2019-08-11 00:15:00;31;29;1;0;18;11;0;13;150;0;0
2019-08-11 00:30:00;32;23;2;0;24;18;1;25;185;0;0
2019-08-11 00:45:00;15;16;0;1;22;10;0;21;170;0;0
2019-08-11 01:00:00;15;17;1;0;25;17;0;25;185;0;0
2019-08-11 01:15:00;11;11;1;0;17;8;0;16;155;0;0
2019-08-11 01:30:00;8;11;0;0;16;10;0;15;173;0;0
2019-08-11 01:45:00;6;10;1;0;13;13;1;14;170;0;0
2019-08-11 02:00:00;13;14;1;0;11;13;0;12;213;0;0
2019-08-11 02:15:00;8;11;0;0;6;8;0;6;163;0;0
2019-08-11 02:30:00;5;8;0;0;15;12;0;12;195;0;0
2019-08-11 02:45:00;11;12;0;0;10;9;0;10;157;0;0
2019-08-11 03:00:00;10;8;0;0;13;5;0;14;187;0;0
2019-08-11 03:15:00;12;10;0;0;9;7;0;7;180;0;0
2019-08-11 03:30:00;9;8;2;0;16;12;1;14;205;0;0
2019-08-11 03:45:00;3;5;0;0;10;4;0;10;164;0;0
2019-08-11 04:00:00;7;14;0;0;1;1;0;1;164;0;0
2019-08-11 04:15:00;5;6;1;0;10;7;0;9;124;0;0
2019-08-11 04:30:00;9;9;0;0;7;2;0;6;141;0;0
2019-08-11 04:45:00;9;7;1;0;7;4;0;5;136;0;0
2019-08-11 05:00:00;24;15;0;1;12;8;0;11;154;0;0
2019-08-11 05:15:00;8;12;0;0;14;11;1;15;145;0;0
2019-08-11 05:30:00;10;9;0;0;22;12;1;20;177;0;0
2019-08-11 05:45:00;11;9;0;1;10;7;1;9;157;1;0
2019-08-11 06:00:00;14;18;2;1;16;6;0;13;174;1;0
2019-08-11 06:15:00;16;10;0;0;18;5;0;19;148;0;0
2019-08-11 06:30:00;16;24;2;1;12;9;0;11;198;0;0
2019-08-11 06:45:00;14;19;3;1;7;1;0;7;159;0;0
2019-08-11 07:00:00;22;18;0;1;7;5;2;8;172;0;0
2019-08-11 07:15:00;23;16;0;0;8;5;1;9;161;1;0
2019-08-11 07:30:00;30;31;0;0;15;6;1;18;201;0;0
2019-08-11 07:45:00;29;21;0;2;21;13;1;17;146;0;0
2019-08-11 08:00:00;49;37;1;1;25;13;1;20;189;0;0
2019-08-11 08:15:00;38;33;4;0;24;12;1;24;154;0;0
2019-08-11 08:30:00;43;42;0;0;38;22;1;36;178;0;0
2019-08-11 08:45:00;54;49;2;1;37;15;0;33;163;0;0
2019-08-11 09:00:00;56;63;5;0;41;23;1;39;201;1;2
2019-08-11 09:15:00;55;54;1;0;40;28;1;41;177;0;0
2019-08-11 09:30:00;57;61;5;1;46;38;1;46;227;1;0
2019-08-11 09:45:00;63;49;2;0;51;35;1;50;185;1;9
2019-08-11 10:00:00;57;59;3;0;47;32;1;44;200;1;1
2019-08-11 10:15:00;71;72;1;3;49;39;1;50;194;2;5
2019-08-11 10:30:00;66;55;4;0;52;47;0;46;195;4;1
2019-08-11 10:45:00;86;63;4;0;46;36;1;45;199;2;4
2019-08-11 11:00:00;85;71;3;1;74;59;2;76;230;0;4
2019-08-11 11:15:00;54;72;5;0;54;58;5;56;218;0;9
2019-08-11 11:30:00;53;53;3;2;65;55;2;61;210;1;2
2019-08-11 11:45:00;55;53;1;3;66;48;6;66;231;0;4
2019-08-11 12:00:00;72;56;5;1;62;57;4;63;223;1;10
2019-08-11 12:15:00;46;62;4;0;62;50;5;56;226;0;0
2019-08-11 12:30:00;54;57;2;0;67;64;7;65;225;0;0
2019-08-11 12:45:00;59;68;4;0;72;74;5;72;210;3;6
2019-08-11 13:00:00;63;57;2;2;61;56;3;62;225;0;2
2019-08-11 13:15:00;81;72;4;0;66;54;4;66;232;2;6
2019-08-11 13:30:00;72;70;2;2;63;61;2;62;235;0;0
2019-08-11 13:45:00;100;88;9;2;60;48;3;61;217;1;85
2019-08-11 14:00:00;109;104;10;3;56;46;3;56;190;1;0
2019-08-11 14:15:00;120;101;7;0;60;41;1;58;208;0;49
2019-08-11 14:30:00;116;130;17;1;62;56;1;53;212;1;26
