DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-08-28 00:00:00;5;1;0;1;8;9;4;3;5;0;1;0;0
2019-08-28 00:15:00;1;1;0;0;4;4;3;3;7;1;0;0;0
2019-08-28 00:30:00;2;2;0;0;2;5;4;2;3;2;0;0;0
2019-08-28 00:45:00;0;1;1;0;5;5;8;5;0;0;0;0;0
2019-08-28 01:00:00;0;1;0;0;2;3;1;0;0;1;1;0;0
2019-08-28 01:15:00;0;1;0;0;5;6;4;2;4;2;0;0;0
2019-08-28 01:30:00;3;1;0;0;2;3;4;5;2;0;2;0;0
2019-08-28 01:45:00;0;1;1;0;6;3;2;1;0;0;0;0;0
2019-08-28 02:00:00;1;1;0;0;3;3;2;1;1;1;0;0;0
2019-08-28 02:15:00;0;1;1;0;0;0;2;0;1;1;0;0;0
2019-08-28 02:30:00;0;0;0;0;4;2;3;4;1;1;0;0;0
2019-08-28 02:45:00;2;2;1;0;2;1;1;0;0;0;1;0;0
2019-08-28 03:00:00;1;2;0;0;1;1;1;0;2;0;0;0;0
2019-08-28 03:15:00;2;0;0;0;1;3;3;5;2;0;0;0;0
2019-08-28 03:30:00;1;0;0;0;1;3;4;1;2;1;0;0;0
2019-08-28 03:45:00;2;1;0;0;3;2;0;1;2;0;0;0;0
2019-08-28 04:00:00;0;1;0;0;4;3;5;3;1;0;0;0;0
2019-08-28 04:15:00;4;2;0;0;2;1;2;0;2;1;0;0;0
2019-08-28 04:30:00;0;0;0;0;3;6;2;1;4;1;1;0;0
2019-08-28 04:45:00;1;3;2;2;8;9;7;6;2;1;0;0;0
2019-08-28 05:00:00;2;1;0;0;8;10;11;8;2;2;0;0;0
2019-08-28 05:15:00;4;3;0;2;19;12;26;12;5;1;1;0;1
2019-08-28 05:30:00;1;3;0;0;18;19;37;27;12;7;5;0;0
2019-08-28 05:45:00;6;4;0;0;29;29;50;39;25;14;2;0;0
2019-08-28 06:00:00;16;9;0;1;29;33;27;36;19;7;4;0;3
2019-08-28 06:15:00;14;8;0;2;30;33;52;50;29;9;2;0;3
2019-08-28 06:30:00;5;11;1;0;27;42;80;68;33;7;2;1;1
2019-08-28 06:45:00;7;10;3;2;44;46;70;63;45;20;3;7;0
2019-08-28 07:00:00;15;10;0;6;50;44;55;53;37;15;4;4;1
