DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-06-09 00:00:00;0;3;4;3;3;0;0;0;0;0;0;0
2020-06-09 00:15:00;0;2;5;5;4;0;0;0;0;0;0;0
2020-06-09 00:30:00;3;3;7;9;6;0;0;0;0;0;0;0
2020-06-09 00:45:00;0;4;5;5;6;0;0;0;0;0;0;0
2020-06-09 01:00:00;0;1;0;3;1;0;0;0;0;0;0;0
2020-06-09 01:15:00;1;1;5;1;2;0;0;0;0;0;0;0
2020-06-09 01:30:00;0;1;2;0;0;0;0;0;0;0;0;0
2020-06-09 01:45:00;0;1;1;2;2;0;0;0;0;0;0;0
2020-06-09 02:00:00;0;1;4;0;4;0;0;0;0;0;0;0
2020-06-09 02:15:00;1;4;2;3;0;0;0;0;0;0;0;0
2020-06-09 02:30:00;0;3;1;5;3;0;0;0;0;0;0;0
2020-06-09 02:45:00;0;6;3;0;0;0;0;0;0;0;0;0
2020-06-09 03:00:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-06-09 03:15:00;1;1;1;0;1;0;0;0;0;0;0;0
2020-06-09 03:30:00;0;2;2;2;1;0;0;0;0;0;0;0
2020-06-09 03:45:00;0;1;0;2;2;0;0;0;0;0;0;0
2020-06-09 04:00:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-06-09 04:15:00;0;5;1;6;1;0;0;0;0;0;0;0
2020-06-09 04:30:00;0;3;8;5;4;0;0;0;0;0;0;0
2020-06-09 04:45:00;3;9;11;14;4;0;0;0;0;0;0;0
2020-06-09 05:00:00;1;22;16;13;17;0;0;0;0;0;0;0
2020-06-09 05:15:00;4;30;17;25;16;0;0;0;0;0;0;0
2020-06-09 05:30:00;8;32;20;30;31;0;0;0;0;0;0;0
2020-06-09 05:45:00;2;35;28;50;40;0;0;0;0;0;0;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;6;47;45;40;48;0;0;0;0;0;0;0
2020-06-09 06:30:00;5;51;32;50;113;0;0;0;0;0;9;2
2020-06-09 06:45:00;5;56;43;79;83;0;1;0;0;0;0;2
2020-06-09 07:00:00;5;50;42;72;59;0;2;0;0;3;0;0
2020-06-09 07:15:00;6;47;43;74;71;0;2;0;0;0;0;0
2020-06-09 07:30:00;6;56;40;75;68;0;3;0;0;0;0;0
2020-06-09 07:45:00;7;56;51;76;70;0;2;0;0;1;1;0
2020-06-09 08:00:00;5;43;42;71;64;0;0;0;0;0;4;2
2020-06-09 08:15:00;11;35;38;63;40;0;4;0;0;4;0;0
2020-06-09 08:30:00;7;50;41;64;35;0;3;0;0;39;0;0
2020-06-09 09:00:00;12;55;44;47;45;0;1;0;0;7;1;0
2020-06-09 09:15:00;8;63;44;54;41;2;1;0;0;0;2;0
2020-06-09 09:30:00;8;51;36;65;41;1;1;0;0;2;4;0
2020-06-09 09:45:00;10;52;46;58;50;1;0;0;0;7;3;9
2020-06-09 10:00:00;14;54;61;68;33;1;2;0;0;3;5;0
