DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-05-25 00:00:00;6;8;0;1;6;5;0;2;1;1;1;0;0;10;10;0;0;0;0;0;0;0;0
2020-05-25 00:15:00;13;15;1;1;9;7;2;1;2;3;3;3;3;16;9;0;0;0;0;0;0;0;0
2020-05-25 00:30:00;8;9;1;1;12;4;2;0;1;2;2;0;0;10;13;0;0;0;0;0;0;0;0
2020-05-25 00:45:00;7;4;0;1;6;7;0;0;1;0;0;1;1;7;7;0;0;0;0;0;0;0;0
2020-05-25 01:00:00;8;9;0;0;2;3;0;1;1;1;1;0;0;13;3;0;0;0;0;0;0;0;0
2020-05-25 01:15:00;4;3;0;0;9;4;1;1;2;0;0;2;1;4;9;0;0;0;0;0;0;0;0
2020-05-25 01:30:00;5;4;0;1;4;4;0;3;3;0;0;0;0;6;4;0;0;0;0;0;0;0;0
2020-05-25 01:45:00;8;3;1;1;6;5;0;0;1;0;0;0;0;8;7;0;0;0;0;0;0;0;0
2020-05-25 02:00:00;3;2;0;0;2;0;0;0;0;2;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-05-25 02:15:00;4;2;0;0;1;4;1;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-05-25 02:30:00;2;4;1;0;3;2;0;1;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-05-25 02:45:00;2;4;0;0;7;3;0;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-05-25 03:00:00;3;2;1;1;4;4;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-05-25 03:15:00;2;4;0;0;2;2;0;1;2;0;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-05-25 03:30:00;1;2;0;0;4;4;0;1;0;0;0;1;1;1;6;0;0;0;0;0;0;0;0
2020-05-25 03:45:00;7;3;2;1;13;5;1;1;1;1;2;3;3;7;13;0;0;0;0;0;0;0;0
2020-05-25 04:00:00;4;5;0;1;3;2;0;2;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-05-25 04:15:00;7;9;0;0;14;10;0;1;2;0;0;2;1;11;20;0;0;0;0;0;0;0;0
2020-05-25 04:30:00;7;10;1;1;9;5;1;1;3;0;0;0;0;9;11;0;0;0;0;0;0;0;0
2020-05-25 04:45:00;20;19;0;3;14;6;2;3;3;0;0;1;1;28;17;0;0;0;0;0;0;0;0
2020-05-25 05:00:00;42;32;2;8;25;9;1;8;6;4;4;1;1;51;30;0;0;0;0;0;0;0;0
2020-05-25 05:15:00;70;71;2;14;29;20;6;5;7;6;4;3;3;98;38;0;0;0;0;0;0;0;0
2020-05-25 05:30:00;48;63;0;11;30;10;8;10;8;4;6;3;2;67;35;0;0;0;0;0;0;0;0
2020-05-25 05:45:00;51;62;1;14;32;19;4;12;9;6;6;2;2;76;39;0;0;0;0;0;0;0;0
2020-05-25 06:00:00;66;61;1;8;38;26;5;14;8;8;6;5;4;82;49;0;0;0;0;0;0;0;0
2020-05-25 06:15:00;72;101;1;9;48;32;5;23;9;16;18;4;5;106;65;0;0;0;0;0;0;0;0
2020-05-25 06:30:00;99;111;7;20;64;49;8;17;10;9;11;10;10;130;85;0;0;0;0;0;0;0;0
2020-05-25 06:45:00;103;133;4;28;54;57;7;25;8;17;21;15;13;142;79;0;0;0;0;0;0;0;0
2020-05-25 07:00:00;108;102;6;30;68;47;10;25;14;13;12;12;11;131;84;0;0;0;0;0;0;0;0
2020-05-25 07:15:00;105;126;6;33;67;61;9;43;30;27;23;20;26;130;87;2;0;0;0;0;0;0;0
2020-05-25 07:30:00;161;186;11;30;85;108;10;32;36;29;28;26;29;158;116;0;0;0;0;0;0;0;0
2020-05-25 07:45:00;142;143;11;34;98;78;10;37;40;32;34;14;16;150;123;0;0;0;0;0;0;0;0
2020-05-25 08:00:00;113;111;9;34;82;54;12;38;33;15;15;15;14;143;106;0;0;0;0;0;0;0;0
2020-05-25 08:15:00;99;122;6;41;77;69;10;23;13;14;35;14;12;137;107;0;0;0;0;0;0;0;0
2020-05-25 08:30:00;113;117;10;32;88;94;4;22;24;15;12;12;12;152;121;0;0;0;0;1;0;0;0
2020-05-25 08:45:00;120;111;13;33;104;90;8;24;38;18;13;8;13;148;128;0;0;3;0;0;0;0;0
2020-05-25 09:00:00;108;115;16;33;77;73;6;30;23;14;18;9;11;148;105;0;0;0;0;0;0;0;0
2020-05-25 09:15:00;109;104;17;38;96;89;8;25;35;11;14;18;17;138;134;0;0;0;0;0;0;0;0
2020-05-25 09:30:00;118;105;13;44;83;76;12;31;28;15;17;15;13;141;107;0;0;0;0;4;0;0;0
2020-05-25 09:45:00;103;112;15;36;92;95;6;46;27;19;23;10;7;139;129;0;0;0;0;0;0;0;0
2020-05-25 10:00:00;125;102;12;32;105;93;8;18;24;18;11;12;9;146;129;0;1;0;0;0;0;0;0
2020-05-25 10:15:00;109;91;14;39;89;106;12;33;35;11;12;17;16;130;121;0;0;0;0;0;0;0;0
2020-05-25 10:30:00;120;111;12;45;91;100;13;32;41;8;14;11;14;158;124;0;0;0;0;0;0;0;0
2020-05-25 10:45:00;143;117;14;32;109;92;12;21;28;13;16;10;9;159;146;1;0;0;0;0;0;0;0
2020-05-25 11:00:00;112;95;7;48;105;105;12;25;21;9;6;8;7;131;154;0;0;0;0;0;0;0;0
2020-05-25 11:15:00;121;108;11;41;98;114;13;22;18;15;13;10;8;133;118;0;0;0;0;0;0;0;0
2020-05-25 11:30:00;113;114;11;31;96;106;9;32;31;11;24;11;11;145;141;0;0;0;0;0;0;0;0
2020-05-25 11:45:00;113;95;15;34;112;113;12;27;29;20;20;17;15;130;142;2;0;0;0;0;0;0;0
2020-05-25 12:00:00;105;91;15;40;102;101;11;33;27;8;7;9;6;140;127;0;0;0;0;0;0;0;0
2020-05-25 12:15:00;96;91;18;30;73;88;12;23;21;11;8;12;9;132;104;0;0;0;0;0;0;0;0
2020-05-25 12:30:00;120;115;12;38;88;99;7;40;22;13;15;17;16;145;102;0;0;0;0;0;2;0;0
2020-05-25 12:45:00;108;124;9;40;117;113;18;20;22;13;15;10;13;127;138;0;3;0;0;0;0;0;0
2020-05-25 13:00:00;124;128;14;31;115;109;16;29;32;13;14;9;10;144;147;0;0;0;0;0;0;0;0
2020-05-25 13:15:00;113;104;10;42;111;113;10;25;23;14;13;20;16;147;143;0;0;0;0;0;0;0;0
2020-05-25 13:30:00;145;152;11;41;103;93;12;27;22;9;11;15;12;145;132;0;0;0;0;0;0;0;0
2020-05-25 13:45:00;130;154;13;25;109;100;12;35;29;15;14;7;6;150;139;0;0;0;0;0;0;0;0
2020-05-25 14:00:00;125;102;9;39;114;88;14;35;29;11;10;8;9;154;131;0;0;0;0;0;0;0;0
2020-05-25 14:15:00;110;101;8;33;110;102;23;39;34;13;11;11;9;151;143;0;0;0;0;0;0;0;0
2020-05-25 14:30:00;116;114;15;37;122;141;13;34;26;13;16;21;17;147;139;0;0;0;0;0;0;0;0
2020-05-25 14:45:00;130;126;17;41;127;137;15;45;25;11;30;12;11;149;165;0;0;1;0;1;0;0;0
2020-05-25 15:00:00;123;110;15;37;116;123;15;29;33;17;14;15;17;143;150;0;0;0;0;0;0;0;0
2020-05-25 15:15:00;126;113;12;33;119;120;13;35;33;14;16;8;7;145;151;2;0;0;0;0;0;0;0
2020-05-25 15:30:00;104;95;15;43;126;137;15;45;30;11;10;19;17;143;140;1;2;0;0;0;0;0;0
2020-05-25 15:45:00;118;121;12;50;124;138;13;30;31;13;10;9;6;150;179;0;0;1;0;0;0;0;0
2020-05-25 16:00:00;121;110;14;33;109;131;14;42;27;13;14;12;13;160;141;0;0;0;0;0;0;0;0
2020-05-25 16:15:00;133;96;14;29;127;150;12;36;41;8;12;12;11;162;164;0;1;0;0;4;0;0;1
2020-05-25 16:30:00;131;113;8;33;128;122;19;33;35;12;15;11;12;160;151;0;0;0;0;0;0;0;0
2020-05-25 16:45:00;116;97;10;44;128;127;19;41;38;10;19;14;9;148;168;0;0;0;0;0;0;0;1
2020-05-25 17:00:00;146;136;17;45;134;164;14;49;37;13;30;12;11;153;156;6;0;0;0;0;0;0;0
2020-05-25 17:15:00;114;107;13;43;132;151;15;32;34;23;18;14;8;150;162;0;0;0;0;0;0;0;0
2020-05-25 17:30:00;130;113;14;39;125;132;18;37;28;15;18;12;10;143;150;0;0;0;0;0;0;0;0
2020-05-25 17:45:00;117;107;16;32;123;115;12;32;36;12;11;7;15;148;153;0;0;0;0;0;9;0;0
2020-05-25 18:00:00;115;101;14;34;97;105;11;37;33;11;12;6;6;133;128;0;0;0;0;0;0;0;4
2020-05-25 18:15:00;100;93;15;33;104;107;9;29;19;12;9;10;10;117;134;0;5;0;0;0;0;0;8
2020-05-25 18:30:00;90;94;10;27;99;92;18;33;18;6;10;9;10;123;128;0;0;0;0;0;0;0;0
2020-05-25 18:45:00;62;75;9;24;81;94;14;27;17;11;40;6;4;96;116;0;0;0;0;0;0;0;0
2020-05-25 19:00:00;86;67;13;31;82;65;7;22;25;6;7;8;5;118;108;0;0;0;0;0;0;0;0
2020-05-25 19:15:00;60;49;11;21;78;67;9;19;25;7;7;10;11;77;104;0;0;4;0;0;0;0;0
2020-05-25 19:30:00;78;65;5;19;53;61;7;11;15;9;9;6;6;100;82;0;0;0;0;0;0;0;0
2020-05-25 19:45:00;71;61;6;17;60;55;10;14;11;6;8;4;5;88;84;0;27;0;0;0;0;0;0
2020-05-25 20:00:00;44;38;5;21;61;48;7;10;9;2;3;5;6;58;71;0;0;1;0;0;0;0;0
2020-05-25 20:15:00;52;45;5;13;68;48;7;12;12;3;5;9;6;69;84;0;0;0;0;0;0;0;0
2020-05-25 20:30:00;42;42;5;12;45;36;3;8;12;5;8;5;4;54;58;0;0;0;0;0;0;0;0
2020-05-25 20:45:00;43;35;7;12;52;36;2;9;16;6;16;3;4;57;70;0;0;0;0;17;2;0;0
2020-05-25 21:00:00;51;57;6;13;48;26;3;10;10;5;6;4;5;70;63;0;0;0;0;1;0;0;0
2020-05-25 21:15:00;49;45;1;14;35;31;4;11;8;2;4;3;3;64;54;0;0;0;0;0;0;0;0
2020-05-25 21:30:00;42;34;6;13;33;33;4;7;4;4;3;3;4;59;50;0;0;0;0;0;0;0;0
2020-05-25 21:45:00;33;35;3;5;44;34;4;3;11;3;3;2;1;46;64;0;0;0;0;0;0;0;0
2020-05-25 22:00:00;31;26;3;1;56;56;4;8;4;2;15;2;3;40;74;0;0;0;0;0;0;0;0
2020-05-25 22:15:00;39;24;3;8;44;38;2;8;8;2;2;3;3;48;64;0;0;0;0;0;0;0;0
2020-05-25 22:30:00;38;22;5;2;28;18;5;3;6;2;5;5;5;43;37;0;0;0;0;0;0;0;0
2020-05-25 22:45:00;18;13;1;2;25;21;1;5;0;3;3;1;1;22;37;0;0;0;0;0;0;0;0
2020-05-25 23:00:00;28;21;3;1;17;21;1;2;5;4;7;2;2;33;25;0;0;0;0;0;0;0;0
2020-05-25 23:15:00;24;15;0;2;22;14;3;6;0;2;2;4;3;29;27;0;0;0;0;0;0;0;0
2020-05-25 23:30:00;11;12;1;1;12;8;3;1;0;1;1;1;1;13;13;0;0;0;0;0;0;0;0
2020-05-25 23:45:00;7;10;0;2;13;12;2;5;3;1;2;3;3;11;18;0;0;0;0;0;0;0;0
