DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-06-04 00:00:00;18;10;7;1;1;10;0;2;2;2;2;2;0;0;0;0
2020-06-04 00:15:00;8;16;14;1;4;16;3;3;4;4;3;4;0;0;0;0
2020-06-04 00:30:00;7;17;14;0;4;18;0;2;3;4;2;3;0;0;0;0
2020-06-04 00:45:00;8;11;9;0;4;9;2;3;5;4;5;5;0;0;0;0
2020-06-04 01:00:00;13;10;10;1;4;12;2;5;1;1;1;1;0;0;0;0
2020-06-04 01:15:00;7;8;8;0;0;4;0;4;0;0;0;0;0;0;0;0
2020-06-04 01:30:00;11;7;8;0;5;8;0;4;1;1;0;0;0;0;0;0
2020-06-04 01:45:00;7;3;4;0;2;3;0;2;0;0;0;0;0;0;0;0
2020-06-04 02:00:00;8;6;4;0;1;5;0;0;0;0;0;0;0;0;0;0
2020-06-04 02:15:00;4;5;4;0;1;3;0;5;0;0;0;0;0;0;0;0
2020-06-04 02:30:00;6;4;4;1;1;5;0;2;3;3;2;4;0;0;0;0
2020-06-04 02:45:00;7;5;6;0;2;0;1;7;0;0;0;0;0;0;0;0
2020-06-04 03:00:00;2;6;7;0;3;5;0;1;0;0;0;0;0;0;0;0
2020-06-04 03:15:00;4;4;6;0;1;3;0;4;0;0;0;0;0;0;0;0
2020-06-04 03:30:00;6;12;10;0;1;8;0;2;0;0;0;0;0;0;0;0
2020-06-04 03:45:00;6;2;2;1;3;5;0;0;3;2;2;2;0;0;0;0
2020-06-04 04:00:00;3;9;8;0;1;8;1;1;1;1;0;0;0;0;0;0
2020-06-04 04:15:00;10;10;9;2;4;10;3;3;2;2;1;2;0;0;0;0
2020-06-04 04:30:00;7;8;9;0;1;9;0;0;2;2;2;2;0;0;0;0
2020-06-04 04:45:00;7;12;12;3;9;11;0;2;1;1;1;1;0;0;0;0
2020-06-04 05:00:00;19;14;10;3;7;10;0;7;6;6;9;6;0;0;0;0
2020-06-04 05:15:00;36;38;24;1;9;39;0;23;28;28;25;26;0;0;0;0
2020-06-04 05:30:00;44;52;36;5;14;48;0;11;26;27;23;24;0;0;2;0
2020-06-04 05:45:00;38;65;35;7;11;64;1;5;31;33;30;30;0;0;0;0
2020-06-04 06:00:00;23;27;13;5;16;30;1;5;7;7;7;8;0;0;0;0
2020-06-04 06:15:00;6;9;7;0;5;9;1;2;4;3;3;3;0;0;0;0
2020-06-04 06:30:00;88;98;60;9;19;93;3;30;42;38;39;39;0;0;0;0
2020-06-04 06:45:00;92;130;61;6;19;130;0;24;51;49;50;50;0;0;0;0
2020-06-04 07:00:00;109;118;63;10;28;118;3;40;42;41;41;42;0;3;0;0
2020-06-04 07:15:00;123;135;72;16;27;128;1;33;45;48;43;43;1;0;0;0
2020-06-04 07:30:00;139;128;81;22;49;128;10;51;40;39;40;42;1;0;0;1
2020-06-04 07:45:00;126;113;68;24;28;124;9;54;41;43;40;39;0;0;1;1
2020-06-04 08:00:00;116;114;77;26;40;123;3;48;59;56;50;52;0;0;0;0
2020-06-04 08:30:00;115;127;84;30;45;117;9;41;49;49;45;48;0;0;0;0
2020-06-04 08:45:00;158;132;77;28;38;127;12;41;44;45;44;45;0;0;0;0
2020-06-04 09:00:00;107;121;83;36;31;110;19;49;54;55;47;46;0;0;0;0
2020-06-04 09:15:00;133;142;84;46;41;122;14;57;51;50;46;47;0;3;1;1
2020-06-04 09:30:00;139;181;86;36;38;154;14;74;60;55;55;51;0;0;0;0
2020-06-04 09:45:00;157;177;107;37;40;154;8;59;35;39;36;33;0;0;5;0
