DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-08-25 00:00:00;2;3;1;0;1;0;0;1;5;1;5;3;0;0;0;0;0;0
2020-08-25 00:15:00;0;1;0;0;0;4;7;8;2;0;2;3;0;0;0;0;0;0
2020-08-25 00:30:00;1;7;0;0;0;1;1;2;2;1;2;3;0;0;0;0;0;0
2020-08-25 00:45:00;2;4;0;0;2;3;0;2;2;0;2;2;0;0;0;0;0;0
2020-08-25 01:00:00;0;2;1;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0
2020-08-25 01:15:00;0;1;0;0;1;0;4;3;1;2;1;2;0;0;0;0;0;0
2020-08-25 01:30:00;0;1;0;0;0;1;1;1;6;5;5;5;0;0;0;0;0;0
2020-08-25 01:45:00;1;1;1;1;2;0;0;0;0;1;0;2;0;0;0;0;0;0
2020-08-25 02:00:00;1;3;1;1;1;2;1;1;1;0;1;1;0;0;0;0;0;0
2020-08-25 02:15:00;1;2;0;0;0;1;2;2;4;0;6;1;0;0;0;0;0;0
2020-08-25 02:30:00;0;0;0;0;1;2;2;1;1;1;2;1;0;0;0;0;0;0
2020-08-25 02:45:00;0;1;0;1;1;2;1;1;1;0;1;1;0;0;0;0;0;0
2020-08-25 03:00:00;0;1;0;1;0;2;1;1;2;0;2;0;0;0;0;0;0;0
2020-08-25 03:15:00;2;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-25 03:30:00;2;2;1;0;1;0;2;2;1;0;1;2;0;0;0;0;0;0
2020-08-25 03:45:00;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0
2020-08-25 04:00:00;2;3;1;0;1;0;1;1;0;0;0;2;0;0;0;0;0;0
2020-08-25 04:15:00;1;1;0;0;0;2;3;3;1;0;1;0;0;0;0;0;0;0
2020-08-25 04:30:00;1;5;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-08-25 04:45:00;0;0;1;2;1;4;1;1;0;0;0;1;0;0;0;0;0;0
2020-08-25 05:00:00;0;0;0;0;0;0;3;4;2;1;1;1;0;0;0;0;0;0
2020-08-25 05:15:00;5;4;2;0;2;3;3;4;0;2;0;3;0;0;0;0;0;0
2020-08-25 05:30:00;17;13;1;1;5;4;5;6;0;0;0;7;0;0;0;0;0;0
2020-08-25 05:45:00;27;20;4;1;10;3;6;7;9;2;10;9;0;0;0;0;0;0
2020-08-25 06:00:00;17;23;3;7;4;8;10;12;7;3;10;5;0;0;0;0;0;0
2020-08-25 06:15:00;28;23;2;2;13;16;19;21;7;1;7;7;0;0;0;0;0;0
2020-08-25 06:30:00;19;14;0;0;12;12;22;20;5;2;6;7;0;0;0;0;0;0
2020-08-25 06:45:00;39;37;0;1;18;11;18;18;5;6;6;9;0;0;0;0;0;0
2020-08-25 07:00:00;31;26;6;3;18;8;6;20;16;5;18;17;0;0;0;1;0;0
2020-08-25 07:15:00;31;20;6;3;13;10;21;20;9;1;10;4;0;0;0;0;0;0
2020-08-25 07:30:00;29;22;7;7;16;16;15;27;8;2;8;7;0;1;0;0;5;2
2020-08-25 07:45:00;25;33;1;1;23;19;22;29;10;2;13;11;3;0;0;0;0;0
2020-08-25 08:00:00;16;17;12;13;17;19;28;27;4;5;7;6;0;0;0;0;0;0
2020-08-25 08:15:00;21;29;19;11;20;15;42;29;14;2;15;8;0;0;0;0;0;0
2020-08-25 08:30:00;24;27;21;19;20;24;26;26;19;6;22;12;0;0;0;5;0;0
2020-08-25 08:45:00;22;44;23;19;20;19;35;23;10;6;10;14;0;1;0;0;2;1
2020-08-25 09:00:00;19;39;22;13;29;16;27;29;18;1;18;5;0;3;0;0;0;0
2020-08-25 09:15:00;16;30;10;13;16;21;28;28;17;4;17;7;0;2;0;1;2;0
2020-08-25 09:30:00;18;32;15;15;20;15;27;28;17;1;21;4;0;2;0;0;2;0
2020-08-25 09:45:00;24;44;21;25;21;25;37;32;21;5;20;7;1;1;0;0;0;1
2020-08-25 10:00:00;20;41;25;13;26;14;43;38;17;3;19;15;2;3;0;1;1;0
2020-08-25 10:15:00;17;35;19;15;20;20;39;37;22;7;24;9;3;0;1;33;0;0
2020-08-25 10:30:00;23;25;24;14;22;22;49;37;21;8;23;19;0;1;1;1;0;3
2020-08-25 10:45:00;18;26;8;15;8;17;38;32;24;6;26;9;0;0;0;3;0;2
2020-08-25 11:00:00;22;30;16;16;18;18;46;40;20;11;26;13;0;0;0;0;0;0
2020-08-25 11:15:00;17;38;23;17;24;25;35;33;13;15;18;23;0;0;0;0;0;3
2020-08-25 11:30:00;18;33;18;17;18;23;37;29;33;6;35;11;0;0;0;0;0;0
2020-08-25 11:45:00;15;28;19;14;21;15;43;44;18;8;26;14;1;0;0;1;0;5
2020-08-25 12:00:00;15;24;20;12;24;16;40;33;22;4;26;9;0;0;0;0;0;0
2020-08-25 12:15:00;15;23;15;3;16;10;42;42;23;10;25;13;2;0;0;0;2;4
2020-08-25 12:30:00;17;28;18;12;20;17;34;30;25;9;27;17;0;1;0;0;1;0
2020-08-25 12:45:00;18;39;16;12;14;17;33;30;14;13;20;18;0;0;0;0;0;2
2020-08-25 13:00:00;19;48;4;13;8;17;36;34;20;8;22;12;4;1;0;0;1;2
2020-08-25 13:15:00;21;40;12;7;12;19;34;34;25;9;29;11;0;1;0;1;0;0
2020-08-25 13:30:00;12;29;11;20;12;33;35;38;17;8;30;13;0;0;0;5;0;0
2020-08-25 13:45:00;19;31;8;12;9;13;31;36;19;4;26;10;3;0;0;0;0;0
2020-08-25 14:00:00;14;30;10;9;10;14;40;40;263;7;24;13;0;0;0;1;0;1
2020-08-25 14:15:00;16;34;20;20;23;25;34;36;18;8;22;17;1;1;0;0;0;4
2020-08-25 14:30:00;13;34;21;17;24;21;37;23;19;9;23;10;1;0;1;0;0;2
2020-08-25 14:45:00;18;39;22;18;24;21;44;40;26;7;29;16;0;0;0;0;0;0
2020-08-25 15:00:00;9;37;17;13;19;19;32;42;28;4;32;8;0;1;0;0;1;2
2020-08-25 15:15:00;16;32;18;19;25;27;44;40;28;13;29;16;2;2;0;1;2;0
2020-08-25 15:30:00;16;34;22;17;18;21;49;45;26;9;29;11;0;0;0;0;0;0
2020-08-25 15:45:00;22;30;20;18;25;21;48;35;38;11;39;13;1;0;23;0;0;0
2020-08-25 16:00:00;21;34;20;15;22;21;46;40;43;12;48;21;1;2;0;0;0;0
2020-08-25 16:15:00;18;25;14;9;20;21;40;48;37;12;38;21;2;0;6;0;1;0
2020-08-25 16:30:00;14;28;20;12;24;27;37;40;34;12;37;17;0;1;0;1;0;7
2020-08-25 16:45:00;20;29;20;13;20;16;37;38;24;15;35;10;1;2;0;1;0;1
2020-08-25 17:00:00;15;25;12;15;17;23;46;51;31;11;33;18;1;0;0;0;0;25
2020-08-25 17:15:00;17;39;22;22;23;29;49;40;23;14;29;20;0;1;0;0;0;0
2020-08-25 17:30:00;11;29;27;19;30;28;57;35;24;9;28;12;1;0;0;0;0;9
2020-08-25 17:45:00;16;29;10;26;11;28;35;35;14;11;24;12;0;0;0;1;0;0
2020-08-25 18:00:00;13;31;10;19;10;26;45;46;18;6;20;6;4;0;0;0;0;0
2020-08-25 18:15:00;14;30;12;15;19;25;45;44;11;8;18;16;0;0;0;0;0;0
2020-08-25 18:30:00;13;30;10;12;13;15;24;38;18;10;24;17;0;0;0;0;0;7
