DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-06-22 00:00:00;8;2;0;0;0;8;1;8;1;0;0
2020-06-22 00:15:00;4;0;0;0;0;2;4;2;1;1;0
2020-06-22 00:30:00;6;1;1;0;0;1;9;2;6;7;0
2020-06-22 00:45:00;6;0;2;0;0;6;1;6;0;0;0
2020-06-22 01:00:00;6;0;2;0;0;5;4;5;1;4;0
2020-06-22 01:15:00;4;1;2;0;0;2;6;2;6;5;0
2020-06-22 01:30:00;2;0;0;0;0;2;2;2;0;0;0
2020-06-22 01:45:00;5;1;1;0;0;5;4;5;0;3;0
2020-06-22 02:00:00;2;0;0;0;0;3;3;3;0;0;0
2020-06-22 02:15:00;2;0;0;0;0;3;4;3;0;3;0
2020-06-22 02:30:00;1;1;1;0;0;5;6;5;2;4;0
2020-06-22 03:00:00;4;4;3;0;0;6;2;6;1;2;0
2020-06-22 03:15:00;5;5;2;0;0;8;4;8;4;9;0
2020-06-22 03:30:00;11;6;3;0;0;3;4;3;3;3;0
2020-06-22 03:45:00;9;2;2;1;0;4;0;4;1;4;0
2020-06-22 04:00:00;10;2;2;0;0;4;2;4;2;5;0
2020-06-22 04:15:00;10;4;3;0;0;5;0;5;1;2;0
2020-06-22 04:30:00;15;3;1;0;0;8;1;8;0;2;0
2020-06-22 05:00:00;29;2;2;1;2;31;4;32;5;3;0
2020-06-22 05:15:00;44;1;2;0;1;16;3;16;3;6;0
2020-06-22 05:30:00;78;1;1;0;2;48;2;48;3;5;0
2020-06-22 05:45:00;88;4;1;0;0;32;4;32;3;6;0
2020-06-22 06:00:00;84;4;2;0;1;70;10;69;4;10;0
2020-06-22 06:15:00;96;4;0;0;0;52;4;51;4;6;0
2020-06-22 06:30:00;147;4;2;0;1;81;6;81;5;8;0
2020-06-22 06:45:00;184;6;1;0;2;74;12;74;7;4;2
2020-06-22 07:00:00;178;5;2;0;0;58;14;59;4;1;0
2020-06-22 07:15:00;169;6;4;0;1;60;19;59;4;5;0
2020-06-22 07:30:00;168;0;0;0;5;49;16;50;5;3;0
2020-06-22 07:45:00;197;6;5;2;0;66;8;66;3;3;1
2020-06-22 08:00:00;138;4;4;1;1;77;9;77;6;3;0
2020-06-22 08:15:00;119;4;3;0;2;64;15;64;8;4;2
2020-06-22 08:30:00;117;1;0;1;3;69;20;69;9;7;3
2020-06-22 08:45:00;121;1;1;0;1;72;19;72;10;3;0
2020-06-22 09:00:00;115;2;2;0;3;54;17;52;24;8;0
2020-06-22 09:15:00;102;2;2;1;5;78;32;78;22;9;0
2020-06-22 09:30:00;127;7;1;0;5;52;25;53;18;9;2
2020-06-22 09:45:00;103;1;1;0;1;80;22;79;18;10;0
2020-06-22 10:00:00;116;5;0;0;2;77;36;80;21;10;0
2020-06-22 10:15:00;86;3;1;1;1;90;29;90;28;14;0
2020-06-22 10:30:00;108;2;2;0;3;95;27;96;24;7;2
2020-06-22 10:45:00;93;5;1;0;2;114;21;113;30;13;0
2020-06-22 11:00:00;97;4;0;0;1;81;29;83;22;15;0
2020-06-22 11:15:00;104;3;2;0;1;85;32;86;19;6;0
2020-06-22 11:30:00;95;5;0;0;0;104;29;106;22;11;0
2020-06-22 11:45:00;96;3;2;0;0;88;25;90;17;12;0
2020-06-22 12:00:00;98;1;1;0;2;97;28;95;30;6;0
2020-06-22 12:15:00;85;2;2;0;0;117;25;116;25;6;0
2020-06-22 12:30:00;111;8;3;0;1;122;24;123;26;12;0
2020-06-22 12:45:00;83;6;2;2;1;93;25;91;20;9;0
2020-06-22 13:00:00;70;5;3;0;0;110;22;111;20;9;2
2020-06-22 13:15:00;103;3;1;0;1;100;19;98;24;13;0
2020-06-22 13:45:00;110;3;2;0;1;111;16;112;17;7;0
2020-06-22 14:00:00;96;3;2;0;2;107;30;107;12;10;1
2020-06-22 14:15:00;110;2;1;0;1;128;13;128;12;14;0
2020-06-22 14:30:00;116;6;3;0;1;123;18;124;13;10;1
2020-06-22 14:45:00;100;2;1;1;2;124;21;124;20;7;1
2020-06-22 15:00:00;99;9;3;0;1;129;24;128;10;7;3
2020-06-22 15:15:00;116;7;6;0;1;124;25;124;15;11;0
2020-06-22 15:30:00;116;2;4;0;3;138;15;136;19;112;1
2020-06-22 15:45:00;104;4;1;1;3;141;23;140;12;11;0
2020-06-22 16:00:00;123;5;2;0;5;178;16;178;12;9;2
2020-06-22 16:15:00;121;4;4;1;3;176;12;176;12;8;3
2020-06-22 16:30:00;130;2;2;3;3;167;17;166;11;11;3
2020-06-22 16:45:00;114;3;0;0;2;182;20;183;21;5;0
2020-06-22 17:00:00;97;3;3;0;1;189;12;190;22;9;7
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;90;2;0;1;1;143;16;144;11;6;1
2020-06-22 17:45:00;97;3;1;1;0;105;15;105;16;7;1
2020-06-22 18:00:00;86;2;1;0;0;121;16;120;14;6;1
2020-06-22 18:15:00;76;4;1;0;1;113;18;114;9;6;0
2020-06-22 18:30:00;60;5;2;0;1;86;9;85;9;3;0
2020-06-22 18:45:00;69;2;1;0;0;102;6;103;5;7;1
2020-06-22 19:00:00;35;1;0;0;0;77;5;77;3;5;0
2020-06-22 19:15:00;42;1;1;1;0;56;2;56;5;1;0
2020-06-22 19:30:00;35;2;3;0;1;52;3;52;1;1;0
2020-06-22 19:45:00;34;1;1;0;0;50;4;50;3;2;0
2020-06-22 20:00:00;38;5;3;1;0;52;5;51;1;0;1
2020-06-22 20:15:00;31;2;0;0;0;45;2;45;1;0;0
2020-06-22 20:30:00;29;2;0;0;0;34;6;34;9;4;0
2020-06-22 20:45:00;22;1;0;0;1;31;0;31;2;1;0
2020-06-22 21:00:00;40;8;4;0;0;49;3;49;3;1;0
2020-06-22 21:15:00;26;8;3;0;1;23;0;23;1;1;0
2020-06-22 21:30:00;30;1;1;0;0;30;1;30;0;0;0
2020-06-22 21:45:00;10;1;1;0;0;23;2;23;2;0;0
2020-06-22 22:00:00;21;4;2;1;1;29;2;29;3;2;0
2020-06-22 22:15:00;13;1;1;0;1;44;2;45;2;2;0
2020-06-22 22:30:00;9;2;1;1;1;31;2;31;0;0;0
2020-06-22 22:45:00;19;2;2;0;0;8;2;8;0;0;0
2020-06-22 23:00:00;15;1;1;0;0;8;0;8;0;0;0
2020-06-22 23:15:00;12;4;3;0;0;14;7;14;0;1;0
2020-06-22 23:30:00;7;3;3;0;0;8;0;8;0;0;0
2020-06-22 23:45:00;5;0;0;0;0;7;1;7;0;0;0
