DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-29 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:15:00;1;0;0;0;0;0;2;2;3;0;0;0;0;0;0
2020-12-29 00:30:00;2;3;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:45:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-29 01:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:15:00;2;0;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-12-29 01:30:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-29 01:45:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-29 02:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-29 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 02:30:00;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-29 02:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-29 03:00:00;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-29 03:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-29 03:30:00;3;1;0;1;2;3;0;0;1;0;0;0;0;0;0
2020-12-29 03:45:00;1;2;0;1;1;0;0;2;0;0;0;0;0;0;0
2020-12-29 04:00:00;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0
2020-12-29 04:15:00;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-29 04:30:00;2;2;0;2;2;1;1;0;0;0;0;0;0;0;0
2020-12-29 04:45:00;3;3;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-12-29 05:00:00;3;4;0;6;3;2;0;0;0;0;0;0;0;0;0
2020-12-29 05:15:00;7;5;0;5;6;5;1;0;1;0;0;0;0;0;0
2020-12-29 05:30:00;9;2;0;2;2;5;2;2;2;0;0;0;0;0;0
2020-12-29 05:45:00;11;6;0;4;4;7;3;3;3;0;0;0;0;0;0
