DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-03-07 00:00:00;0;19;10;17;10;0;0
2020-03-07 00:15:00;0;25;17;31;17;3;3
2020-03-07 00:30:00;0;24;15;18;20;1;1
2020-03-07 00:45:00;0;14;9;26;21;1;1
2020-03-07 01:00:00;0;13;8;34;8;0;0
2020-03-07 01:15:00;0;14;10;10;12;1;1
2020-03-07 01:30:00;1;9;8;18;12;1;1
2020-03-07 01:45:00;0;14;12;16;12;1;1
2020-03-07 02:00:00;0;13;7;9;8;0;0
2020-03-07 02:15:00;0;6;6;17;7;1;1
2020-03-07 02:30:00;0;5;4;9;9;0;0
2020-03-07 02:45:00;0;6;4;8;6;1;1
2020-03-07 03:00:00;0;7;0;8;1;0;0
2020-03-07 03:15:00;0;4;4;6;7;1;1
2020-03-07 03:30:00;0;2;3;12;6;0;0
2020-03-07 03:45:00;0;2;0;6;4;1;1
2020-03-07 04:00:00;0;8;5;19;6;0;0
2020-03-07 04:15:00;0;5;10;10;2;0;0
2020-03-07 04:30:00;0;8;2;10;7;0;0
2020-03-07 04:45:00;0;2;2;13;7;0;0
2020-03-07 05:00:00;0;18;7;17;8;0;0
2020-03-07 05:15:00;0;17;18;20;18;0;0
2020-03-07 05:30:00;0;34;26;23;17;0;0
2020-03-07 05:45:00;1;25;21;57;33;0;0
2020-03-07 06:00:00;0;21;9;56;32;1;1
2020-03-07 06:15:00;0;27;21;49;36;0;0
2020-03-07 06:30:00;0;25;15;36;28;2;2
2020-03-07 06:45:00;0;27;18;27;19;1;1
2020-03-07 07:00:00;0;35;19;33;22;0;0
2020-03-07 07:15:00;0;34;26;36;24;3;3
2020-03-07 07:30:00;1;46;38;44;35;2;2
2020-03-07 07:45:00;1;50;36;60;41;1;1
2020-03-07 08:00:00;0;52;38;49;35;2;2
2020-03-07 08:15:00;3;58;54;60;61;2;2
2020-03-07 08:30:00;3;61;49;58;73;4;3
2020-03-07 08:45:00;22;72;75;83;77;0;1
2020-03-07 09:00:00;5;80;84;75;73;4;4
2020-03-07 09:15:00;12;100;83;89;71;1;1
2020-03-07 09:30:00;5;121;102;83;77;3;3
2020-03-07 09:45:00;3;105;112;106;92;2;2
2020-03-07 10:00:00;4;92;88;100;88;1;0
2020-03-07 10:15:00;2;114;109;107;119;3;4
2020-03-07 10:30:00;11;130;124;119;109;2;2
2020-03-07 10:45:00;15;137;132;116;132;2;2
2020-03-07 11:00:00;20;121;119;105;130;3;3
2020-03-07 11:15:00;8;129;130;133;135;1;1
2020-03-07 11:30:00;3;128;122;114;125;4;3
2020-03-07 11:45:00;12;124;106;141;151;1;2
2020-03-07 12:00:00;1;118;114;114;118;1;1
2020-03-07 12:15:00;9;117;113;130;156;2;2
2020-03-07 12:30:00;1;106;119;117;140;4;4
2020-03-07 12:45:00;5;99;114;140;153;2;2
2020-03-07 13:00:00;5;122;105;135;141;2;2
2020-03-07 13:15:00;11;107;111;136;157;2;2
2020-03-07 13:30:00;10;105;110;124;145;2;2
2020-03-07 13:45:00;9;110;122;138;135;2;2
2020-03-07 14:00:00;4;103;103;117;136;1;1
2020-03-07 14:15:00;26;121;120;123;130;2;2
2020-03-07 14:30:00;4;114;132;108;121;3;3
2020-03-07 14:45:00;6;106;104;122;136;3;3
2020-03-07 15:00:00;2;105;112;106;132;1;1
2020-03-07 15:15:00;38;92;96;118;114;3;3
2020-03-07 15:30:00;14;86;87;118;114;2;2
2020-03-07 15:45:00;22;105;117;120;108;1;1
2020-03-07 16:00:00;17;102;87;95;99;3;3
2020-03-07 16:15:00;12;88;103;102;112;2;2
2020-03-07 16:30:00;20;97;102;104;102;3;3
2020-03-07 16:45:00;6;97;99;118;124;2;2
2020-03-07 17:00:00;3;99;82;113;107;3;2
2020-03-07 17:15:00;12;90;88;108;113;1;2
2020-03-07 17:30:00;2;114;125;117;114;1;1
2020-03-07 17:45:00;9;112;108;120;140;2;2
2020-03-07 18:00:00;3;107;98;111;95;3;3
2020-03-07 18:15:00;6;113;89;110;118;0;0
2020-03-07 18:30:00;1;91;74;89;89;3;4
2020-03-07 18:45:00;7;102;112;117;123;3;3
2020-03-07 19:00:00;2;99;106;98;82;1;0
2020-03-07 19:15:00;1;90;91;78;88;2;3
2020-03-07 19:30:00;18;88;66;70;61;3;3
2020-03-07 19:45:00;12;71;68;75;81;1;1
2020-03-07 20:00:00;4;66;82;65;78;2;2
2020-03-07 20:15:00;4;53;53;70;73;4;4
2020-03-07 20:30:00;21;47;42;65;65;2;2
2020-03-07 20:45:00;1;59;53;69;55;0;0
2020-03-07 21:00:00;0;59;47;60;48;3;3
2020-03-07 21:15:00;12;34;44;59;52;1;1
2020-03-07 21:30:00;0;38;31;49;39;1;1
2020-03-07 21:45:00;0;51;35;56;38;1;1
2020-03-07 22:00:00;0;46;35;52;57;2;1
2020-03-07 22:15:00;2;36;39;54;60;3;4
2020-03-07 22:30:00;0;30;35;63;55;1;1
2020-03-07 22:45:00;4;32;30;67;60;1;1
2020-03-07 23:00:00;0;42;26;48;37;2;2
2020-03-07 23:15:00;0;36;24;51;38;1;1
2020-03-07 23:30:00;3;29;17;46;40;1;1
2020-03-07 23:45:00;0;31;23;51;31;0;0
