DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-08-20 00:00:00;7;9;6;4;0;0
2019-08-20 00:15:00;14;13;12;11;0;0
2019-08-20 00:30:00;7;5;11;2;0;0
2019-08-20 00:45:00;14;8;5;1;0;0
2019-08-20 01:00:00;3;7;9;5;0;0
2019-08-20 01:15:00;7;2;7;5;0;0
2019-08-20 01:30:00;6;8;9;3;0;0
2019-08-20 01:45:00;3;4;7;3;0;0
2019-08-20 02:00:00;7;7;7;4;0;0
2019-08-20 02:15:00;4;5;9;8;0;0
2019-08-20 02:30:00;5;3;9;7;0;0
2019-08-20 02:45:00;8;5;10;13;0;0
2019-08-20 03:00:00;6;7;3;4;0;0
2019-08-20 03:15:00;8;6;6;3;0;0
2019-08-20 03:30:00;6;4;1;2;0;0
2019-08-20 03:45:00;10;7;9;6;0;0
2019-08-20 04:00:00;11;7;2;1;0;0
2019-08-20 04:15:00;10;9;6;4;0;0
2019-08-20 04:30:00;15;11;19;4;0;0
2019-08-20 04:45:00;17;16;25;18;0;0
2019-08-20 05:00:00;24;16;22;23;0;0
2019-08-20 05:15:00;22;20;58;29;0;0
2019-08-20 05:30:00;43;44;114;114;0;0
2019-08-20 05:45:00;39;38;108;89;0;0
2019-08-20 06:00:00;68;55;113;94;0;0
2019-08-20 06:15:00;59;60;151;126;0;0
2019-08-20 06:30:00;55;67;158;150;2;0
2019-08-20 06:45:00;55;64;150;136;0;0
2019-08-20 07:00:00;56;66;132;149;2;0
2019-08-20 07:15:00;68;74;135;140;1;0
2019-08-20 07:30:00;67;62;147;148;1;0
2019-08-20 07:45:00;65;88;139;165;5;5
2019-08-20 08:00:00;70;76;130;128;2;0
2019-08-20 08:15:00;67;66;110;136;1;0
2019-08-20 08:30:00;76;71;7;232;2;0
2019-08-20 08:45:00;71;74;10;221;8;0
2019-08-20 09:00:00;79;77;4;174;9;0
2019-08-20 09:15:00;85;80;8;178;12;1
2019-08-20 09:30:00;94;96;9;211;23;0
2019-08-20 09:45:00;67;63;9;170;2;0
2019-08-20 10:00:00;101;81;7;163;18;0
2019-08-20 10:15:00;80;103;6;173;15;0
2019-08-20 10:30:00;96;105;8;164;3;0
2019-08-20 10:45:00;87;94;6;195;1;0
2019-08-20 11:00:00;102;108;4;186;20;0
2019-08-20 11:15:00;85;96;10;167;6;0
2019-08-20 11:30:00;112;119;2;181;8;0
2019-08-20 11:45:00;92;88;11;180;4;0
2019-08-20 12:00:00;108;110;4;175;3;0
2019-08-20 12:15:00;90;104;3;149;1;0
2019-08-20 12:30:00;97;127;4;138;5;0
2019-08-20 12:45:00;85;92;6;130;9;0
2019-08-20 13:00:00;119;117;14;148;5;0
2019-08-20 13:15:00;99;89;96;89;13;0
2019-08-20 13:30:00;106;96;114;81;13;0
2019-08-20 13:45:00;102;103;119;108;13;0
2019-08-20 14:00:00;145;167;104;83;24;0
2019-08-20 14:15:00;146;166;117;104;2;0
2019-08-20 14:30:00;131;170;108;97;17;0
2019-08-20 14:45:00;126;138;84;68;14;0
2019-08-20 15:00:00;146;187;109;91;5;0
2019-08-20 15:15:00;173;206;111;91;4;0
2019-08-20 15:30:00;131;179;92;77;0;0
2019-08-20 15:45:00;159;213;99;83;19;3
2019-08-20 16:00:00;177;212;96;98;13;1
2019-08-20 16:15:00;155;183;84;90;3;10
2019-08-20 16:30:00;146;211;112;102;2;0
2019-08-20 16:45:00;170;185;120;112;4;1
2019-08-20 17:00:00;149;196;108;105;3;0
2019-08-20 17:15:00;128;173;86;90;1;0
2019-08-20 17:30:00;166;225;120;93;4;0
2019-08-20 17:45:00;128;168;91;85;10;0
2019-08-20 18:00:00;130;142;93;79;0;0
2019-08-20 18:15:00;101;108;75;81;3;0
2019-08-20 18:30:00;108;128;82;65;2;0
2019-08-20 18:45:00;103;105;76;67;8;0
2019-08-20 19:00:00;79;91;67;48;9;0
2019-08-20 19:15:00;85;87;45;48;0;0
2019-08-20 19:30:00;66;70;48;38;0;0
2019-08-20 19:45:00;73;69;64;52;2;0
2019-08-20 20:00:00;64;89;42;39;1;0
2019-08-20 20:15:00;63;74;54;40;0;0
2019-08-20 20:30:00;28;40;46;30;6;0
2019-08-20 20:45:00;32;29;31;28;0;1
2019-08-20 21:00:00;54;38;46;25;0;0
2019-08-20 21:15:00;36;31;47;35;0;0
2019-08-20 21:30:00;41;33;37;34;0;0
2019-08-20 21:45:00;38;46;25;15;0;0
2019-08-20 22:00:00;73;60;30;20;0;0
2019-08-20 22:15:00;32;24;23;14;0;0
2019-08-20 22:30:00;25;26;28;22;0;0
2019-08-20 22:45:00;15;17;19;19;0;0
2019-08-20 23:00:00;17;16;24;18;0;0
2019-08-20 23:15:00;13;11;18;20;0;0
2019-08-20 23:30:00;8;11;17;13;0;0
2019-08-20 23:45:00;19;13;12;9;0;0
