DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-12-28 00:00:00;13;0;12;0;0;0;0;0;0;0;0;0
2019-12-28 00:15:00;19;0;12;0;0;0;0;0;0;0;0;0
2019-12-28 00:30:00;25;0;23;0;0;0;0;0;0;0;0;0
2019-12-28 00:45:00;17;0;18;0;0;0;0;0;0;0;0;0
2019-12-28 01:00:00;17;0;11;0;0;0;0;0;0;0;0;0
2019-12-28 01:15:00;17;0;11;0;0;0;0;0;0;0;0;0
2019-12-28 01:30:00;15;0;15;0;0;0;0;0;0;0;0;0
2019-12-28 01:45:00;8;0;14;0;0;0;0;0;0;0;0;0
2019-12-28 02:00:00;7;0;12;0;0;0;0;0;0;0;0;0
2019-12-28 02:15:00;12;0;8;0;0;0;0;0;0;0;0;0
2019-12-28 02:30:00;4;0;4;0;0;0;0;0;0;0;0;0
2019-12-28 02:45:00;6;0;7;0;0;0;0;0;0;0;0;0
2019-12-28 03:00:00;8;0;14;0;0;0;0;0;0;0;0;0
2019-12-28 03:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2019-12-28 03:30:00;6;0;6;0;0;0;0;0;0;0;0;0
2019-12-28 03:45:00;3;0;7;0;0;0;0;0;0;0;0;0
2019-12-28 04:00:00;7;0;5;0;0;0;0;0;0;0;0;0
2019-12-28 04:15:00;4;0;3;0;0;0;0;0;0;0;0;0
2019-12-28 04:30:00;6;0;12;0;0;0;0;0;0;0;0;0
2019-12-28 04:45:00;2;0;9;0;0;0;0;0;0;0;0;0
2019-12-28 05:00:00;4;0;8;0;0;0;0;0;0;0;0;0
2019-12-28 05:15:00;5;0;16;0;0;0;0;0;0;0;0;0
2019-12-28 05:30:00;8;0;33;0;0;0;0;0;0;0;0;0
2019-12-28 05:45:00;13;0;18;0;0;0;0;0;0;0;0;0
2019-12-28 06:00:00;13;0;20;0;0;0;0;0;0;0;0;0
2019-12-28 06:15:00;3;0;10;0;0;0;0;0;0;0;0;0
2019-12-28 06:30:00;13;0;18;0;0;0;0;0;0;0;0;0
2019-12-28 06:45:00;17;0;15;0;0;0;0;0;0;0;0;0
2019-12-28 07:00:00;17;0;16;0;0;0;0;0;0;0;0;0
2019-12-28 07:15:00;17;0;23;0;0;0;0;0;0;0;0;0
2019-12-28 07:30:00;12;0;32;0;0;0;0;0;0;0;0;0
2019-12-28 07:45:00;29;0;36;0;0;0;0;0;0;0;0;0
2019-12-28 08:00:00;26;0;41;0;0;0;0;0;0;0;0;0
2019-12-28 08:15:00;27;0;47;0;0;0;0;0;0;1;0;0
2019-12-28 08:30:00;33;0;68;0;1;0;0;0;0;1;0;0
2019-12-28 08:45:00;37;0;73;0;0;0;0;0;0;0;0;0
2019-12-28 09:00:00;40;0;93;0;4;0;0;0;0;1;0;0
2019-12-28 09:15:00;57;0;96;0;3;0;0;0;0;0;0;0
2019-12-28 09:30:00;56;0;119;0;3;0;0;0;0;0;0;0
2019-12-28 09:45:00;66;0;114;0;11;0;0;0;0;2;0;0
2019-12-28 10:00:00;54;0;115;0;4;2;0;0;0;1;0;0
2019-12-28 10:15:00;70;0;134;0;1;3;0;0;0;4;0;0
2019-12-28 10:30:00;77;0;134;0;1;1;0;0;0;3;1;0
2019-12-28 10:45:00;75;0;130;0;1;0;0;0;0;1;0;0
2019-12-28 11:00:00;92;0;112;0;1;2;0;0;0;4;0;0
