DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-27 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 00:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-27 00:30:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-27 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-27 01:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-27 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-27 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:00:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-11-27 03:15:00;0;0;1;0;0;0;2;2;0;0;0;0;0;0
2020-11-27 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 03:45:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:00:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-27 04:30:00;0;0;0;0;0;0;4;4;0;0;0;0;0;0
2020-11-27 04:45:00;0;0;6;7;0;0;3;2;0;0;0;0;0;0
2020-11-27 05:00:00;0;0;4;4;0;0;3;3;0;0;0;0;0;0
2020-11-27 05:15:00;0;0;4;3;0;0;6;6;0;0;0;0;0;0
2020-11-27 05:30:00;0;0;3;3;0;0;6;5;0;0;0;0;0;0
2020-11-27 05:45:00;0;0;15;12;0;0;8;9;0;0;0;0;0;0
2020-11-27 06:00:00;0;0;6;5;0;0;8;7;0;0;0;0;0;0
2020-11-27 06:15:00;0;0;7;10;0;0;14;15;0;0;0;0;0;0
2020-11-27 06:30:00;0;0;12;12;0;0;17;23;0;0;0;0;0;0
2020-11-27 06:45:00;0;0;16;15;0;0;9;9;0;0;0;0;0;0
2020-11-27 07:00:00;0;0;16;13;0;0;15;17;0;0;0;0;0;0
2020-11-27 07:15:00;0;0;22;22;0;0;14;19;1;0;0;0;0;0
2020-11-27 07:30:00;0;0;22;20;0;0;22;26;1;0;0;0;0;0
2020-11-27 07:45:00;0;0;26;23;0;0;18;20;0;0;0;0;0;0
2020-11-27 08:00:00;0;0;28;25;0;0;15;15;0;0;0;0;0;0
2020-11-27 08:15:00;0;0;28;23;0;0;12;13;0;0;0;0;0;0
2020-11-27 08:30:00;0;0;26;23;0;0;11;13;3;0;0;0;0;0
2020-11-27 08:45:00;0;0;14;13;0;0;8;9;0;0;0;0;0;0
2020-11-27 09:00:00;0;0;23;21;0;0;14;10;0;0;0;0;0;0
2020-11-27 09:15:00;0;0;21;18;0;0;8;10;0;0;0;0;0;0
2020-11-27 09:30:00;0;0;26;22;0;0;20;21;0;0;0;0;0;0
2020-11-27 09:45:00;0;0;25;25;0;0;14;15;0;0;0;0;0;0
2020-11-27 10:00:00;0;0;18;18;0;0;16;17;0;0;0;0;0;0
2020-11-27 10:15:00;0;0;19;17;0;0;11;15;1;0;0;1;0;0
2020-11-27 10:30:00;0;0;16;18;0;0;14;14;0;0;0;0;0;0
2020-11-27 10:45:00;0;0;17;17;0;0;13;12;0;1;0;0;0;0
2020-11-27 11:00:00;0;0;26;21;0;0;10;8;0;0;0;1;1;0
2020-11-27 11:15:00;0;0;17;10;0;0;13;17;0;1;0;0;0;0
2020-11-27 11:30:00;0;0;25;23;0;0;14;12;0;0;0;1;3;0
2020-11-27 11:45:00;0;0;24;21;0;0;15;16;0;0;0;0;0;0
2020-11-27 12:00:00;0;0;31;23;0;0;9;12;0;0;0;0;0;0
2020-11-27 12:15:00;0;0;31;21;0;0;5;5;0;0;0;0;0;0
2020-11-27 12:30:00;0;0;24;23;0;0;12;16;1;1;0;0;0;0
2020-11-27 12:45:00;0;0;24;18;0;0;12;16;0;0;0;0;0;0
2020-11-27 13:00:00;0;0;27;21;0;0;9;14;0;0;0;2;0;0
2020-11-27 13:15:00;0;0;33;25;0;0;11;13;0;0;0;0;0;0
2020-11-27 13:30:00;0;0;30;28;0;0;19;19;0;0;0;2;1;0
2020-11-27 13:45:00;0;0;34;28;0;0;11;11;0;0;0;1;0;0
2020-11-27 14:00:00;0;0;26;25;0;0;13;14;0;0;0;0;0;0
2020-11-27 14:15:00;0;0;29;26;0;0;9;11;1;0;0;1;0;0
2020-11-27 14:30:00;0;0;40;37;0;0;11;12;1;0;0;0;0;0
2020-11-27 14:45:00;0;0;36;27;0;0;13;13;2;1;0;0;0;0
