DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-03-09 00:00:00;0;5;1;0;1;6;2;5;1;5;4;4;1
2020-03-09 00:15:00;0;9;7;1;0;3;0;8;3;0;8;7;2
2020-03-09 00:30:00;0;5;4;0;0;5;0;3;2;0;2;5;3
2020-03-09 00:45:00;0;3;1;0;3;4;2;3;1;1;6;5;3
2020-03-09 01:00:00;0;2;1;0;1;0;0;4;4;1;6;2;1
2020-03-09 01:15:00;0;3;2;0;0;2;2;4;0;1;1;1;2
2020-03-09 01:30:00;0;4;3;0;2;4;1;4;0;0;1;1;3
2020-03-09 01:45:00;0;0;1;0;1;3;1;5;0;0;3;1;0
2020-03-09 02:00:00;0;5;0;0;0;3;1;5;1;0;5;2;1
2020-03-09 02:15:00;0;0;0;0;2;3;0;2;0;0;2;2;2
2020-03-09 02:30:00;0;0;1;0;3;1;0;0;0;0;3;2;2
2020-03-09 02:45:00;0;5;4;0;0;3;0;1;1;0;1;0;0
2020-03-09 03:00:00;0;2;2;0;2;5;0;3;0;0;2;0;1
2020-03-09 03:15:00;0;2;0;0;0;1;2;0;0;0;0;2;1
2020-03-09 03:30:00;0;1;1;0;2;2;0;1;1;0;4;2;1
2020-03-09 03:45:00;0;0;1;0;1;3;1;5;1;5;3;4;1
2020-03-09 04:00:00;0;4;2;0;0;6;0;5;2;1;2;3;1
2020-03-09 04:15:00;0;6;2;0;3;6;1;7;0;2;3;6;2
2020-03-09 04:30:00;0;2;2;0;1;9;1;8;1;0;17;15;4
2020-03-09 04:45:00;0;10;3;2;1;9;3;20;4;0;23;22;3
2020-03-09 05:00:00;0;14;9;2;3;15;9;23;12;2;49;66;10
2020-03-09 05:15:00;0;17;15;0;9;22;11;56;28;7;77;90;16
2020-03-09 05:30:00;0;20;25;1;16;38;16;62;43;3;68;86;17
2020-03-09 05:45:00;0;17;18;0;23;47;14;64;48;1;55;54;31
2020-03-09 06:00:00;0;22;18;1;24;66;9;48;47;2;66;72;19
2020-03-09 06:15:00;0;45;29;1;20;51;17;82;78;4;71;96;28
2020-03-09 06:30:00;0;38;37;6;31;51;18;115;126;6;84;90;36
2020-03-09 06:45:00;0;35;31;2;26;49;14;133;158;3;80;97;43
2020-03-09 07:00:00;0;42;48;4;36;59;13;118;139;8;81;85;42
2020-03-09 07:15:00;0;40;43;3;52;78;19;140;172;4;91;72;70
2020-03-09 07:30:00;0;65;66;10;53;79;27;172;187;9;112;113;92
2020-03-09 07:45:00;0;61;60;14;45;62;28;122;148;10;87;85;85
2020-03-09 08:00:00;0;60;64;9;47;69;20;145;157;8;110;112;71
2020-03-09 08:15:00;0;53;49;8;52;53;16;91;114;14;82;91;73
2020-03-09 08:30:00;0;58;53;11;60;72;30;108;106;13;84;79;72
2020-03-09 08:45:00;0;57;50;11;41;49;12;95;80;16;56;67;41
2020-03-09 09:00:00;0;55;51;8;42;47;20;75;61;10;59;62;36
2020-03-09 09:15:00;0;46;37;7;41;58;22;84;79;11;60;47;38
2020-03-09 09:30:00;0;61;43;4;46;55;23;81;60;14;60;52;43
2020-03-09 09:45:00;0;57;52;12;48;60;18;69;63;6;66;55;37
2020-03-09 10:00:00;0;59;51;13;52;54;35;69;50;14;66;58;56
2020-03-09 10:15:00;0;68;56;7;44;68;16;68;45;18;56;46;48
2020-03-09 10:30:00;0;59;52;11;45;53;17;66;52;18;58;49;39
2020-03-09 10:45:00;0;79;51;9;44;61;31;71;49;10;69;62;55
2020-03-09 11:00:00;0;71;45;6;58;60;23;63;42;13;59;51;40
2020-03-09 11:15:00;0;72;52;5;56;64;21;62;32;13;66;61;61
2020-03-09 11:30:00;0;66;57;13;40;64;24;64;43;12;57;50;41
2020-03-09 11:45:00;0;59;53;10;45;60;28;68;44;13;57;61;53
2020-03-09 12:00:00;0;86;59;16;47;66;28;51;46;10;49;51;41
2020-03-09 12:15:00;0;49;63;11;41;60;27;65;27;12;56;51;37
