DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-09-01 00:00:00;5;3;1;1;4;1;2;0;1;12;5;1;1
2020-09-01 00:15:00;4;0;2;1;4;7;0;4;4;8;7;1;2
2020-09-01 00:30:00;4;0;2;3;2;11;2;4;1;4;2;0;1
2020-09-01 00:45:00;8;3;3;1;5;11;0;0;0;2;8;4;3
2020-09-01 01:00:00;8;1;0;0;1;10;3;3;1;1;1;1;0
2020-09-01 01:15:00;4;0;0;0;0;5;0;1;1;2;2;0;0
2020-09-01 01:30:00;0;1;2;3;2;8;3;2;2;5;4;1;2
2020-09-01 01:45:00;6;0;0;0;0;8;0;0;0;0;1;2;0
2020-09-01 02:00:00;4;1;2;0;0;11;10;0;0;1;1;0;2
2020-09-01 02:15:00;5;1;1;2;4;10;8;3;1;3;2;0;1
2020-09-01 02:30:00;2;1;0;1;1;9;8;1;0;0;3;0;0
2020-09-01 02:45:00;6;3;1;0;0;7;9;3;1;3;2;0;1
2020-09-01 03:00:00;5;1;1;1;2;7;6;1;1;4;0;1;1
2020-09-01 03:15:00;2;0;0;3;4;10;5;4;2;3;3;1;0
2020-09-01 03:30:00;6;0;1;2;5;8;1;1;1;1;1;0;1
2020-09-01 03:45:00;7;2;1;0;4;12;7;1;1;1;1;0;2
2020-09-01 04:00:00;3;1;0;1;2;10;6;0;0;0;1;3;0
2020-09-01 04:15:00;13;2;2;1;3;15;13;1;1;2;3;0;2
2020-09-01 04:30:00;6;2;1;1;5;17;16;4;0;0;2;0;1
2020-09-01 04:45:00;8;3;1;8;9;19;14;3;1;4;1;0;1
2020-09-01 05:00:00;25;19;3;2;14;22;16;4;3;3;2;0;3
2020-09-01 05:15:00;21;9;6;11;22;39;21;12;4;5;4;0;6
2020-09-01 05:30:00;23;16;7;20;38;40;39;12;6;4;3;2;7
2020-09-01 05:45:00;45;28;6;15;26;49;54;20;11;8;5;0;6
2020-09-01 06:00:00;37;27;6;17;25;54;52;16;6;8;3;0;5
2020-09-01 06:15:00;46;39;5;27;37;65;64;26;19;8;8;2;6
2020-09-01 06:30:00;40;47;11;44;53;82;89;45;34;26;6;2;11
2020-09-01 06:45:00;41;43;16;67;49;105;123;76;56;37;20;7;17
2020-09-01 07:00:00;57;49;19;48;44;74;87;53;38;31;16;3;17
2020-09-01 07:15:00;55;58;19;53;52;98;89;47;35;39;23;11;19
2020-09-01 07:30:00;57;54;17;66;68;93;101;63;48;50;30;8;18
2020-09-01 07:45:00;58;50;18;72;55;108;129;71;56;49;26;11;17
2020-09-01 08:00:00;50;42;15;57;37;94;98;70;44;44;33;20;13
2020-09-01 08:15:00;56;48;10;60;40;88;104;55;41;48;29;14;11
2020-09-01 08:30:00;52;41;11;69;37;85;95;71;49;54;30;9;12
2020-09-01 08:45:00;52;50;16;59;27;88;96;61;51;48;29;12;17
2020-09-01 09:00:00;50;46;15;54;31;79;91;70;50;51;33;13;15
2020-09-01 09:15:00;71;50;16;63;36;90;83;53;47;58;43;13;15
2020-09-01 09:30:00;77;63;22;58;39;97;82;43;42;51;46;18;22
2020-09-01 09:45:00;79;62;23;63;35;92;87;55;48;53;48;18;23
2020-09-01 10:00:00;83;56;8;73;38;74;64;51;42;63;47;23;7
2020-09-01 10:15:00;69;65;17;64;34;97;77;58;49;60;43;23;15
2020-09-01 10:30:00;71;63;19;83;42;94;84;67;47;72;66;31;16
2020-09-01 10:45:00;75;67;19;51;36;91;85;60;55;93;62;21;17
2020-09-01 11:00:00;74;52;16;68;36;80;82;47;40;80;70;35;16
2020-09-01 11:15:00;87;67;31;76;40;93;91;76;50;71;66;29;19
2020-09-01 11:30:00;81;75;20;81;37;74;80;63;49;86;73;34;20
2020-09-01 11:45:00;82;69;25;80;47;85;102;70;57;98;82;31;23
2020-09-01 12:00:00;81;69;21;86;34;73;85;69;48;95;78;30;22
2020-09-01 12:15:00;73;54;27;56;31;89;95;69;56;92;71;31;26
2020-09-01 12:30:00;71;56;17;69;45;91;106;81;55;92;72;31;16
2020-09-01 12:45:00;72;62;21;67;44;86;84;59;42;87;64;34;20
2020-09-01 13:00:00;82;70;26;54;47;74;66;69;49;99;62;25;27
2020-09-01 13:15:00;78;71;26;57;52;82;84;67;40;97;62;23;22
2020-09-01 13:30:00;70;67;16;69;45;101;77;45;49;84;60;27;13
2020-09-01 13:45:00;82;78;22;75;36;83;88;63;46;95;74;27;22
2020-09-01 14:00:00;67;72;21;85;46;105;100;64;45;87;62;33;19
2020-09-01 14:15:00;72;75;19;73;47;87;99;60;39;94;61;20;22
2020-09-01 14:30:00;87;80;31;63;45;126;100;74;42;85;74;31;32
2020-09-01 14:45:00;84;66;24;63;48;107;95;67;48;82;62;26;26
2020-09-01 15:00:00;72;67;24;72;40;93;94;87;69;111;62;23;23
2020-09-01 15:15:00;79;87;22;71;48;94;98;79;58;116;76;31;22
2020-09-01 15:30:00;94;84;34;85;36;101;93;71;61;122;78;31;31
2020-09-01 15:45:00;82;101;32;81;38;114;88;57;41;117;86;31;20
2020-09-01 16:00:00;104;109;19;77;37;99;92;70;50;118;88;34;21
2020-09-01 16:15:00;96;120;29;87;33;111;108;75;50;108;90;27;28
2020-09-01 16:30:00;99;99;27;68;30;96;111;82;47;131;96;26;24
2020-09-01 16:45:00;88;112;29;83;27;112;104;65;48;107;78;31;25
2020-09-01 17:00:00;101;108;29;61;32;116;84;69;50;127;96;39;27
2020-09-01 17:15:00;103;93;34;66;40;97;88;66;56;108;75;32;31
2020-09-01 17:30:00;69;80;31;71;38;92;80;66;55;134;94;38;30
2020-09-01 17:45:00;67;69;22;69;41;80;94;71;46;125;84;29;20
2020-09-01 18:00:00;64;57;21;61;26;80;72;70;41;125;81;29;20
