DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-09-05 00:00:00;1;1;2;1;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 00:15:00;6;4;2;7;8;6;6;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 00:30:00;4;6;5;3;5;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 00:45:00;4;2;2;2;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 01:00:00;4;2;3;3;4;2;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 01:15:00;0;2;2;4;0;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2019-09-05 01:30:00;5;1;1;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 01:45:00;3;1;2;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 02:00:00;2;0;2;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 02:15:00;0;2;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 02:30:00;1;2;2;0;4;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 02:45:00;0;4;2;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:00:00;1;1;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:15:00;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:30:00;2;2;1;2;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 03:45:00;1;1;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 04:00:00;2;2;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 04:15:00;0;3;1;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 04:30:00;3;7;4;1;12;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 04:45:00;4;0;1;1;6;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 05:00:00;3;7;5;4;26;8;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 05:15:00;5;14;14;6;39;15;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 05:30:00;8;13;15;6;67;24;8;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 05:45:00;10;28;19;3;70;34;11;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 06:00:00;12;14;15;16;30;28;6;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0
2019-09-05 06:15:00;12;24;21;13;74;37;13;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0
2019-09-05 06:30:00;16;24;20;14;118;29;18;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 06:45:00;20;26;28;22;144;37;14;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-05 07:00:00;21;32;27;14;103;32;22;2;0;11;0;0;0;0;0;0;0;2;0;0;0;0
2019-09-05 07:15:00;20;42;31;15;113;21;30;2;0;7;0;0;0;0;0;0;0;0;0;0;0;2
2019-09-05 07:30:00;21;41;27;21;142;23;41;10;0;16;0;0;0;1;0;0;0;1;1;2;0;0
2019-09-05 07:45:00;21;43;47;24;129;25;29;4;0;9;0;0;0;0;0;0;0;0;0;2;0;1
2019-09-05 08:00:00;25;30;32;27;102;23;31;8;0;12;0;0;0;2;0;0;0;0;0;1;0;0
2019-09-05 08:15:00;31;45;50;28;101;33;31;3;0;11;0;0;0;4;5;0;2;0;0;0;0;0
2019-09-05 08:30:00;23;40;30;21;72;25;22;4;0;12;0;0;0;3;2;0;0;0;0;0;0;1
2019-09-05 08:45:00;20;40;26;17;77;28;25;2;0;11;0;0;0;1;0;0;0;1;2;0;0;2
2019-09-05 09:00:00;33;34;28;14;75;20;20;3;0;13;0;0;0;5;12;0;0;2;0;1;0;0
2019-09-05 09:15:00;16;26;32;16;64;15;30;5;0;9;0;6;0;3;1;0;0;3;2;0;0;0
2019-09-05 09:30:00;19;34;16;12;64;25;34;3;0;7;0;2;0;4;0;0;0;0;0;0;0;0
2019-09-05 09:45:00;31;38;37;18;73;30;27;2;0;10;0;0;0;2;0;4;0;1;0;1;1;0
2019-09-05 10:00:00;17;35;31;24;62;15;35;4;0;9;0;1;9;4;0;0;0;0;0;2;2;0
2019-09-05 10:15:00;27;32;33;29;62;16;35;3;0;8;0;4;4;1;0;0;0;1;1;1;0;0
2019-09-05 10:30:00;37;41;27;26;57;21;50;3;0;16;0;0;0;2;1;0;0;1;4;0;0;0
2019-09-05 10:45:00;25;37;28;21;70;22;31;2;0;19;0;3;70;5;4;0;0;5;1;0;0;0
2019-09-05 11:00:00;24;32;33;22;64;17;36;6;0;14;0;0;0;8;10;0;0;0;0;5;8;0
2019-09-05 11:15:00;35;33;35;28;76;15;34;2;0;10;0;1;1;6;22;0;0;0;0;0;0;0
2019-09-05 11:30:00;30;37;27;30;69;12;40;2;0;10;0;0;1;4;11;0;0;0;0;0;0;0
2019-09-05 11:45:00;21;41;35;32;78;15;37;4;0;11;0;1;1;2;5;1;0;0;0;2;2;0
2019-09-05 12:00:00;37;38;25;27;56;14;50;2;0;15;0;2;2;3;1;0;0;0;0;0;0;0
