DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-11-16 00:00:00;3;2;2;3;1;5;1;0;1
2020-11-16 00:15:00;2;2;2;5;2;1;1;0;1
2020-11-16 00:30:00;0;0;1;1;3;5;3;0;3
2020-11-16 00:45:00;7;3;1;0;1;1;2;0;0
2020-11-16 01:00:00;1;1;1;3;0;4;2;0;4
2020-11-16 01:15:00;2;2;1;2;1;2;0;0;5
2020-11-16 01:30:00;2;1;1;2;0;1;0;0;1
2020-11-16 01:45:00;2;0;0;3;1;1;2;0;0
2020-11-16 02:00:00;0;1;2;1;1;3;0;0;1
2020-11-16 02:15:00;4;1;0;3;0;0;0;0;3
2020-11-16 02:30:00;3;1;0;1;0;3;1;0;3
2020-11-16 02:45:00;2;0;0;1;0;3;1;0;6
2020-11-16 03:00:00;4;3;0;3;2;0;1;0;4
2020-11-16 03:15:00;3;1;1;1;0;0;1;0;2
2020-11-16 03:30:00;1;1;1;5;0;3;1;0;2
2020-11-16 03:45:00;4;6;0;7;0;3;2;0;5
2020-11-16 04:00:00;3;1;1;5;1;2;2;0;1
2020-11-16 04:15:00;5;0;0;5;0;4;1;0;2
2020-11-16 04:30:00;6;7;4;2;1;5;5;0;3
2020-11-16 04:45:00;10;8;1;15;4;9;7;0;6
2020-11-16 05:00:00;21;8;5;16;11;18;11;0;5
2020-11-16 05:15:00;34;10;3;28;9;42;35;0;5
2020-11-16 05:30:00;49;27;5;21;13;36;35;0;8
2020-11-16 05:45:00;41;16;7;35;18;43;46;0;17
2020-11-16 06:00:00;27;15;4;30;25;45;48;0;19
2020-11-16 06:15:00;34;14;8;29;22;53;65;0;17
2020-11-16 06:30:00;56;38;12;34;22;98;107;0;20
2020-11-16 06:45:00;58;43;8;34;32;104;114;0;30
2020-11-16 07:00:00;54;32;14;29;15;135;132;0;24
2020-11-16 07:15:00;62;31;11;31;27;188;161;0;31
2020-11-16 07:30:00;66;48;14;43;29;148;121;0;25
2020-11-16 07:45:00;77;64;15;49;35;132;132;0;23
2020-11-16 08:00:00;49;39;16;32;28;73;86;0;24
2020-11-16 08:15:00;45;27;15;29;27;88;94;0;15
2020-11-16 08:30:00;54;41;29;30;21;65;65;0;26
2020-11-16 08:45:00;65;25;22;33;30;74;77;0;15
2020-11-16 09:00:00;59;38;10;32;30;52;74;0;12
2020-11-16 09:15:00;38;29;16;38;28;51;46;0;20
2020-11-16 09:30:00;63;30;19;47;35;62;66;0;23
2020-11-16 09:45:00;73;37;14;47;46;55;51;0;25
2020-11-16 10:00:00;67;51;11;38;36;50;65;0;26
2020-11-16 10:15:00;61;37;20;57;36;53;64;0;28
2020-11-16 10:30:00;61;41;17;37;53;51;64;0;20
2020-11-16 10:45:00;57;46;15;44;37;56;65;0;27
2020-11-16 11:00:00;66;44;22;39;33;48;53;0;33
2020-11-16 11:15:00;76;34;14;41;45;46;56;0;22
2020-11-16 11:30:00;80;52;26;46;36;63;66;0;25
2020-11-16 11:45:00;57;49;16;37;46;54;54;0;26
2020-11-16 12:00:00;65;50;24;45;43;53;70;0;23
2020-11-16 12:15:00;72;57;19;48;47;59;56;0;22
2020-11-16 12:30:00;75;52;18;40;38;51;67;0;20
2020-11-16 12:45:00;77;64;13;41;36;53;61;0;15
2020-11-16 13:00:00;76;64;22;36;41;64;67;0;25
2020-11-16 13:15:00;121;101;21;56;56;68;69;0;11
2020-11-16 13:30:00;95;76;16;55;53;73;65;0;21
2020-11-16 13:45:00;77;53;11;59;61;54;63;0;19
2020-11-16 14:00:00;88;77;19;62;67;61;87;0;21
2020-11-16 14:15:00;76;76;21;64;73;61;65;0;22
2020-11-16 14:30:00;76;75;16;110;99;70;86;0;17
2020-11-16 14:45:00;88;101;26;91;95;65;78;0;14
2020-11-16 15:00:00;108;85;24;78;91;76;81;0;29
2020-11-16 15:15:00;92;88;14;72;79;60;76;0;15
2020-11-16 15:30:00;94;65;14;76;97;89;94;0;26
2020-11-16 15:45:00;104;87;28;83;81;74;80;0;15
2020-11-16 16:00:00;113;97;31;81;84;77;79;0;21
2020-11-16 16:15:00;124;121;31;71;77;79;83;0;20
2020-11-16 16:30:00;100;95;24;70;58;78;81;0;21
2020-11-16 16:45:00;108;90;15;56;67;71;72;0;16
2020-11-16 17:00:00;126;121;39;74;81;95;102;0;26
2020-11-16 17:15:00;116;92;27;68;73;69;64;0;13
2020-11-16 17:30:00;105;91;20;64;45;66;66;0;12
2020-11-16 17:45:00;95;48;23;60;56;64;68;0;13
2020-11-16 18:00:00;88;54;16;57;34;55;55;0;12
2020-11-16 18:15:00;73;48;17;49;41;42;56;0;20
2020-11-16 18:30:00;93;45;20;44;34;55;50;0;9
2020-11-16 18:45:00;63;30;17;38;31;47;41;0;8
2020-11-16 19:00:00;41;20;10;33;24;40;32;0;9
2020-11-16 19:15:00;42;25;10;37;29;30;39;0;4
2020-11-16 19:30:00;38;20;11;24;12;31;27;0;5
2020-11-16 19:45:00;32;15;6;26;13;24;33;0;6
2020-11-16 20:00:00;32;13;3;18;17;39;39;0;3
2020-11-16 20:15:00;38;18;3;25;12;42;34;0;4
2020-11-16 20:30:00;25;13;10;14;8;19;22;0;6
2020-11-16 20:45:00;23;9;3;25;11;25;16;0;4
2020-11-16 21:00:00;22;9;6;19;11;27;18;0;0
2020-11-16 21:15:00;31;13;6;27;14;21;14;0;7
2020-11-16 21:30:00;26;5;3;19;11;15;18;0;5
2020-11-16 21:45:00;15;6;3;45;36;12;12;0;7
2020-11-16 22:00:00;11;12;7;62;50;17;30;0;1
2020-11-16 22:15:00;16;7;2;40;30;21;18;0;2
2020-11-16 22:30:00;10;5;2;19;5;11;5;0;3
2020-11-16 22:45:00;7;3;6;6;2;3;3;0;3
2020-11-16 23:00:00;4;2;2;7;4;8;5;0;1
2020-11-16 23:15:00;7;1;3;8;3;4;7;0;1
2020-11-16 23:30:00;4;3;1;4;1;8;3;0;2
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
