DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-03-14 00:00:00;34;9;6;13;9;13;32;11;15;0;0;1
2020-03-14 00:15:00;38;13;5;15;20;18;38;20;14;1;0;2
2020-03-14 00:30:00;20;4;3;11;11;23;20;22;25;0;0;0
2020-03-14 00:45:00;20;5;1;6;15;17;23;13;17;0;0;0
2020-03-14 01:00:00;20;6;0;7;9;16;18;10;15;0;0;0
2020-03-14 01:15:00;17;6;0;5;12;9;20;8;6;0;0;1
2020-03-14 01:30:00;19;6;4;9;6;9;20;9;10;0;0;0
2020-03-14 01:45:00;19;8;1;3;9;12;20;6;11;0;0;1
2020-03-14 02:00:00;19;10;2;11;13;8;22;9;9;0;0;0
2020-03-14 02:15:00;8;6;0;7;6;11;9;7;10;0;0;2
2020-03-14 02:30:00;16;8;1;2;5;10;14;7;10;1;0;0
2020-03-14 02:45:00;18;8;3;4;2;5;19;3;5;0;0;1
2020-03-14 03:00:00;10;4;2;4;5;9;9;6;10;1;0;2
2020-03-14 03:15:00;10;7;3;6;4;9;10;4;10;0;0;1
2020-03-14 03:30:00;14;7;2;6;6;5;15;5;8;1;0;1
2020-03-14 03:45:00;3;1;1;4;4;7;4;6;7;0;0;0
2020-03-14 04:00:00;13;6;1;5;7;7;13;9;7;0;0;0
2020-03-14 04:15:00;21;13;4;2;4;1;20;6;0;0;0;1
2020-03-14 04:30:00;9;8;1;4;6;8;12;8;8;1;0;0
2020-03-14 04:45:00;15;4;2;1;5;8;15;8;7;0;0;0
2020-03-14 05:00:00;16;10;1;5;4;6;18;3;6;1;0;0
2020-03-14 05:15:00;25;18;2;2;14;14;28;12;13;1;0;0
2020-03-14 05:30:00;20;12;3;3;19;23;19;19;23;0;1;1
2020-03-14 05:45:00;69;20;2;3;26;24;70;30;22;2;0;2
2020-03-14 06:00:00;149;40;0;4;9;12;150;8;12;0;0;1
2020-03-14 06:15:00;111;39;1;7;18;22;109;16;21;0;0;2
2020-03-14 06:30:00;58;20;7;11;23;32;60;22;33;0;0;2
2020-03-14 06:45:00;51;23;2;7;17;24;51;18;29;0;0;0
2020-03-14 07:00:00;38;15;7;7;12;11;35;32;25;0;0;2
2020-03-14 07:15:00;53;15;4;6;16;12;48;25;27;1;0;0
2020-03-14 07:30:00;67;29;8;5;46;46;76;46;51;0;2;3
2020-03-14 07:45:00;71;28;14;22;50;46;87;50;50;0;1;6
2020-03-14 08:00:00;53;33;13;10;42;37;65;40;36;2;1;1
2020-03-14 08:15:00;70;23;14;16;47;40;85;50;47;1;1;2
2020-03-14 08:30:00;92;38;21;16;53;73;121;61;71;0;2;5
2020-03-14 08:45:00;112;33;25;22;65;87;117;60;84;3;0;4
2020-03-14 09:00:00;101;28;21;28;71;102;115;83;97;1;1;0
2020-03-14 09:15:00;111;26;23;27;70;88;134;70;94;1;1;4
