DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-03-10 00:00:00;6;3;0;0;1;5;2;1;0;0;0;0;0;0
2020-03-10 00:15:00;7;7;0;1;1;6;13;4;1;0;0;0;0;0
2020-03-10 00:30:00;8;3;0;1;1;4;3;2;3;1;0;0;0;0
2020-03-10 00:45:00;9;6;0;0;1;1;1;0;1;0;0;0;0;0
2020-03-10 01:00:00;4;3;0;0;0;5;7;1;0;0;0;0;0;0
2020-03-10 01:15:00;3;1;1;1;2;2;5;1;2;0;0;0;0;0
2020-03-10 01:30:00;3;1;1;0;0;5;5;1;0;0;0;0;0;0
2020-03-10 01:45:00;4;1;1;0;1;4;8;2;0;0;0;0;0;0
2020-03-10 02:00:00;5;2;0;1;0;3;3;0;2;1;0;0;0;0
2020-03-10 02:15:00;1;1;0;1;1;0;1;0;0;0;0;0;0;0
2020-03-10 02:30:00;1;1;0;0;0;2;3;1;0;1;0;0;0;0
2020-03-10 02:45:00;5;3;3;0;0;7;7;1;0;0;0;0;0;0
2020-03-10 03:00:00;3;1;0;0;1;4;5;1;0;0;0;0;0;0
2020-03-10 03:15:00;2;2;0;0;1;6;3;1;1;0;0;0;0;0
2020-03-10 03:30:00;3;1;0;1;1;5;4;1;0;0;0;0;0;0
2020-03-10 03:45:00;5;5;1;3;2;7;6;1;1;0;0;0;0;0
2020-03-10 04:00:00;6;4;0;0;2;6;4;1;0;1;0;0;0;0
2020-03-10 04:15:00;6;4;2;1;0;11;8;5;1;0;0;0;0;0
2020-03-10 04:30:00;13;5;2;4;1;9;7;4;0;2;0;0;0;0
2020-03-10 04:45:00;24;15;0;5;4;13;15;8;0;0;0;0;0;0
2020-03-10 05:00:00;40;35;3;2;10;18;18;14;2;3;0;0;0;0
2020-03-10 05:15:00;70;65;4;10;16;44;39;23;10;5;0;0;0;0
2020-03-10 05:30:00;55;63;2;6;14;24;20;21;4;5;0;0;0;0
2020-03-10 05:45:00;55;67;7;21;20;46;30;28;4;6;0;0;0;0
2020-03-10 06:00:00;52;67;3;18;24;56;50;35;11;6;0;0;0;0
2020-03-10 06:15:00;76;112;10;23;32;60;57;36;9;9;0;0;0;0
2020-03-10 06:30:00;80;119;10;21;52;56;52;40;11;12;0;0;0;0
2020-03-10 06:45:00;89;110;8;37;52;53;50;53;18;11;1;0;0;0
2020-03-10 07:00:00;106;142;16;32;84;63;64;39;11;9;2;0;0;0
2020-03-10 07:15:00;115;141;25;53;80;76;72;39;17;11;3;0;4;0
