DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-06-18 00:00:00;13;13;1;2;15;6;2;2;2;0;1;0;0;16;18;0;0;0;0;0;0;0;0
2020-06-18 00:15:00;12;13;0;2;11;7;0;0;1;0;2;3;3;16;12;0;0;0;0;0;0;0;0
2020-06-18 00:30:00;12;6;2;2;14;8;0;1;1;0;1;1;1;13;19;0;0;0;0;0;0;0;0
2020-06-18 00:45:00;5;7;1;2;5;1;2;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-06-18 01:00:00;7;7;1;1;7;0;0;0;1;0;0;0;0;7;7;0;0;0;0;0;0;0;0
2020-06-18 01:15:00;5;3;0;0;2;2;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-06-18 01:30:00;6;3;1;0;2;1;1;1;1;0;0;0;0;7;2;0;0;0;0;0;0;0;0
2020-06-18 01:45:00;3;0;0;1;6;0;0;1;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-06-18 02:00:00;2;3;0;0;3;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0
2020-06-18 02:15:00;7;4;0;1;4;2;1;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0
2020-06-18 02:30:00;1;2;0;0;7;7;0;0;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0
2020-06-18 02:45:00;4;3;1;0;4;5;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-06-18 03:00:00;1;2;0;0;4;2;0;0;0;0;0;1;0;2;4;0;0;0;0;0;0;0;0
2020-06-18 03:15:00;2;0;0;0;5;2;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0
2020-06-18 03:30:00;5;2;1;1;4;4;0;0;1;0;0;0;1;7;8;0;0;0;0;0;0;0;0
2020-06-18 03:45:00;3;5;0;1;6;3;0;1;3;0;0;0;0;3;9;0;0;0;0;0;0;0;0
2020-06-18 04:00:00;6;5;0;0;5;2;0;0;1;0;0;0;0;8;7;0;0;0;0;0;0;0;0
2020-06-18 04:15:00;17;7;0;2;10;5;1;1;2;0;2;0;0;19;13;0;0;0;0;0;0;0;0
2020-06-18 04:30:00;6;7;0;2;11;9;1;1;2;0;1;0;0;7;13;0;0;0;0;0;0;0;0
2020-06-18 05:00:00;38;25;4;5;21;14;1;2;6;0;3;1;1;41;27;0;0;0;0;0;0;0;0
2020-06-18 05:15:00;65;44;3;8;26;17;5;3;7;0;5;4;3;78;32;0;0;0;0;0;0;0;0
2020-06-18 05:30:00;69;50;1;10;29;31;3;5;7;0;19;2;2;78;39;0;0;0;0;0;0;0;0
2020-06-18 05:45:00;70;66;4;10;49;52;10;7;8;0;9;4;4;94;74;0;0;0;0;0;0;0;0
2020-06-18 06:00:00;85;44;4;16;48;59;3;6;8;0;11;8;6;89;74;0;0;0;0;0;0;0;0
2020-06-18 06:15:00;104;82;3;12;65;64;10;12;9;0;24;12;11;132;84;0;11;0;0;0;0;0;0
2020-06-18 06:30:00;129;91;9;34;60;47;7;13;12;0;9;13;12;141;77;0;0;0;0;0;0;0;0
2020-06-18 06:45:00;151;118;5;25;68;64;5;12;14;0;18;11;9;164;90;0;0;0;0;0;0;0;0
2020-06-18 07:00:00;176;124;4;43;64;59;9;24;12;0;10;11;15;192;81;59;0;0;0;0;0;0;0
2020-06-18 07:15:00;158;152;6;44;79;69;16;28;31;0;29;12;12;147;104;0;1;0;0;0;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;135;116;11;44;98;96;15;24;39;0;26;23;21;159;122;0;2;0;0;0;0;0;0
2020-06-18 08:00:00;123;83;7;40;77;69;10;26;31;0;12;13;13;132;104;0;0;0;0;0;0;0;0
2020-06-18 08:15:00;131;83;8;39;101;73;8;24;29;0;17;18;16;154;122;2;2;0;0;0;0;0;0
2020-06-18 08:30:00;140;104;8;33;85;73;7;23;20;0;7;11;12;154;104;0;0;0;0;0;0;0;0
2020-06-18 08:45:00;128;100;12;41;90;83;7;24;26;0;20;14;10;149;115;0;0;0;0;0;0;0;0
2020-06-18 09:00:00;140;81;11;33;78;69;10;12;22;0;18;10;10;158;111;0;0;0;0;0;0;0;0
2020-06-18 09:15:00;134;75;8;25;71;66;3;17;26;0;24;8;9;148;93;0;0;0;0;0;0;0;0
2020-06-18 09:30:00;113;86;10;39;82;72;9;27;25;0;11;12;10;138;104;11;0;0;0;0;0;0;0
2020-06-18 09:45:00;139;98;13;42;84;84;15;24;32;0;17;11;11;171;114;0;0;0;0;0;0;0;0
2020-06-18 10:00:00;130;85;10;54;89;87;11;18;25;0;10;8;7;156;117;0;0;0;0;0;0;0;0
2020-06-18 10:15:00;136;99;7;35;84;84;14;16;19;0;12;11;9;158;118;0;0;1;0;0;0;4;0
2020-06-18 10:30:00;127;84;10;48;105;100;6;24;18;0;9;22;19;146;120;0;0;0;0;0;0;0;0
2020-06-18 10:45:00;129;76;9;39;100;104;9;32;38;0;10;10;9;127;126;1;0;0;0;0;0;0;2
2020-06-18 11:00:00;145;106;10;41;97;99;14;25;34;0;16;10;8;158;129;0;0;0;0;0;0;0;2
2020-06-18 11:15:00;108;83;15;30;116;84;19;29;24;0;16;11;13;140;134;0;2;1;0;0;0;0;0
2020-06-18 11:30:00;114;105;9;35;118;102;9;27;31;0;10;11;10;141;143;0;2;0;0;0;0;0;0
2020-06-18 11:45:00;117;84;7;31;108;100;14;21;28;0;11;11;9;135;139;0;3;0;0;0;0;0;0
2020-06-18 12:00:00;125;91;15;43;97;100;11;24;22;0;13;12;8;131;129;0;1;0;0;0;0;0;0
2020-06-18 12:15:00;134;85;14;46;134;133;22;33;33;0;14;18;17;144;161;0;0;0;0;0;0;3;0
2020-06-18 12:30:00;137;87;11;40;108;128;9;19;34;0;18;7;11;153;139;0;0;0;0;0;0;0;0
2020-06-18 12:45:00;113;91;10;38;124;122;8;20;21;0;7;13;10;135;163;0;0;0;0;0;0;0;0
2020-06-18 13:00:00;145;98;16;53;113;106;16;28;21;0;12;13;12;154;156;0;1;0;0;0;0;0;0
2020-06-18 13:15:00;138;108;12;43;127;130;15;27;25;0;12;17;15;152;141;0;0;0;0;0;0;0;0
2020-06-18 13:30:00;142;114;11;40;101;106;11;26;16;0;10;11;12;162;138;2;0;0;0;0;0;0;0
2020-06-18 13:45:00;143;104;16;47;118;118;13;19;20;0;19;12;13;167;148;0;0;0;0;0;0;0;0
2020-06-18 14:00:00;144;91;8;31;87;88;8;24;20;0;10;11;12;164;119;7;0;0;0;0;6;0;0
2020-06-18 14:15:00;128;83;17;41;110;133;15;15;25;0;11;11;9;150;154;0;0;0;0;0;0;0;0
2020-06-18 14:30:00;131;104;12;37;119;138;8;28;28;0;9;17;18;139;157;0;0;0;0;0;0;0;0
2020-06-18 14:45:00;124;86;8;36;128;125;13;24;21;0;11;12;10;159;172;0;0;0;0;0;0;0;2
2020-06-18 15:00:00;134;101;11;30;104;111;11;23;24;0;15;16;10;155;134;3;0;0;0;0;0;0;0
2020-06-18 15:15:00;135;77;8;36;107;147;10;32;35;0;11;13;7;158;145;3;0;0;0;0;0;0;0
2020-06-18 15:30:00;145;104;16;36;130;147;11;30;19;0;11;14;16;160;159;0;0;0;0;0;0;0;0
2020-06-18 15:45:00;141;104;17;48;120;132;11;28;26;0;10;15;12;156;152;0;0;0;0;0;0;0;1
2020-06-18 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 16:15:00;124;106;17;43;157;151;17;33;31;0;12;11;10;147;195;0;7;0;0;0;0;0;0
2020-06-18 16:30:00;135;95;12;44;140;142;16;38;29;0;7;9;7;155;165;0;0;0;0;0;0;0;0
2020-06-18 16:45:00;124;98;16;35;140;152;13;41;37;0;9;13;13;151;183;0;0;0;0;1;0;0;0
2020-06-18 17:00:00;147;107;13;53;135;131;15;53;35;0;11;14;12;170;169;0;2;0;0;0;0;0;0
