DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-31 00:00:00;5;8;0;0;13;1;2;2;0;0;5;8;1;14;1;0;0
2020-01-31 00:15:00;10;5;0;0;15;6;3;3;0;0;9;7;6;21;6;0;0
2020-01-31 00:30:00;9;4;0;0;9;7;1;1;0;1;8;4;6;13;6;0;0
2020-01-31 00:45:00;10;6;0;0;9;5;3;3;1;1;10;5;5;14;5;0;0
2020-01-31 01:00:00;12;5;0;0;17;7;2;3;0;0;10;4;6;23;6;0;0
2020-01-31 01:15:00;5;1;0;0;2;6;1;1;1;0;5;1;6;8;6;0;0
2020-01-31 01:30:00;10;5;0;0;14;2;1;1;0;0;10;4;2;15;2;0;0
2020-01-31 01:45:00;6;1;0;0;10;2;2;2;0;0;5;2;3;14;4;0;0
2020-01-31 02:00:00;14;1;0;0;7;1;0;0;0;0;12;3;1;8;1;0;0
2020-01-31 02:15:00;7;3;0;0;5;3;1;1;0;0;7;3;3;7;3;0;0
2020-01-31 02:30:00;9;0;0;0;3;3;2;2;0;0;9;0;2;5;2;0;0
2020-01-31 02:45:00;9;5;0;1;16;3;1;1;0;0;7;4;4;18;3;0;0
2020-01-31 03:00:00;8;4;0;1;10;2;1;1;1;1;9;4;2;12;2;0;0
2020-01-31 03:15:00;5;3;2;1;4;1;0;0;0;1;5;3;1;4;1;0;0
2020-01-31 03:30:00;9;4;0;0;11;1;0;0;0;0;8;3;1;12;1;0;0
2020-01-31 03:45:00;10;3;0;0;7;1;0;0;0;0;10;3;1;9;1;0;0
2020-01-31 04:00:00;15;3;0;0;8;5;0;0;0;0;13;2;5;13;5;0;0
2020-01-31 04:15:00;21;2;1;2;7;3;1;1;1;0;19;2;3;8;3;0;0
2020-01-31 04:30:00;20;4;0;1;14;2;0;0;0;0;19;4;2;13;1;0;0
2020-01-31 04:45:00;24;10;1;0;26;6;4;4;6;0;20;9;5;32;6;0;0
2020-01-31 05:00:00;26;11;0;0;28;6;4;4;3;0;25;12;6;33;6;0;0
2020-01-31 05:15:00;46;28;0;0;50;21;2;2;1;2;40;27;18;63;18;0;0
2020-01-31 05:30:00;62;26;1;0;58;25;4;4;3;1;60;24;27;77;27;0;0
2020-01-31 05:45:00;75;52;2;2;82;45;1;1;1;7;71;53;45;108;45;0;0
2020-01-31 06:00:00;63;51;5;1;41;29;2;2;0;6;54;54;26;66;27;0;0
2020-01-31 06:15:00;92;81;1;0;84;39;7;9;8;3;82;79;43;107;41;0;0
2020-01-31 06:30:00;113;108;0;1;82;58;5;5;4;3;97;111;59;119;56;0;2
