DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-07 00:00:00;9;11;12;3;4;14;7;2;3
2020-08-07 00:15:00;3;5;5;1;1;11;12;0;1
2020-08-07 00:30:00;12;15;19;2;2;9;12;0;1
2020-08-07 00:45:00;9;6;7;3;1;10;9;0;1
2020-08-07 01:00:00;8;10;11;4;2;7;7;0;1
2020-08-07 01:15:00;6;12;8;3;2;7;6;1;2
2020-08-07 01:30:00;5;2;2;2;2;11;1;0;0
2020-08-07 01:45:00;5;3;10;5;1;10;9;1;1
2020-08-07 02:00:00;4;5;6;1;0;8;6;1;1
2020-08-07 02:15:00;8;2;5;1;0;11;3;0;0
2020-08-07 02:30:00;3;3;3;2;1;1;1;1;0
2020-08-07 02:45:00;4;3;2;1;1;8;2;0;0
2020-08-07 03:00:00;5;8;6;3;1;9;4;0;0
2020-08-07 03:15:00;2;4;2;0;0;5;2;0;0
2020-08-07 03:30:00;2;5;7;3;1;6;5;0;0
2020-08-07 03:45:00;3;1;1;0;0;4;0;0;0
2020-08-07 04:00:00;4;10;12;6;4;4;7;0;0
2020-08-07 04:15:00;4;3;3;2;2;10;5;0;1
2020-08-07 04:30:00;11;9;9;4;5;13;4;2;1
2020-08-07 04:45:00;6;1;5;0;1;24;6;1;1
2020-08-07 05:00:00;6;8;11;2;2;31;10;1;1
2020-08-07 05:15:00;21;10;13;3;2;37;11;3;2
2020-08-07 05:30:00;23;28;25;8;0;45;20;2;5
2020-08-07 05:45:00;41;14;43;9;6;50;44;5;9
2020-08-07 06:00:00;32;26;26;8;5;45;25;2;3
2020-08-07 06:15:00;40;27;47;9;4;50;43;4;8
2020-08-07 06:30:00;45;49;49;6;7;61;43;3;6
2020-08-07 06:45:00;63;58;54;9;12;66;49;2;9
2020-08-07 07:00:00;61;64;52;17;15;65;58;8;17
2020-08-07 07:15:00;64;88;64;15;13;64;59;11;17
2020-08-07 07:30:00;68;80;60;13;8;67;53;7;15
2020-08-07 07:45:00;68;68;66;16;14;70;67;10;23
2020-08-07 08:00:00;56;64;60;8;9;84;57;10;20
2020-08-07 08:15:00;72;52;52;16;15;77;51;14;22
2020-08-07 08:30:00;68;81;61;15;14;73;53;13;18
2020-08-07 08:45:00;66;77;79;19;15;73;61;10;16
2020-08-07 09:00:00;70;68;62;15;10;73;67;9;11
2020-08-07 09:15:00;62;74;75;16;10;73;56;11;14
2020-08-07 09:30:00;75;78;70;20;9;84;50;9;13
2020-08-07 09:45:00;79;79;80;23;10;108;90;14;31
2020-08-07 10:00:00;80;71;79;15;9;105;89;11;17
2020-08-07 10:15:00;88;76;76;21;10;95;96;17;14
2020-08-07 10:30:00;75;77;74;15;11;119;89;4;12
