DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-28 00:00:00;17;9;8;2;2;6;3;1;2
2020-08-28 00:15:00;8;11;6;4;3;10;5;1;3
2020-08-28 00:30:00;7;4;10;3;3;10;9;0;0
2020-08-28 00:45:00;15;11;6;1;2;7;9;2;2
2020-08-28 01:00:00;8;5;6;5;3;8;9;0;0
2020-08-28 01:15:00;10;6;4;1;0;3;5;0;1
2020-08-28 01:30:00;6;7;5;2;2;9;3;0;1
2020-08-28 01:45:00;5;7;11;4;3;10;4;0;0
2020-08-28 02:00:00;5;3;5;1;0;8;8;1;1
2020-08-28 02:15:00;5;5;5;2;2;2;3;1;1
2020-08-28 02:30:00;3;2;2;1;2;6;2;0;0
2020-08-28 02:45:00;4;8;3;2;2;12;8;0;0
2020-08-28 03:00:00;8;7;5;2;1;2;3;0;0
2020-08-28 03:15:00;7;0;1;0;0;7;2;2;0
2020-08-28 03:30:00;3;3;3;1;1;6;1;0;0
2020-08-28 03:45:00;3;2;0;1;1;6;0;0;0
2020-08-28 04:00:00;5;7;5;0;0;10;3;0;0
2020-08-28 04:15:00;4;7;8;6;0;11;1;0;0
2020-08-28 04:30:00;9;4;7;1;1;10;13;1;0
2020-08-28 04:45:00;14;8;7;2;2;21;10;0;0
2020-08-28 05:00:00;22;7;8;3;2;24;13;1;1
2020-08-28 05:15:00;33;13;16;3;3;33;15;2;3
2020-08-28 05:30:00;41;28;27;10;4;43;23;3;5
2020-08-28 05:45:00;45;26;35;7;2;51;38;7;8
2020-08-28 06:00:00;24;31;30;5;2;53;29;2;5
2020-08-28 06:15:00;63;29;50;7;3;71;55;8;11
2020-08-28 06:30:00;51;35;45;4;8;61;48;4;25
2020-08-28 06:45:00;57;67;49;15;11;66;47;1;2
2020-08-28 07:00:00;61;71;54;9;8;62;43;4;15
2020-08-28 07:15:00;72;69;61;18;12;67;67;14;13
2020-08-28 07:30:00;77;83;53;27;13;66;52;10;19
2020-08-28 07:45:00;77;75;61;15;8;81;68;11;19
2020-08-28 08:00:00;63;65;53;11;9;63;59;8;18
2020-08-28 08:15:00;68;79;57;18;13;53;47;7;10
2020-08-28 08:30:00;77;78;70;14;11;86;66;10;13
2020-08-28 08:45:00;67;53;59;18;13;55;55;4;8
2020-08-28 09:00:00;83;65;72;15;11;81;69;7;19
2020-08-28 09:15:00;80;72;81;19;8;82;71;11;20
2020-08-28 09:30:00;86;88;57;17;14;86;43;10;15
2020-08-28 09:45:00;72;89;83;17;13;89;80;21;19
2020-08-28 10:00:00;78;94;93;21;14;102;74;16;20
2020-08-28 10:15:00;84;91;84;22;8;80;61;11;21
2020-08-28 10:30:00;76;61;75;15;10;106;69;14;16
2020-08-28 10:45:00;93;96;77;18;10;105;78;12;21
2020-08-28 11:00:00;95;91;89;12;10;101;85;21;24
2020-08-28 11:15:00;92;95;94;22;13;115;96;16;26
2020-08-28 11:30:00;87;102;78;23;12;107;82;12;19
2020-08-28 11:45:00;84;111;83;25;15;107;90;12;22
2020-08-28 12:00:00;94;115;78;23;11;100;72;19;29
2020-08-28 12:15:00;88;103;84;34;11;114;91;17;18
2020-08-28 12:30:00;95;98;77;20;14;96;79;11;16
2020-08-28 12:45:00;90;99;79;30;13;89;80;9;15
2020-08-28 13:00:00;90;121;98;31;16;124;93;11;29
2020-08-28 13:15:00;94;78;69;22;13;97;100;15;18
2020-08-28 13:30:00;107;108;83;18;10;106;75;11;9
2020-08-28 13:45:00;100;116;82;31;23;100;85;21;24
2020-08-28 14:00:00;97;112;94;26;10;117;85;13;18
2020-08-28 14:15:00;96;117;92;39;13;102;94;13;17
2020-08-28 14:30:00;98;132;88;35;16;117;116;11;12
2020-08-28 14:45:00;91;125;87;25;15;101;83;16;21
2020-08-28 15:00:00;84;102;91;29;13;114;98;12;18
2020-08-28 15:15:00;89;100;70;22;12;108;79;13;17
2020-08-28 15:30:00;80;104;78;19;16;114;97;14;13
2020-08-28 15:45:00;91;96;85;27;12;94;99;19;28
2020-08-28 16:00:00;80;112;86;29;15;112;110;25;28
2020-08-28 16:15:00;99;112;65;19;19;110;103;16;20
2020-08-28 16:30:00;105;117;79;31;17;109;86;12;20
2020-08-28 16:45:00;100;95;74;29;9;95;79;14;86
2020-08-28 17:00:00;97;121;95;32;13;99;81;8;14
2020-08-28 17:15:00;71;86;74;15;9;83;79;5;11
2020-08-28 17:30:00;77;82;70;26;10;81;67;9;16
2020-08-28 17:45:00;88;101;75;23;10;75;72;2;15
2020-08-28 18:00:00;87;91;64;29;10;85;73;16;20
2020-08-28 18:15:00;77;98;61;27;13;88;72;12;21
2020-08-28 18:30:00;65;70;63;21;12;80;66;13;21
2020-08-28 18:45:00;64;85;57;27;18;83;56;10;14
2020-08-28 19:00:00;67;79;60;17;16;77;57;6;13
2020-08-28 19:15:00;63;73;55;16;11;71;48;5;12
2020-08-28 19:30:00;56;62;38;14;11;47;34;9;12
2020-08-28 19:45:00;58;83;63;19;16;47;35;5;12
2020-08-28 20:00:00;68;72;43;18;12;55;27;12;12
2020-08-28 20:15:00;46;71;46;18;11;56;35;9;11
2020-08-28 20:30:00;36;48;42;16;12;46;30;7;18
2020-08-28 20:45:00;53;53;37;17;15;35;30;7;9
2020-08-28 21:00:00;51;37;27;8;6;42;38;4;9
2020-08-28 21:15:00;38;31;29;11;8;35;29;6;12
2020-08-28 21:30:00;39;33;30;14;7;39;23;1;6
2020-08-28 21:45:00;34;37;32;6;5;46;29;2;4
2020-08-28 22:00:00;25;32;32;14;7;38;22;3;10
2020-08-28 22:15:00;36;45;38;10;5;44;24;4;7
2020-08-28 22:30:00;21;19;11;4;3;27;21;5;12
2020-08-28 22:45:00;28;17;24;12;6;23;22;1;7
2020-08-28 23:00:00;24;24;20;10;4;27;9;3;7
2020-08-28 23:15:00;22;26;20;7;5;24;24;1;1
2020-08-28 23:30:00;18;24;18;4;5;30;16;1;3
2020-08-28 23:45:00;20;23;19;5;5;16;9;0;4
