DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-08-13 00:00:00;3;1;6;7;5;5;4;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 00:15:00;1;1;3;5;4;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 00:30:00;3;3;2;1;1;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 00:45:00;4;4;4;3;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 01:00:00;1;2;0;2;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 01:15:00;1;0;0;3;4;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 01:30:00;1;0;3;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 01:45:00;1;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 02:00:00;2;1;1;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 02:15:00;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 02:30:00;0;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 02:45:00;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 03:00:00;0;2;0;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 03:15:00;1;1;0;0;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 03:30:00;0;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 03:45:00;0;0;2;1;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 04:00:00;4;2;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 04:15:00;2;5;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 04:30:00;2;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 04:45:00;4;2;4;6;7;3;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 05:00:00;6;5;6;3;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 05:15:00;15;7;14;5;14;8;0;0;0;3;0;0;0;0;0;0;0;0;0;1;5;0
2019-08-13 05:30:00;10;7;13;5;37;17;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 05:45:00;16;19;20;9;55;41;9;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 06:00:00;6;17;18;13;42;22;11;2;0;5;0;1;0;0;0;0;0;0;0;0;0;0
2019-08-13 06:15:00;8;12;21;14;45;32;11;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 06:30:00;12;22;18;17;71;35;12;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 06:45:00;17;26;22;18;87;28;11;0;0;7;0;0;0;0;2;0;0;1;0;1;0;0
2019-08-13 07:00:00;16;21;32;13;78;24;22;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 07:15:00;14;24;37;12;68;26;20;2;0;6;0;0;0;0;0;0;0;1;3;0;0;0
2019-08-13 07:30:00;18;37;22;18;81;15;30;2;0;8;0;0;0;0;0;0;0;1;0;1;3;0
2019-08-13 07:45:00;25;31;32;18;82;21;31;2;0;9;0;0;1;0;0;0;0;0;0;0;0;0
2019-08-13 08:00:00;27;33;28;13;75;19;24;2;0;11;0;0;0;0;0;0;0;1;2;1;0;4
2019-08-13 08:15:00;20;30;33;25;63;15;21;3;0;11;0;0;0;0;0;0;0;1;0;1;1;1
2019-08-13 08:30:00;24;34;28;14;50;22;23;4;0;13;0;0;0;2;0;0;0;0;0;0;1;0
2019-08-13 08:45:00;20;37;27;20;70;17;28;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-13 09:00:00;28;27;16;22;61;20;21;3;0;12;0;0;0;1;5;0;0;0;0;0;0;0
2019-08-13 09:15:00;21;32;28;25;61;17;25;3;0;12;0;0;0;1;0;0;0;2;4;0;0;0
2019-08-13 09:30:00;29;32;25;20;66;21;40;1;0;10;0;2;0;1;0;0;0;4;0;1;0;0
2019-08-13 09:45:00;18;26;36;27;73;18;24;5;0;8;0;1;0;5;5;0;0;0;0;0;0;0
2019-08-13 10:00:00;16;30;24;24;47;12;28;2;0;9;0;2;0;2;0;0;0;0;0;2;0;0
2019-08-13 10:15:00;25;30;23;17;55;11;23;2;0;15;0;0;0;4;2;0;0;0;0;0;0;0
2019-08-13 10:30:00;26;35;22;19;51;26;33;3;0;14;0;1;2;1;2;0;0;0;0;0;0;0
2019-08-13 10:45:00;26;30;27;27;84;24;31;4;0;8;0;3;1;1;2;0;0;1;0;0;0;0
