DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-04-16 00:00:00;2;2;0;2;0;2;1;0;0;0;0
2020-04-16 00:15:00;2;0;0;2;0;7;2;0;0;0;0
2020-04-16 00:30:00;0;2;2;1;0;2;0;0;0;0;0
2020-04-16 00:45:00;2;0;1;1;0;0;0;0;0;0;0
2020-04-16 01:00:00;1;0;1;0;0;4;0;0;0;0;0
2020-04-16 01:15:00;4;3;0;2;0;2;0;0;0;0;0
2020-04-16 01:30:00;3;1;0;0;0;1;0;0;0;0;0
2020-04-16 01:45:00;4;1;0;1;0;2;1;0;0;0;0
2020-04-16 02:00:00;2;0;0;0;0;1;0;0;0;0;0
2020-04-16 02:15:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;6;4;0;3;0;0;0;0;0;0;0
2020-04-16 02:45:00;1;1;0;0;0;2;0;0;0;0;0
2020-04-16 03:00:00;3;2;2;0;0;2;0;0;0;0;0
2020-04-16 03:15:00;4;0;0;2;0;3;0;0;0;0;0
2020-04-16 03:30:00;4;0;0;0;0;2;0;0;0;0;0
2020-04-16 03:45:00;6;1;0;0;0;1;0;0;0;0;0
2020-04-16 04:00:00;6;4;0;1;0;0;2;0;0;0;0
2020-04-16 04:15:00;4;7;0;1;0;0;0;0;0;0;0
2020-04-16 04:30:00;6;5;0;0;0;1;2;0;0;0;0
2020-04-16 04:45:00;13;7;3;3;0;6;2;0;0;0;0
2020-04-16 05:00:00;19;9;0;1;0;6;4;0;0;0;0
2020-04-16 05:15:00;23;16;1;4;0;17;7;0;0;0;0
2020-04-16 05:30:00;32;26;1;4;0;53;4;0;0;0;0
2020-04-16 05:45:00;39;27;2;14;0;47;4;0;0;0;0
2020-04-16 06:00:00;51;33;6;11;0;42;7;0;0;0;0
2020-04-16 06:15:00;44;34;3;14;0;58;9;0;0;0;0
2020-04-16 06:30:00;58;53;4;22;0;66;16;0;0;0;0
2020-04-16 06:45:00;59;48;6;17;0;67;6;0;0;0;0
2020-04-16 07:00:00;57;45;11;23;0;78;12;0;0;0;0
2020-04-16 07:15:00;56;43;8;23;0;69;10;0;0;0;0
2020-04-16 07:30:00;56;59;4;21;0;85;14;0;0;0;0
2020-04-16 07:45:00;51;52;8;25;0;64;14;0;0;0;0
2020-04-16 08:00:00;45;35;6;36;0;61;13;0;0;0;0
2020-04-16 08:15:00;44;33;6;21;0;56;10;0;0;0;0
2020-04-16 08:30:00;47;43;8;24;0;68;20;0;0;0;0
2020-04-16 08:45:00;67;33;10;27;0;53;26;4;0;0;0
2020-04-16 09:00:00;57;30;8;31;0;56;22;0;0;0;0
2020-04-16 09:15:00;57;37;14;27;0;49;15;0;0;0;0
2020-04-16 09:30:00;67;42;7;35;0;60;27;0;0;0;0
2020-04-16 09:45:00;62;42;13;30;0;58;23;0;0;0;0
2020-04-16 10:00:00;77;50;8;24;0;63;28;0;0;0;0
2020-04-16 10:15:00;74;49;14;29;0;61;19;2;0;0;0
2020-04-16 10:30:00;67;48;22;36;0;54;24;1;0;0;0
2020-04-16 10:45:00;74;50;16;30;0;44;19;1;2;0;0
2020-04-16 11:00:00;77;50;19;26;0;57;19;0;0;0;0
2020-04-16 11:15:00;70;55;21;35;0;56;30;0;0;1;0
2020-04-16 11:30:00;76;62;16;41;0;63;28;0;4;0;0
2020-04-16 11:45:00;74;59;14;29;0;49;22;0;0;0;0
2020-04-16 12:00:00;84;53;11;54;0;40;29;0;0;0;1
2020-04-16 12:15:00;77;60;18;41;0;50;28;0;0;0;0
2020-04-16 12:30:00;71;57;18;33;0;63;27;0;0;0;0
2020-04-16 12:45:00;68;43;9;27;0;56;21;0;1;0;0
2020-04-16 13:00:00;68;37;12;25;0;51;26;0;0;0;0
2020-04-16 13:15:00;73;57;12;35;0;48;23;0;0;0;0
2020-04-16 13:30:00;73;53;16;33;0;51;24;0;0;0;0
2020-04-16 13:45:00;93;66;11;34;0;64;23;8;0;1;0
2020-04-16 14:00:00;74;82;15;26;0;58;22;4;0;0;0
2020-04-16 14:15:00;81;82;17;32;0;61;25;4;0;0;0
2020-04-16 14:30:00;97;75;20;37;0;55;23;0;1;1;0
2020-04-16 14:45:00;84;89;16;39;0;52;24;0;0;0;0
2020-04-16 15:00:00;92;77;13;59;0;51;34;4;0;0;0
2020-04-16 15:15:00;79;78;10;57;0;59;21;1;0;0;0
2020-04-16 15:30:00;111;80;22;38;0;56;25;0;0;0;0
2020-04-16 15:45:00;89;74;16;46;0;63;19;0;0;0;0
2020-04-16 16:00:00;97;93;20;36;0;64;26;1;0;0;0
2020-04-16 16:15:00;89;76;25;38;0;64;20;1;0;0;0
2020-04-16 16:30:00;96;94;20;30;0;66;19;0;0;0;0
2020-04-16 16:45:00;76;81;13;45;0;56;21;0;20;0;0
2020-04-16 17:00:00;98;79;14;37;0;70;18;0;0;0;0
2020-04-16 17:15:00;85;84;16;35;0;63;21;0;0;0;0
2020-04-16 17:30:00;63;62;21;42;0;59;31;0;0;0;0
2020-04-16 17:45:00;73;66;16;28;0;60;17;0;0;0;0
2020-04-16 18:00:00;69;50;14;27;0;51;10;0;6;0;0
2020-04-16 18:15:00;71;56;12;33;0;39;12;1;2;0;0
2020-04-16 18:30:00;61;42;16;33;0;43;13;0;0;0;0
2020-04-16 18:45:00;53;35;8;34;0;32;16;0;0;0;0
2020-04-16 19:00:00;49;30;14;26;0;46;19;1;0;0;0
2020-04-16 19:15:00;52;33;12;16;0;42;11;0;0;0;0
2020-04-16 19:30:00;38;30;14;25;0;37;11;0;0;0;0
2020-04-16 19:45:00;34;21;8;12;0;34;7;0;0;0;0
2020-04-16 20:00:00;32;21;9;31;0;31;12;1;0;0;0
2020-04-16 20:15:00;24;12;9;23;0;24;8;0;0;0;0
2020-04-16 20:30:00;33;25;5;11;0;19;9;0;0;0;0
2020-04-16 20:45:00;24;13;12;20;0;20;8;0;0;0;0
2020-04-16 21:00:00;28;17;4;9;0;24;5;0;0;0;0
2020-04-16 21:15:00;28;14;7;13;0;16;9;0;0;0;0
2020-04-16 21:30:00;17;8;0;3;0;30;8;0;0;0;0
2020-04-16 21:45:00;32;13;4;18;0;20;4;0;0;0;0
2020-04-16 22:00:00;48;27;6;6;0;14;2;0;0;0;0
2020-04-16 22:15:00;14;4;2;2;0;8;7;0;0;0;0
2020-04-16 22:30:00;13;4;2;3;0;10;3;0;0;0;0
2020-04-16 22:45:00;15;6;3;4;0;6;1;0;0;0;0
2020-04-16 23:00:00;8;4;1;2;0;5;2;0;0;0;0
2020-04-16 23:15:00;3;5;3;3;0;2;0;0;0;0;0
2020-04-16 23:30:00;6;4;1;1;0;2;0;0;0;0;0
2020-04-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
