DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-01-12 00:00:00;2;1;5;3;3;9;14;4;7;5;11;6;17;25;15;0;0;0;21;0;0;0;0;0
2020-01-12 00:15:00;5;9;8;7;3;17;11;7;10;7;20;11;25;43;27;1;0;0;30;0;0;0;0;0
2020-01-12 00:30:00;9;5;12;3;1;13;11;7;4;13;23;8;26;41;27;1;0;0;30;0;0;0;0;0
2020-01-12 00:45:00;2;5;5;8;4;12;10;7;10;6;13;3;28;45;23;2;0;0;30;0;0;0;0;0
2020-01-12 01:00:00;7;10;8;5;6;20;18;5;7;8;13;7;22;41;23;4;0;0;34;0;0;0;0;0
2020-01-12 01:15:00;8;8;14;6;0;13;8;6;7;5;6;5;16;34;20;2;0;0;39;0;0;0;0;0
2020-01-12 01:30:00;5;6;6;5;3;16;14;1;4;3;14;4;19;33;16;0;0;0;39;0;0;0;0;0
2020-01-12 01:45:00;6;3;6;4;5;12;12;2;8;5;6;5;20;32;18;3;0;0;39;0;0;0;0;0
2020-01-12 02:00:00;3;4;8;6;6;13;10;1;8;9;3;3;14;31;20;5;0;0;36;0;0;0;0;0
2020-01-12 02:15:00;2;5;8;4;3;8;11;0;5;5;7;6;11;18;10;2;0;0;39;0;0;0;0;0
2020-01-12 02:30:00;4;5;9;4;4;13;6;1;2;4;4;5;13;15;10;5;0;0;39;0;0;0;0;0
2020-01-12 02:45:00;4;4;4;4;2;8;4;1;3;5;5;2;11;24;14;2;0;0;36;0;0;0;0;0
2020-01-12 03:00:00;3;0;5;2;5;8;6;0;1;4;6;2;11;16;11;3;0;0;39;0;0;0;0;0
2020-01-12 03:15:00;2;8;8;6;7;10;3;3;4;2;4;2;6;15;11;2;0;0;39;0;0;0;0;0
2020-01-12 03:30:00;2;4;9;1;0;5;2;3;1;11;4;2;12;18;9;1;0;0;39;0;0;0;0;0
2020-01-12 03:45:00;1;4;0;1;4;6;2;0;1;5;2;1;7;11;5;0;0;0;39;0;0;0;0;0
2020-01-12 04:00:00;2;2;4;0;4;9;1;2;0;6;6;1;3;10;8;1;0;0;36;0;0;0;0;0
2020-01-12 04:15:00;5;6;5;1;3;8;6;3;3;7;2;1;8;14;11;6;0;0;39;0;0;0;0;0
