DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-08-29 00:00:00;1;6;0;0;0;0
2020-08-29 00:15:00;4;0;0;0;0;0
2020-08-29 00:30:00;2;3;0;0;0;0
2020-08-29 00:45:00;0;2;0;0;0;0
2020-08-29 01:00:00;2;4;0;0;0;0
2020-08-29 01:15:00;3;1;0;0;0;0
2020-08-29 01:30:00;4;2;0;0;0;0
2020-08-29 01:45:00;0;2;0;0;0;0
2020-08-29 02:00:00;0;1;0;0;0;0
2020-08-29 02:15:00;0;2;0;0;0;0
2020-08-29 02:30:00;1;2;0;0;0;0
2020-08-29 02:45:00;2;4;0;0;0;0
2020-08-29 03:00:00;1;4;0;0;0;0
2020-08-29 03:15:00;0;1;0;0;0;0
2020-08-29 03:30:00;2;3;0;0;0;0
2020-08-29 03:45:00;0;0;0;0;0;0
2020-08-29 04:00:00;0;1;0;0;0;0
2020-08-29 04:15:00;3;3;0;0;0;0
2020-08-29 04:30:00;1;3;0;0;0;0
2020-08-29 04:45:00;0;0;0;0;0;0
2020-08-29 05:00:00;3;1;0;0;0;0
2020-08-29 05:15:00;1;0;0;0;0;0
2020-08-29 05:30:00;1;3;0;0;0;0
2020-08-29 05:45:00;3;3;0;0;0;0
2020-08-29 06:00:00;0;2;0;0;0;0
2020-08-29 06:15:00;1;1;0;1;0;0
2020-08-29 06:30:00;2;1;0;0;0;0
2020-08-29 06:45:00;2;2;0;0;0;0
2020-08-29 07:00:00;1;4;0;0;0;0
2020-08-29 07:15:00;1;2;0;0;0;0
2020-08-29 07:30:00;0;6;0;0;0;0
2020-08-29 07:45:00;2;2;0;0;0;0
2020-08-29 08:00:00;6;6;0;0;0;0
2020-08-29 08:15:00;1;5;0;0;0;0
2020-08-29 08:30:00;2;6;0;1;0;0
2020-08-29 08:45:00;9;10;1;0;0;0
2020-08-29 09:00:00;3;6;0;2;0;0
2020-08-29 09:15:00;8;10;2;0;0;0
2020-08-29 09:30:00;8;17;0;0;0;0
2020-08-29 09:45:00;7;6;0;0;0;0
2020-08-29 10:00:00;9;17;0;0;0;0
2020-08-29 10:15:00;19;13;0;1;0;0
2020-08-29 10:30:00;7;15;0;2;0;0
2020-08-29 10:45:00;13;11;0;2;0;0
2020-08-29 11:00:00;9;14;0;1;0;0
2020-08-29 11:15:00;10;17;1;4;0;0
2020-08-29 11:30:00;8;7;2;3;0;0
2020-08-29 11:45:00;14;17;0;0;0;0
2020-08-29 12:00:00;7;13;1;0;0;0
2020-08-29 12:15:00;10;16;1;0;0;0
2020-08-29 12:30:00;10;12;0;0;0;0
2020-08-29 12:45:00;6;11;0;1;0;0
2020-08-29 13:00:00;14;13;0;0;0;0
2020-08-29 13:15:00;7;9;3;0;0;0
2020-08-29 13:30:00;16;8;2;0;0;0
2020-08-29 13:45:00;14;10;0;0;0;0
2020-08-29 14:00:00;3;12;0;0;0;0
2020-08-29 14:15:00;13;7;1;0;0;0
2020-08-29 14:30:00;19;18;0;0;0;0
2020-08-29 14:45:00;17;16;0;0;0;0
2020-08-29 15:00:00;10;16;0;0;0;0
2020-08-29 15:15:00;17;16;0;0;0;0
2020-08-29 15:30:00;16;20;0;0;0;0
2020-08-29 15:45:00;11;10;0;0;0;0
2020-08-29 16:00:00;16;19;0;0;0;0
2020-08-29 16:15:00;14;18;0;0;0;0
2020-08-29 16:30:00;13;15;1;0;0;0
2020-08-29 16:45:00;14;12;0;0;0;0
2020-08-29 17:00:00;15;16;0;0;0;0
2020-08-29 17:15:00;9;12;0;0;0;0
2020-08-29 17:30:00;16;12;0;0;0;0
2020-08-29 17:45:00;10;10;0;1;0;0
2020-08-29 18:00:00;8;17;0;0;0;0
2020-08-29 18:15:00;10;12;0;0;0;0
2020-08-29 18:30:00;10;10;0;0;0;0
2020-08-29 18:45:00;15;8;0;0;0;0
2020-08-29 19:00:00;11;7;1;2;0;0
2020-08-29 19:15:00;7;6;0;0;0;0
2020-08-29 19:30:00;12;7;0;1;0;0
2020-08-29 19:45:00;10;6;1;0;0;0
2020-08-29 20:00:00;11;7;2;1;0;0
2020-08-29 20:15:00;6;14;0;5;0;0
2020-08-29 20:30:00;11;6;1;2;0;0
2020-08-29 20:45:00;4;8;0;0;0;0
2020-08-29 21:00:00;4;4;0;0;0;0
2020-08-29 21:15:00;2;2;0;0;0;0
2020-08-29 21:30:00;4;1;0;0;0;0
2020-08-29 21:45:00;3;2;0;0;0;0
2020-08-29 22:00:00;3;1;0;0;0;0
2020-08-29 22:15:00;1;1;0;0;0;0
2020-08-29 22:30:00;1;3;0;0;0;0
2020-08-29 22:45:00;3;3;0;0;0;0
2020-08-29 23:00:00;5;6;0;0;0;0
2020-08-29 23:15:00;8;4;0;0;0;0
2020-08-29 23:30:00;5;3;0;0;0;0
2020-08-29 23:45:00;3;3;0;0;0;0
